Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (-8.588474360892058e-19-0.007610437674320761j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(3)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(2)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(1)): (-8.588474360892058e-19-0.007610437674320761j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(7)): (5.99444838425334e-19+0.002469897885455499j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(6)): (5.994448384253342e-19+0.002469897885455499j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (-4.743412907961337e-19-0.004354775636428547j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-3.138958360115497e-19-0.003002384380551278j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (-4.743412907961337e-19-0.004354775636428547j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (1.6504116208813954e-19+0.0006972027430379438j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(2)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(1)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(7)): (1.3733612916544875e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(6)): (7.100250350794837e-20+0.00031595899705583245j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(5)): (7.100250350794839e-20+0.00031595899705583256j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(4)): (1.3733612916544875e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(1)): (-8.588474360892058e-19-0.007610437674320761j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(7)): (1.3733612916544873e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(6)): (5.0762295093327634e-20+0.0002335974347565631j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(5)): (3.6143901445730684e-20+0.0001677032117140152j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(4)): (5.076229509332764e-20+0.00023359743475656315j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(3)): (1.3733612916544873e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(7)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(6)): (7.100250350794837e-20+0.00031595899705583245j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(5)): (3.6143901445730684e-20+0.00016770321171401516j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(4)): (3.614390144573068e-20+0.00016770321171401514j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(3)): (7.100250350794835e-20+0.00031595899705583245j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(2)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (5.99444838425334e-19+0.0024698978854554993j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(6)): (1.6504116208813957e-19+0.000697202743037944j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(5)): (7.100250350794837e-20+0.0003159589970558325j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(4)): (5.0762295093327634e-20+0.00023359743475656315j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(3)): (7.100250350794837e-20+0.0003159589970558325j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(2)): (1.6504116208813957e-19+0.000697202743037944j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(1)): (5.99444838425334e-19+0.0024698978854554993j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(6)): (5.994448384253342e-19+0.002469897885455499j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(5)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(4)): (1.3733612916544875e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(3)): (1.3733612916544873e-19+0.000607264620587798j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(2)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(1)): (5.994448384253342e-19+0.002469897885455499j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(3)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(2)): (-3.1389583601154967e-19-0.003002384380551278j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(1)): (-4.743412907961337e-19-0.004354775636428546j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(7)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(6), np.int64(6)): (1.650411620881396e-19+0.0006972027430379442j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(7), np.int64(5)): (2.316312894879019e-19+0.0009837433463905807j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(1), np.int64(2)): (-3.138958360115496e-19-0.0030023843805512783j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(1)): (-3.138958360115497e-19-0.0030023843805512783j)
