Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(7)): (2.8890813633026152e-18+0.024165004043724493j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (8.251343255434894e-19+0.007856840662091436j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(5)): (4.225227608315966e-19+0.004687801090195657j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(4)): (4.2252276083159663e-19+0.004687801090195657j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(3)): (8.251343255434894e-19+0.007856840662091436j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (2.8890813633026152e-18+0.024165004043724493j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(7)): (2.8890813633026164e-18+0.024165004043724493j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (7.399022953860875e-18+0.047701482356651254j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(5)): (3.651722461009569e-18+0.02286342054806583j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(4)): (2.982095518878233e-18+0.01847673787496152j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(3)): (3.651722461009569e-18+0.02286342054806583j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (7.399022953860875e-18+0.047701482356651254j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(1)): (2.8890813633026164e-18+0.024165004043724493j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (8.251343255434894e-19+0.007856840662091436j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(5)): (3.651722461009569e-18+0.02286342054806583j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(4)): (1.732962234623225e-18+0.01024946750361929j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(3)): (1.7329622346232254e-18+0.010249467503619292j)
