Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-6.513080123540288e-17-1.749894144903519j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-6.513080123540288e-17-1.7498941449035186j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (-1.913017972512318e-18-0.027273450663458005j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (-8.235416347802015e-19-0.016330549288942953j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (-8.235416347802015e-19-0.01633054928894296j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (-1.91301797251232e-18-0.02727345066345799j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (2.0702827734469495e-17+0.14273172801508185j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-2.948641249748588e-18-0.14086426327257512j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (2.0702827734469495e-17+0.14273172801508194j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (-1.5203043230586622e-17-0.07058473428965585j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (7.00059157771238e-17+0.4685517821177346j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (-1.5203043230586622e-17-0.07058473428965588j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (9.66555524975933e-18+0.053631671757563955j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (6.458427232159879e-17+0.5284787092615741j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (6.458427232159879e-17+0.528478709261574j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (9.66555524975933e-18+0.053631671757563955j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-6.856076146102068e-18-0.03726510002635285j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-6.856076146102066e-18-0.03726510002635285j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (6.182536796740647e-18+0.031419618637066646j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (6.133035970449576e-17+0.3606717694663382j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-8.235455559011667e-17-0.4607844075090439j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (6.133035970449575e-17+0.3606717694663382j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (6.182536796740647e-18+0.031419618637066646j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (2.0097616206958755e-18+0.006399255238793903j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (4.511063292665053e-18+0.021566499669200125j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (5.544783990261052e-17+0.2933330247082406j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (-3.5118201248925875e-17-0.18461241184621108j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (-3.5118201248925875e-17-0.1846124118462111j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (5.544783990261052e-17+0.29333302470824063j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (4.511063292665053e-18+0.02156649966920013j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (3.890285483684252e-18+0.0173360107236767j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(6)): (4.2506463017812355e-17+0.21370629924083137j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(5)): (-2.443291387882969e-17-0.11788618354935146j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(4)): (-1.7649023397239536e-17-0.0849978478560604j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(3)): (-2.443291387882969e-17-0.11788618354935146j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(2)): (4.2506463017812355e-17+0.21370629924083143j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(1)): (3.890285483684252e-18+0.0173360107236767j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(7)): (1.1054141071669602e-17+0.11087555451408734j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(6)): (-2.3626651533718265e-17-0.10243916229883443j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(5)): (-1.4241174835845487e-17-0.062187551866556376j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(4)): (-1.4241174835845487e-17-0.062187551866556376j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(3)): (-2.3626651533718265e-17-0.10243916229883443j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(7), np.int64(2)): (1.1054141071669602e-17+0.11087555451408734j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(3)): (2.0702827734469483e-17+0.1427317280150818j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(2)): (-2.948641249748592e-18-0.14086426327257512j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(1)): (2.0702827734469483e-17+0.14273172801508188j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(7)): (-1.5203043230586616e-17-0.07058473428965578j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(6), np.int64(6)): (7.000591577712374e-17+0.4685517821177343j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(7), np.int64(5)): (-1.5203043230586616e-17-0.0705847342896558j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(1), np.int64(4)): (1.5769871177089306e-17+0.016500963157523415j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(3)): (-2.4888559517781543e-17-0.46172289707496234j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(3), np.int64(2)): (-2.4888559517781543e-17-0.46172289707496234j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(1)): (1.5769871177089306e-17+0.016500963157523446j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(6), np.int64(7)): (6.731585350106503e-19+0.005577889176539591j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(7), np.int64(6)): (6.731585350106503e-19+0.005577889176539591j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(1), np.int64(5)): (1.1372595237435293e-17+0.043588121369550155j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(2), np.int64(4)): (2.465716273407189e-17+0.15510342824582352j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(3), np.int64(3)): (-2.4807571302236385e-19-0.08769749772009586j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(2)): (2.465716273407189e-17+0.15510342824582352j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(1)): (1.1372595237435293e-17+0.043588121369550155j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(7)): (2.1146152812385692e-18+0.006317866072786621j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(1), np.int64(6)): (9.248232813879228e-18+0.04004118430742716j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(5)): (1.3260468194912367e-17+0.06779761113353455j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(4)): (4.369184773626749e-17+0.2928815026403628j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(3)): (4.369184773626748e-17+0.2928815026403628j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(2)): (1.3260468194912367e-17+0.06779761113353452j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(1)): (9.248232813879228e-18+0.04004118430742717j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(1), np.int64(7)): (9.21845051067789e-18+0.0396310556712684j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(2), np.int64(6)): (9.254511133554837e-18+0.042514119213380774j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(3), np.int64(5)): (3.3760909320377837e-17+0.18450285530838068j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(4)): (5.149116524833621e-16+2.203295652566051j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(5), np.int64(3)): (3.3760909320377837e-17+0.18450285530838068j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(2)): (9.254511133554839e-18+0.04251411921338078j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(1)): (9.21845051067789e-18+0.0396310556712684j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(2), np.int64(7)): (8.271666229905644e-18+0.032760705091433785j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(3), np.int64(6)): (2.067902562096611e-17+0.12583647708695722j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(4), np.int64(5)): (-6.41348490781038e-17-0.2926281554330595j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(5), np.int64(4)): (-6.41348490781038e-17-0.2926281554330595j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(6), np.int64(3)): (2.0679025620966108e-17+0.12583647708695722j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(7), np.int64(2)): (8.271666229905644e-18+0.032760705091433785j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(1), np.int64(1)): (-1.1635238904914709e-18-0.00900217965733168j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(3), np.int64(7)): (1.3016315565000442e-17+0.06289217032104681j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(4), np.int64(6)): (-4.349942277700243e-17-0.17065443148675954j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(5), np.int64(5)): (-2.7861953537492006e-17-0.11031065859823647j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(6), np.int64(4)): (-4.349942277700243e-17-0.17065443148675954j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(7), np.int64(3)): (1.3016315565000442e-17+0.06289217032104681j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(1), np.int64(4)): (9.66555524975933e-18+0.05363167175756395j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(2), np.int64(3)): (6.458427232159873e-17+0.528478709261574j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(3), np.int64(2)): (6.458427232159873e-17+0.5284787092615739j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(4), np.int64(1)): (9.66555524975933e-18+0.05363167175756395j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(6), np.int64(7)): (-6.856076146102067e-18-0.03726510002635285j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(7), np.int64(6)): (-6.856076146102065e-18-0.03726510002635285j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(1), np.int64(5)): (1.1372595237435293e-17+0.043588121369550155j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(2), np.int64(4)): (2.465716273407189e-17+0.15510342824582352j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(3), np.int64(3)): (-2.4807571302236616e-19-0.08769749772009586j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(2)): (2.465716273407189e-17+0.15510342824582352j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(5), np.int64(1)): (1.1372595237435293e-17+0.04358812136955015j)
