Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(6)): (8.484521013235352e-19+0.007533924007608128j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (3.252819497216436e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(4)): (2.0796896009632387e-19+0.0019622288642816925j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(3)): (2.0796896009632387e-19+0.001962228864281692j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(2)): (3.252819497216436e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(1)): (8.484521013235352e-19+0.007533924007608128j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (3.252819497216436e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(4)): (1.2733844900254632e-19+0.001257450091233368j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(3)): (9.42001950968072e-20+0.0009440028266663155j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(2)): (1.2733844900254635e-19+0.0012574500912333677j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(1)): (3.252819497216436e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (-9.127255626224367e-19-0.0037537089784668584j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (2.0796896009632387e-19+0.0019622288642816925j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (9.420019509680721e-20+0.0009440028266663155j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (9.42001950968072e-20+0.0009440028266663153j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (2.0796896009632387e-19+0.0019622288642816925j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-3.2252140926965113e-19-0.0013576500220995585j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-3.2252140926965123e-19-0.001357650022099559j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(3)): (2.0796896009632387e-19+0.001962228864281692j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(2)): (1.2733844900254635e-19+0.0012574500912333677j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(1)): (2.0796896009632387e-19+0.0019622288642816925j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(7)): (-1.8541649797930963e-19-0.000808767994134661j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(6)): (-1.2439546653494034e-19-0.0005505263575671864j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(5)): (-1.8541649797930963e-19-0.0008087679941346613j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(2)): (3.2528194972164354e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(1)): (3.252819497216436e-19+0.0030138687392342366j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(7)): (-1.8541649797930959e-19-0.000808767994134661j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(6)): (-8.531343011736241e-20-0.00039250825785134636j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(5)): (-8.531343011736243e-20-0.0003925082578513465j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(4)): (-1.854164979793096e-19-0.000808767994134661j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(1)): (8.484521013235352e-19+0.007533924007608128j)
