Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (6.954106718922154e-18+0.0199004707431252j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (3.1376332409297206e-18+0.01561548073744988j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (1.4421684346780664e-19+0.0053740132603815015j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (3.7286088562781425e-18+0.01671362980817975j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(1)): (-1.84169002458155e-18-0.0159302245014979j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (9.952345492070687e-19+0.005506544737662682j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (3.1376332409297198e-18+0.015615480737449876j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (1.3235041130641428e-18+0.008152804832726346j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(7)): (1.588490249495577e-18+0.008031305947996377j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(1)): (-2.423330052730687e-18-0.019847731715373844j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (1.9021669022851352e-18+0.012127019498146615j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(3)): (1.9369200803018346e-18+0.007931232086489057j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (1.4421684346780664e-19+0.005374013260381503j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(7)): (1.588490249495577e-18+0.008031305947996377j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (-1.2764708122255506e-18-0.010818579762465343j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(2)): (4.446214936818774e-18+0.02561925668002239j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(3)): (1.629822224255883e-18+0.007739986167865685j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(4)): (2.6041437184236826e-18+0.009502940478555353j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(7)): (3.728608856278144e-18+0.016713629808179753j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(1)): (-1.2764708122255506e-18-0.010818579762465344j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (3.933266104955762e-18+0.02290946701050441j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(3)): (1.9485406744813077e-18+0.010409566788785681j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(4)): (1.797198245146103e-18+0.007291832865961005j)
