Shape: (16, 16, 16, 16)
(np.int64(1), np.int64(2), np.int64(8), np.int64(5)): (0.09861788271490625-1.2077207440549901e-17j)
(np.int64(1), np.int64(2), np.int64(9), np.int64(4)): (0.11192861534145049-1.3707302051090268e-17j)
(np.int64(1), np.int64(2), np.int64(10), np.int64(3)): (0.13676042014971898-1.6748321078640055e-17j)
(np.int64(1), np.int64(2), np.int64(11), np.int64(2)): (0.18444131781779097-2.258754694960773e-17j)
(np.int64(1), np.int64(2), np.int64(12), np.int64(1)): (0.2992525680512895-3.664786996006371e-17j)
(np.int64(1), np.int64(2), np.int64(14), np.int64(15)): (-0.2685426883343607+6.577398874062002e-17j)
(np.int64(1), np.int64(2), np.int64(15), np.int64(14)): (-0.2685426883343607+6.577398874062e-17j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(11)): (0.22221588233710463-2.7213596902384002e-17j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(10)): (0.136760420149719-1.6748321078640055e-17j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(9)): (0.10103138334815118-1.2372776023074256e-17j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(8)): (0.0827200524749642-1.0130284748876599e-17j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(7)): (0.07360007010869998-9.013409027564019e-18j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(6)): (0.07080875958805391-8.671572078110467e-18j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(5)): (0.07360007010869998-9.013409027564022e-18j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(4)): (0.08272005247496421-1.0130284748876599e-17j)
(np.int64(1), np.int64(3), np.int64(9), np.int64(3)): (0.10103138334815115-1.237277602307425e-17j)
(np.int64(1), np.int64(3), np.int64(10), np.int64(2)): (0.13676042014971898-1.6748321078640055e-17j)
(np.int64(1), np.int64(3), np.int64(11), np.int64(1)): (0.22221588233710463-2.7213596902384002e-17j)
(np.int64(1), np.int64(3), np.int64(13), np.int64(15)): (-0.19976685788635776+4.892876861725045e-17j)
(np.int64(1), np.int64(3), np.int64(14), np.int64(14)): (-0.16603559592045153+4.066699221770086e-17j)
(np.int64(1), np.int64(3), np.int64(15), np.int64(13)): (-0.19976685788635776+4.892876861725043e-17j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(10)): (0.18214977243745745-2.23069135780951e-17j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(9)): (0.11192861534145049-1.3707302051090265e-17j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(8)): (0.0827200524749642-1.0130284748876599e-17j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(7)): (0.0683012466809104-8.364490312555068e-18j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(6)): (0.06211478503368067-7.606867267122292e-18j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(5)): (0.06211478503368065-7.606867267122292e-18j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(4)): (0.0683012466809104-8.36449031255507e-18j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(3)): (0.0827200524749642-1.0130284748876599e-17j)
(np.int64(1), np.int64(4), np.int64(9), np.int64(2)): (0.11192861534145049-1.3707302051090265e-17j)
(np.int64(1), np.int64(4), np.int64(10), np.int64(1)): (0.18214977243745745-2.2306913578095102e-17j)
(np.int64(1), np.int64(4), np.int64(12), np.int64(15)): (-0.16116148270792635+3.947317878882071e-17j)
(np.int64(1), np.int64(4), np.int64(13), np.int64(14)): (-0.12091859304281263+2.961651358545636e-17j)
(np.int64(1), np.int64(4), np.int64(14), np.int64(13)): (-0.1209185930428126+2.961651358545636e-17j)
(np.int64(1), np.int64(4), np.int64(15), np.int64(12)): (-0.16116148270792638+3.947317878882071e-17j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(9)): (0.15989644826209382-1.9581667355920356e-17j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(8)): (0.09861788271490625-1.2077207440549901e-17j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(7)): (0.07360007010869998-9.013409027564019e-18j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(6)): (0.06211478503368067-7.606867267122292e-18j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(5)): (0.05870341335030195-7.189094725847127e-18j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(4)): (0.06211478503368065-7.606867267122292e-18j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(3)): (0.07360007010869998-9.013409027564022e-18j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(2)): (0.09861788271490622-1.2077207440549901e-17j)
(np.int64(1), np.int64(5), np.int64(9), np.int64(1)): (0.15989644826209382-1.9581667355920356e-17j)
(np.int64(1), np.int64(5), np.int64(11), np.int64(15)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(5), np.int64(12), np.int64(14)): (-0.09605983177750621+2.3527873102591245e-17j)
(np.int64(1), np.int64(5), np.int64(13), np.int64(13)): (-0.08651588808382948+2.1190281083450473e-17j)
(np.int64(1), np.int64(5), np.int64(14), np.int64(12)): (-0.09605983177750621+2.3527873102591245e-17j)
(np.int64(1), np.int64(5), np.int64(15), np.int64(11)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(6), np.int64(1), np.int64(8)): (0.1484112312262367-1.8175133927872848e-17j)
(np.int64(1), np.int64(6), np.int64(2), np.int64(7)): (0.09270678647504765-1.1353306931590422e-17j)
(np.int64(1), np.int64(6), np.int64(3), np.int64(6)): (0.07080875958805391-8.671572078110467e-18j)
(np.int64(1), np.int64(6), np.int64(4), np.int64(5)): (0.062114785033680626-7.606867267122286e-18j)
(np.int64(1), np.int64(6), np.int64(5), np.int64(4)): (0.062114785033680626-7.60686726712229e-18j)
(np.int64(1), np.int64(6), np.int64(6), np.int64(3)): (0.07080875958805391-8.671572078110467e-18j)
(np.int64(1), np.int64(6), np.int64(7), np.int64(2)): (0.09270678647504765-1.1353306931590422e-17j)
(np.int64(1), np.int64(6), np.int64(8), np.int64(1)): (0.14841123122623673-1.8175133927872848e-17j)
(np.int64(1), np.int64(6), np.int64(10), np.int64(15)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(6), np.int64(11), np.int64(14)): (-0.08141923044027338+1.9941959989544304e-17j)
(np.int64(1), np.int64(6), np.int64(12), np.int64(13)): (-0.067725184131811+1.658788599373749e-17j)
(np.int64(1), np.int64(6), np.int64(13), np.int64(12)): (-0.067725184131811+1.658788599373749e-17j)
(np.int64(1), np.int64(6), np.int64(14), np.int64(11)): (-0.08141923044027338+1.9941959989544304e-17j)
(np.int64(1), np.int64(6), np.int64(15), np.int64(10)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(7), np.int64(1), np.int64(7)): (0.14484543515320358-1.773844985314762e-17j)
(np.int64(1), np.int64(7), np.int64(2), np.int64(6)): (0.09270678647504763-1.135330693159042e-17j)
(np.int64(1), np.int64(7), np.int64(3), np.int64(5)): (0.0736000701087-9.013409027564022e-18j)
(np.int64(1), np.int64(7), np.int64(4), np.int64(4)): (0.0683012466809104-8.36449031255507e-18j)
(np.int64(1), np.int64(7), np.int64(5), np.int64(3)): (0.07360007010869998-9.013409027564022e-18j)
(np.int64(1), np.int64(7), np.int64(6), np.int64(2)): (0.09270678647504765-1.1353306931590422e-17j)
(np.int64(1), np.int64(7), np.int64(7), np.int64(1)): (0.14484543515320358-1.773844985314762e-17j)
(np.int64(1), np.int64(7), np.int64(9), np.int64(15)): (-0.11665192457969302+2.8571481210179903e-17j)
(np.int64(1), np.int64(7), np.int64(10), np.int64(14)): (-0.0730578363234001+1.789400908121663e-17j)
(np.int64(1), np.int64(7), np.int64(11), np.int64(13)): (-0.05694991015249274+1.3948705035995917e-17j)
(np.int64(1), np.int64(7), np.int64(12), np.int64(12)): (-0.052465241078884395+1.285027791075e-17j)
(np.int64(1), np.int64(7), np.int64(13), np.int64(11)): (-0.05694991015249274+1.3948705035995914e-17j)
(np.int64(1), np.int64(7), np.int64(14), np.int64(10)): (-0.07305783632340009+1.789400908121663e-17j)
(np.int64(1), np.int64(7), np.int64(15), np.int64(9)): (-0.11665192457969302+2.8571481210179903e-17j)
(np.int64(1), np.int64(8), np.int64(1), np.int64(6)): (0.1484112312262367-1.8175133927872845e-17j)
(np.int64(1), np.int64(8), np.int64(2), np.int64(5)): (0.09861788271490625-1.2077207440549901e-17j)
(np.int64(1), np.int64(8), np.int64(3), np.int64(4)): (0.08272005247496421-1.0130284748876599e-17j)
(np.int64(1), np.int64(8), np.int64(4), np.int64(3)): (0.08272005247496418-1.0130284748876599e-17j)
(np.int64(1), np.int64(8), np.int64(5), np.int64(2)): (0.09861788271490622-1.2077207440549901e-17j)
(np.int64(1), np.int64(8), np.int64(6), np.int64(1)): (0.14841123122623673-1.8175133927872848e-17j)
(np.int64(1), np.int64(8), np.int64(8), np.int64(15)): (-0.11429281913360692+2.7993667023499817e-17j)
(np.int64(1), np.int64(8), np.int64(9), np.int64(14)): (-0.06922563909068387+1.6955391466267172e-17j)
(np.int64(1), np.int64(8), np.int64(10), np.int64(13)): (-0.05128068020756904+1.2560144174859694e-17j)
(np.int64(1), np.int64(8), np.int64(11), np.int64(12)): (-0.04410382215726763+1.0802320927012377e-17j)
(np.int64(1), np.int64(8), np.int64(12), np.int64(11)): (-0.04410382215726763+1.0802320927012379e-17j)
(np.int64(1), np.int64(8), np.int64(13), np.int64(10)): (-0.05128068020756904+1.2560144174859694e-17j)
(np.int64(1), np.int64(8), np.int64(14), np.int64(9)): (-0.06922563909068387+1.6955391466267172e-17j)
(np.int64(1), np.int64(8), np.int64(15), np.int64(8)): (-0.11429281913360692+2.7993667023499817e-17j)
(np.int64(1), np.int64(9), np.int64(1), np.int64(5)): (0.1598964482620938-1.9581667355920353e-17j)
(np.int64(1), np.int64(9), np.int64(2), np.int64(4)): (0.11192861534145046-1.3707302051090265e-17j)
(np.int64(1), np.int64(9), np.int64(3), np.int64(3)): (0.10103138334815115-1.2372776023074253e-17j)
(np.int64(1), np.int64(9), np.int64(4), np.int64(2)): (0.11192861534145049-1.3707302051090265e-17j)
(np.int64(1), np.int64(9), np.int64(5), np.int64(1)): (0.1598964482620938-1.9581667355920353e-17j)
(np.int64(1), np.int64(9), np.int64(7), np.int64(15)): (-0.11665192457969302+2.8571481210179903e-17j)
(np.int64(1), np.int64(9), np.int64(8), np.int64(14)): (-0.06922563909068387+1.6955391466267172e-17j)
(np.int64(1), np.int64(9), np.int64(9), np.int64(13)): (-0.04950456308798113+1.2125120945776856e-17j)
(np.int64(1), np.int64(9), np.int64(10), np.int64(12)): (-0.040344459013516173+9.881542518846837e-18j)
(np.int64(1), np.int64(9), np.int64(11), np.int64(11)): (-0.03760825545496502+9.21136593288778e-18j)
(np.int64(1), np.int64(9), np.int64(12), np.int64(10)): (-0.04034445901351619+9.881542518846837e-18j)
(np.int64(1), np.int64(9), np.int64(13), np.int64(9)): (-0.04950456308798113+1.2125120945776856e-17j)
(np.int64(1), np.int64(9), np.int64(14), np.int64(8)): (-0.06922563909068387+1.6955391466267172e-17j)
(np.int64(1), np.int64(9), np.int64(15), np.int64(7)): (-0.11665192457969302+2.8571481210179903e-17j)
(np.int64(1), np.int64(10), np.int64(1), np.int64(4)): (0.18214977243745745-2.2306913578095108e-17j)
(np.int64(1), np.int64(10), np.int64(2), np.int64(3)): (0.13676042014971898-1.6748321078640055e-17j)
(np.int64(1), np.int64(10), np.int64(3), np.int64(2)): (0.13676042014971898-1.6748321078640055e-17j)
(np.int64(1), np.int64(10), np.int64(4), np.int64(1)): (0.18214977243745745-2.2306913578095102e-17j)
(np.int64(1), np.int64(10), np.int64(6), np.int64(15)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(10), np.int64(7), np.int64(14)): (-0.0730578363234001+1.789400908121663e-17j)
(np.int64(1), np.int64(10), np.int64(8), np.int64(13)): (-0.05128068020756904+1.256014417485969e-17j)
(np.int64(1), np.int64(10), np.int64(9), np.int64(12)): (-0.04034445901351619+9.881542518846839e-18j)
(np.int64(1), np.int64(10), np.int64(10), np.int64(11)): (-0.035605670373482064+8.720874050876113e-18j)
(np.int64(1), np.int64(10), np.int64(11), np.int64(10)): (-0.03560567037348207+8.720874050876114e-18j)
(np.int64(1), np.int64(10), np.int64(12), np.int64(9)): (-0.04034445901351619+9.881542518846839e-18j)
(np.int64(1), np.int64(10), np.int64(13), np.int64(8)): (-0.05128068020756904+1.256014417485969e-17j)
(np.int64(1), np.int64(10), np.int64(14), np.int64(7)): (-0.0730578363234001+1.789400908121663e-17j)
(np.int64(1), np.int64(10), np.int64(15), np.int64(6)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(11), np.int64(1), np.int64(3)): (0.2222158823371046-2.7213596902384002e-17j)
(np.int64(1), np.int64(11), np.int64(2), np.int64(2)): (0.18444131781779097-2.258754694960773e-17j)
(np.int64(1), np.int64(11), np.int64(3), np.int64(1)): (0.22221588233710463-2.7213596902384002e-17j)
(np.int64(1), np.int64(11), np.int64(5), np.int64(15)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(11), np.int64(6), np.int64(14)): (-0.08141923044027338+1.9941959989544304e-17j)
(np.int64(1), np.int64(11), np.int64(7), np.int64(13)): (-0.05694991015249274+1.3948705035995917e-17j)
(np.int64(1), np.int64(11), np.int64(8), np.int64(12)): (-0.04410382215726763+1.0802320927012379e-17j)
(np.int64(1), np.int64(11), np.int64(9), np.int64(11)): (-0.03760825545496502+9.211365932887778e-18j)
(np.int64(1), np.int64(11), np.int64(10), np.int64(10)): (-0.03560567037348207+8.720874050876113e-18j)
(np.int64(1), np.int64(11), np.int64(11), np.int64(9)): (-0.03760825545496502+9.211365932887778e-18j)
(np.int64(1), np.int64(11), np.int64(12), np.int64(8)): (-0.04410382215726764+1.0802320927012379e-17j)
(np.int64(1), np.int64(11), np.int64(13), np.int64(7)): (-0.05694991015249274+1.3948705035995917e-17j)
(np.int64(1), np.int64(11), np.int64(14), np.int64(6)): (-0.08141923044027337+1.9941959989544307e-17j)
(np.int64(1), np.int64(11), np.int64(15), np.int64(5)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(12), np.int64(1), np.int64(2)): (0.2992525680512896-3.664786996006372e-17j)
(np.int64(1), np.int64(12), np.int64(2), np.int64(1)): (0.2992525680512896-3.6647869960063716e-17j)
(np.int64(1), np.int64(12), np.int64(4), np.int64(15)): (-0.16116148270792635+3.947317878882071e-17j)
(np.int64(1), np.int64(12), np.int64(5), np.int64(14)): (-0.0960598317775062+2.352787310259124e-17j)
(np.int64(1), np.int64(12), np.int64(6), np.int64(13)): (-0.06772518413181097+1.6587885993737484e-17j)
(np.int64(1), np.int64(12), np.int64(7), np.int64(12)): (-0.052465241078884395+1.2850277910750003e-17j)
(np.int64(1), np.int64(12), np.int64(8), np.int64(11)): (-0.04410382215726764+1.0802320927012379e-17j)
(np.int64(1), np.int64(12), np.int64(9), np.int64(10)): (-0.04034445901351619+9.881542518846837e-18j)
(np.int64(1), np.int64(12), np.int64(10), np.int64(9)): (-0.04034445901351619+9.881542518846837e-18j)
(np.int64(1), np.int64(12), np.int64(11), np.int64(8)): (-0.04410382215726764+1.0802320927012379e-17j)
(np.int64(1), np.int64(12), np.int64(12), np.int64(7)): (-0.052465241078884395+1.2850277910750003e-17j)
(np.int64(1), np.int64(12), np.int64(13), np.int64(6)): (-0.06772518413181099+1.6587885993737484e-17j)
(np.int64(1), np.int64(12), np.int64(14), np.int64(5)): (-0.0960598317775062+2.3527873102591245e-17j)
(np.int64(1), np.int64(12), np.int64(15), np.int64(4)): (-0.16116148270792635+3.947317878882071e-17j)
(np.int64(1), np.int64(13), np.int64(1), np.int64(1)): (0.4888870180712766-5.98713921825683e-17j)
(np.int64(1), np.int64(13), np.int64(3), np.int64(15)): (-0.19976685788635776+4.892876861725045e-17j)
(np.int64(1), np.int64(13), np.int64(4), np.int64(14)): (-0.12091859304281263+2.961651358545636e-17j)
(np.int64(1), np.int64(13), np.int64(5), np.int64(13)): (-0.08651588808382948+2.1190281083450473e-17j)
(np.int64(1), np.int64(13), np.int64(6), np.int64(12)): (-0.06772518413181099+1.6587885993737484e-17j)
(np.int64(1), np.int64(13), np.int64(7), np.int64(11)): (-0.05694991015249274+1.3948705035995914e-17j)
(np.int64(1), np.int64(13), np.int64(8), np.int64(10)): (-0.05128068020756904+1.256014417485969e-17j)
(np.int64(1), np.int64(13), np.int64(9), np.int64(9)): (-0.04950456308798113+1.2125120945776853e-17j)
(np.int64(1), np.int64(13), np.int64(10), np.int64(8)): (-0.05128068020756904+1.256014417485969e-17j)
(np.int64(1), np.int64(13), np.int64(11), np.int64(7)): (-0.05694991015249274+1.3948705035995914e-17j)
(np.int64(1), np.int64(13), np.int64(12), np.int64(6)): (-0.06772518413181099+1.6587885993737484e-17j)
(np.int64(1), np.int64(13), np.int64(13), np.int64(5)): (-0.08651588808382948+2.1190281083450473e-17j)
(np.int64(1), np.int64(13), np.int64(14), np.int64(4)): (-0.1209185930428126+2.961651358545637e-17j)
(np.int64(1), np.int64(13), np.int64(15), np.int64(3)): (-0.19976685788635776+4.892876861725045e-17j)
(np.int64(1), np.int64(14), np.int64(2), np.int64(15)): (-0.2685426883343607+6.577398874062002e-17j)
(np.int64(1), np.int64(14), np.int64(3), np.int64(14)): (-0.16603559592045153+4.066699221770086e-17j)
(np.int64(1), np.int64(14), np.int64(4), np.int64(13)): (-0.1209185930428126+2.961651358545636e-17j)
(np.int64(1), np.int64(14), np.int64(5), np.int64(12)): (-0.09605983177750624+2.3527873102591252e-17j)
(np.int64(1), np.int64(14), np.int64(6), np.int64(11)): (-0.08141923044027338+1.9941959989544304e-17j)
(np.int64(1), np.int64(14), np.int64(7), np.int64(10)): (-0.0730578363234001+1.789400908121663e-17j)
(np.int64(1), np.int64(14), np.int64(8), np.int64(9)): (-0.06922563909068385+1.6955391466267172e-17j)
(np.int64(1), np.int64(14), np.int64(9), np.int64(8)): (-0.06922563909068385+1.6955391466267172e-17j)
(np.int64(1), np.int64(14), np.int64(10), np.int64(7)): (-0.0730578363234001+1.789400908121663e-17j)
(np.int64(1), np.int64(14), np.int64(11), np.int64(6)): (-0.08141923044027337+1.9941959989544307e-17j)
(np.int64(1), np.int64(14), np.int64(12), np.int64(5)): (-0.09605983177750624+2.3527873102591252e-17j)
(np.int64(1), np.int64(14), np.int64(13), np.int64(4)): (-0.12091859304281259+2.961651358545637e-17j)
(np.int64(1), np.int64(14), np.int64(14), np.int64(3)): (-0.16603559592045156+4.066699221770086e-17j)
(np.int64(1), np.int64(14), np.int64(15), np.int64(2)): (-0.2685426883343607+6.577398874062002e-17j)
(np.int64(1), np.int64(15), np.int64(1), np.int64(15)): (-0.4121143623014772+1.0093890693503135e-16j)
(np.int64(1), np.int64(15), np.int64(2), np.int64(14)): (-0.2685426883343607+6.577398874062e-17j)
(np.int64(1), np.int64(15), np.int64(3), np.int64(13)): (-0.19976685788635776+4.892876861725043e-17j)
(np.int64(1), np.int64(15), np.int64(4), np.int64(12)): (-0.16116148270792643+3.947317878882072e-17j)
(np.int64(1), np.int64(15), np.int64(5), np.int64(11)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(15), np.int64(6), np.int64(10)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(15), np.int64(7), np.int64(9)): (-0.11665192457969305+2.857148121017991e-17j)
(np.int64(1), np.int64(15), np.int64(8), np.int64(8)): (-0.11429281913360693+2.7993667023499817e-17j)
(np.int64(1), np.int64(15), np.int64(9), np.int64(7)): (-0.11665192457969305+2.857148121017991e-17j)
(np.int64(1), np.int64(15), np.int64(10), np.int64(6)): (-0.12411386505623928+3.039912951418599e-17j)
(np.int64(1), np.int64(15), np.int64(11), np.int64(5)): (-0.1379939239712919+3.3798763458645167e-17j)
(np.int64(1), np.int64(15), np.int64(12), np.int64(4)): (-0.16116148270792643+3.947317878882072e-17j)
(np.int64(1), np.int64(15), np.int64(13), np.int64(3)): (-0.19976685788635776+4.892876861725043e-17j)
(np.int64(1), np.int64(15), np.int64(14), np.int64(2)): (-0.2685426883343607+6.577398874062e-17j)
(np.int64(1), np.int64(15), np.int64(15), np.int64(1)): (-0.4121143623014772+1.0093890693503135e-16j)
(np.int64(2), np.int64(1), np.int64(1), np.int64(12)): (0.6073354561239785-7.43771422350928e-17j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(11)): (0.38729594548175306-4.7430073995697675e-17j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(10)): (0.2964772875121357-3.630799611716266e-17j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(9)): (0.24933232876572944-3.053440383469061e-17j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(8)): (0.22410662017093816-2.7445145506007102e-17j)
(np.int64(2), np.int64(1), np.int64(6), np.int64(7)): (0.21291476615856547-2.6074538686729436e-17j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(6)): (0.21291476615856547-2.6074538686729436e-17j)
(np.int64(2), np.int64(1), np.int64(8), np.int64(5)): (0.22410662017093816-2.7445145506007102e-17j)
(np.int64(2), np.int64(1), np.int64(9), np.int64(4)): (0.24933232876572944-3.053440383469061e-17j)
(np.int64(2), np.int64(1), np.int64(10), np.int64(3)): (0.2964772875121357-3.630799611716266e-17j)
(np.int64(2), np.int64(1), np.int64(11), np.int64(2)): (0.38729594548175306-4.7430073995697675e-17j)
(np.int64(2), np.int64(1), np.int64(12), np.int64(1)): (0.6073354561239785-7.437714223509279e-17j)
(np.int64(2), np.int64(1), np.int64(14), np.int64(15)): (-0.2685426883343607+6.577398874062003e-17j)
(np.int64(2), np.int64(1), np.int64(15), np.int64(14)): (-0.2685426883343607+6.577398874062002e-17j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(11)): (0.3872959454817529-4.7430073995697675e-17j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(10)): (0.24643680559301517-3.017980451615846e-17j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(9)): (0.1879424579193392-2.3016312951480486e-17j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(8)): (0.15807101869524537-1.9358116708309366e-17j)
(np.int64(2), np.int64(2), np.int64(5), np.int64(7)): (0.14322227120262104-1.7539669599490402e-17j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(6)): (0.13868150066246301-1.6983585588723682e-17j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(5)): (0.14322227120262104-1.7539669599490402e-17j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(4)): (0.15807101869524537-1.9358116708309366e-17j)
(np.int64(2), np.int64(2), np.int64(9), np.int64(3)): (0.1879424579193392-2.3016312951480486e-17j)
(np.int64(2), np.int64(2), np.int64(10), np.int64(2)): (0.24643680559301517-3.017980451615846e-17j)
(np.int64(2), np.int64(2), np.int64(11), np.int64(1)): (0.3872959454817529-4.7430073995697675e-17j)
(np.int64(2), np.int64(2), np.int64(13), np.int64(15)): (-0.22504383260880317+5.511984185444471e-17j)
(np.int64(2), np.int64(2), np.int64(14), np.int64(14)): (-0.18826197956791982+4.611088613579949e-17j)
(np.int64(2), np.int64(2), np.int64(15), np.int64(13)): (-0.22504383260880317+5.511984185444471e-17j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(10)): (0.2964772875121357-3.630799611716266e-17j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(9)): (0.1879424579193392-2.3016312951480486e-17j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(8)): (0.14308671528504655-1.7523068787434086e-17j)
(np.int64(2), np.int64(3), np.int64(4), np.int64(7)): (0.1210162046725311-1.482021076971761e-17j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(6)): (0.11156209369242374-1.3662416094660388e-17j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(5)): (0.11156209369242373-1.3662416094660391e-17j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(4)): (0.1210162046725311-1.482021076971761e-17j)
(np.int64(2), np.int64(3), np.int64(8), np.int64(3)): (0.14308671528504655-1.7523068787434086e-17j)
(np.int64(2), np.int64(3), np.int64(9), np.int64(2)): (0.1879424579193392-2.301631295148048e-17j)
(np.int64(2), np.int64(3), np.int64(10), np.int64(1)): (0.2964772875121357-3.630799611716266e-17j)
(np.int64(2), np.int64(3), np.int64(12), np.int64(15)): (-0.1888578799058715+4.625683962409614e-17j)
(np.int64(2), np.int64(3), np.int64(13), np.int64(14)): (-0.1427009329891076+3.49516481640903e-17j)
(np.int64(2), np.int64(3), np.int64(14), np.int64(13)): (-0.14270093298910758+3.49516481640903e-17j)
(np.int64(2), np.int64(3), np.int64(15), np.int64(12)): (-0.18885787990587155+4.6256839624096156e-17j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(9)): (0.2493323287657294-3.0534403834690605e-17j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(8)): (0.1580710186952454-1.9358116708309366e-17j)
(np.int64(2), np.int64(4), np.int64(3), np.int64(7)): (0.12101620467253105-1.4820210769717607e-17j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(6)): (0.10404912100721368-1.2742342299557979e-17j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(5)): (0.09901499316769209-1.2125839445041114e-17j)
