Shape: (16, 16, 16)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(14)): (9.56165986708239e-18+0.07807687795158234j)
(np.int64(1), np.int64(2), np.int64(13)): (1.1003384483336683e-17+0.08984945284630368j)
(np.int64(1), np.int64(3), np.int64(12)): (1.1628467658052189e-17+0.09495364431727074j)
(np.int64(1), np.int64(4), np.int64(11)): (1.1961862322062391e-17+0.09767601834578514j)
(np.int64(1), np.int64(5), np.int64(10)): (1.215338081715876e-17+0.09923988553777643j)
(np.int64(1), np.int64(6), np.int64(9)): (1.2260966603005343e-17+0.1001183901476075j)
(np.int64(1), np.int64(7), np.int64(8)): (1.2309817829707507e-17+0.10051729068559262j)
(np.int64(1), np.int64(8), np.int64(7)): (1.2309817829707507e-17+0.10051729068559262j)
(np.int64(1), np.int64(9), np.int64(6)): (1.2260966603005342e-17+0.1001183901476075j)
(np.int64(1), np.int64(10), np.int64(5)): (1.215338081715876e-17+0.09923988553777642j)
(np.int64(1), np.int64(11), np.int64(4)): (1.1961862322062391e-17+0.09767601834578514j)
(np.int64(1), np.int64(12), np.int64(3)): (1.1628467658052187e-17+0.09495364431727074j)
(np.int64(1), np.int64(13), np.int64(2)): (1.1003384483336683e-17+0.08984945284630368j)
(np.int64(1), np.int64(14), np.int64(1)): (9.561659867082387e-18+0.07807687795158237j)
(np.int64(2), np.int64(1), np.int64(13)): (1.1003384483336683e-17+0.08984945284630368j)
(np.int64(2), np.int64(2), np.int64(12)): (1.3381829344724102e-17+0.10927092900615144j)
(np.int64(2), np.int64(3), np.int64(11)): (1.454748768266105e-17+0.11878925166659952j)
(np.int64(2), np.int64(4), np.int64(10)): (1.520416644216053e-17+0.12415144066637228j)
(np.int64(2), np.int64(5), np.int64(9)): (1.558434397209513e-17+0.1272558257854065j)
(np.int64(2), np.int64(6), np.int64(8)): (1.5784943973872788e-17+0.12889384910704774j)
(np.int64(2), np.int64(7), np.int64(7)): (1.584783574264733e-17+0.12940739937164916j)
(np.int64(2), np.int64(8), np.int64(6)): (1.5784943973872788e-17+0.12889384910704774j)
(np.int64(2), np.int64(9), np.int64(5)): (1.5584343972095125e-17+0.1272558257854065j)
(np.int64(2), np.int64(10), np.int64(4)): (1.520416644216053e-17+0.12415144066637225j)
(np.int64(2), np.int64(11), np.int64(3)): (1.454748768266105e-17+0.11878925166659951j)
(np.int64(2), np.int64(12), np.int64(2)): (1.3381829344724102e-17+0.10927092900615144j)
(np.int64(2), np.int64(13), np.int64(1)): (1.1003384483336683e-17+0.08984945284630366j)
(np.int64(2), np.int64(15), np.int64(15)): (-1.91233197341648e-17-0.07807687795158245j)
(np.int64(3), np.int64(1), np.int64(12)): (1.1628467658052187e-17+0.09495364431727073j)
(np.int64(3), np.int64(2), np.int64(11)): (1.4547487682661047e-17+0.11878925166659952j)
(np.int64(3), np.int64(3), np.int64(10)): (1.606788874896178e-17+0.13120426852990486j)
(np.int64(3), np.int64(4), np.int64(9)): (1.6941857957992146e-17+0.13834076869990372j)
