Shape: (10, 10, 10, 10, 10)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (0.2698789786491814-7.576197444722475e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (0.2698789786491814-7.576197444722475e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(9)): (-0.01863891499844901+1.792750454573093e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(8)): (-0.030351004544033187+2.983954509293636e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(7)): (-0.03647185825674043+3.6437958000472694e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(6)): (-0.03647185825674042+3.6437958000472694e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(5)): (-0.030351004544033174+2.983954509293636e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(9), np.int64(4)): (-0.018638914998449017+1.7927504545730936e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (-0.045849298968138455+5.4555150128813355e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (0.02860479723138995-1.65304039970591e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (-0.045849298968138455+5.455515012881337e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(9)): (-0.009882784297780368+8.14940484139492e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(8)): (-0.004971528753734633-5.425197886992496e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (-0.0050117659015904495-6.829436680514046e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(6)): (-0.004971528753734633-5.425197886992492e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(9), np.int64(5)): (-0.009882784297780361+8.14940484139492e-19j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (-0.02740446528415689+4.429838341593548e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (-0.060766011265916076+5.2237532288445154e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (-0.06076601126591606+5.223753228844517e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (-0.02740446528415689+4.429838341593548e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(9)): (0.017874395643787747-3.875064082878158e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(8)): (-0.06088125827035929+9.450561748334766e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(7)): (-0.0608812582703593+9.450561748334765e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(9), np.int64(6)): (0.017874395643787754-3.875064082878158e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (-0.023140848783225233+4.236879244139157e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (-0.03532113376918557+5.0611216143908635e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-0.06995677121829366+1.0685424520243556e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (-0.035321133769185574+5.0611216143908635e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (-0.023140848783225226+4.236879244139158e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(9)): (0.03624846698712439-6.82665904634922e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(8)): (0.06539981565741947-1.2223604028237692e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(9), np.int64(7)): (0.036248466987124396-6.826659046349221e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (-0.02115462742904343+4.135359557088202e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (-0.029588770803332484+5.118243330525037e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (-0.08202680669972064+1.3578870686858194e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (-0.08202680669972065+1.3578870686858195e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (-0.029588770803332484+5.118243330525037e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (-0.021154627429043425+4.135359557088202e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(9)): (-0.009882784297780264+2.0706974501131217e-18j)
