Shape: (10, 10, 10, 10, 10)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(9)): (-0.05207849768624056+6.432814380251946e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(8)): (-0.03267400317144447+3.882624278430458e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (-0.024633065133397625+2.778291111395226e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (-0.021329756366305977+2.313610315740702e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (-0.021329756366305973+2.313610315740702e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (-0.024633065133397625+2.778291111395226e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(3)): (-0.03267400317144447+3.882624278430459e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(9), np.int64(2)): (-0.05207849768624056+6.432814380251946e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(9)): (-0.05207849768624056+6.432814380251946e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(8)): (-0.18530288214741145+2.679566893573558e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(7)): (-0.12126053597933333+1.7877439173981074e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(6)): (-0.10068298305668871+1.4998556900461618e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(5)): (-0.09508585341497205+1.4213583220050725e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(4)): (-0.1006829830566887+1.4998556900461618e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(3)): (-0.12126053597933333+1.7877439173981074e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(2)): (-0.18530288214741142+2.679566893573558e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(9), np.int64(1)): (-0.05207849768624056+6.432814380251946e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(8)): (-0.03267400317144446+3.882624278430458e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(7)): (-0.12126053597933333+1.7877439173981074e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(6)): (-0.06386094828558053+9.779214149096707e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(5)): (-0.04814818797572472+7.53779651810744e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(4)): (-0.04814818797572471+7.53779651810744e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(3)): (-0.06386094828558053+9.779214149096711e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(2)): (-0.12126053597933333+1.7877439173981074e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(1)): (-0.03267400317144447+3.8826242784304574e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(7)): (-0.024633065133397625+2.778291111395226e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(6)): (-0.10068298305668871+1.4998556900461618e-17j)
