Shape: (10, 10, 10, 10, 10)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (1.3477690235978573e-17+0.013540295975776133j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (6.755140452080295e-18+0.026451895276105072j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (4.387460349570437e-18+0.022310361327500403j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (2.4227477715145272e-18+0.015408373326909024j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(8)): (5.448105477956067e-18+0.024632167865018147j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(9)): (5.214019915736247e-18+0.02328946168808398j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(1)): (-2.9073642496043186e-18-0.024389198356111683j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(9), np.int64(2)): (5.975544244816541e-19+0.004095252046534545j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (6.755140452080294e-18+0.02645189527610508j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (2.8066537540668893e-18+0.015573343979374812j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(7)): (1.982542112113604e-18+0.01170397756795324j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(8)): (1.4020619484553921e-18+0.008716901265984123j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(9)): (2.968329117878978e-18+0.013337335549103407j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(1)): (-3.795576516819527e-18-0.03110837778984883j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(2)): (2.162085494289468e-18+0.015606156546755703j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(9), np.int64(3)): (1.4123085985858502e-18+0.006198392200670012j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (4.387460349570437e-18+0.022310361327500406j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(7)): (1.982542112113604e-18+0.01170397756795324j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(8)): (1.4461382306645296e-18+0.008339225573237675j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(9)): (1.4743683934477502e-18+0.007619636382101447j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(1)): (-1.7670318961244647e-18-0.014813748421797578j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(2)): (5.7528464375856406e-18+0.035869476553810044j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(3)): (1.4028656797131686e-18+0.007555184911853179j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(9), np.int64(4)): (1.9411592470959992e-18+0.007532153114159564j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(7)): (2.422747771514527e-18+0.01540837332690902j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(8)): (1.4020619484553921e-18+0.008716901265984121j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(9)): (1.4743683934477502e-18+0.007619636382101447j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (-1.281997592619129e-18-0.010927492700130768j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(2)): (4.597448053375468e-18+0.029111724547532594j)
