Shape: (10, 10, 10, 10, 10)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-1.2523163497071666e-16-4.460995900259587j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-1.2523163497071666e-16-4.460995900259587j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(9)): (-2.6916354094535727e-18-0.027984465699420175j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(8)): (-2.2580594412430838e-18-0.022967633101782566j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(7)): (-2.1870931934966786e-18-0.021891279677762908j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(6)): (-2.1870931934966786e-18-0.021891279677762904j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(5)): (-2.2580594412430838e-18-0.022967633101782556j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(9), np.int64(4)): (-2.691635409453574e-18-0.027984465699420185j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (3.107307247181602e-17+0.2611446556842083j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-2.732412314201524e-17-0.4728263157645325j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (3.107307247181603e-17+0.2611446556842083j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(9)): (-3.948441016507166e-18-0.04788274927812975j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(8)): (8.145391735181025e-19-0.007464252929644503j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (8.283833509711838e-19-0.006079071563381302j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(6)): (8.145391735181019e-19-0.007464252929644503j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(9), np.int64(5)): (-3.948441016507166e-18-0.04788274927812972j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (1.3264778405345185e-17+0.0820603668305758j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (8.634663527512149e-17+1.0044388358411396j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (8.634663527512152e-17+1.0044388358411394j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (1.3264778405345185e-17+0.0820603668305758j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(9)): (-1.1603553539021514e-17-0.05352337468346983j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(8)): (1.5621415726963533e-16+1.0063438245768819j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(7)): (1.562141572696353e-16+1.006343824576882j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(9), np.int64(6)): (-1.1603553539021514e-17-0.05352337468346985j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (8.145541684007894e-18+0.04448905373638578j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (8.365839712866878e-17+0.5838447800770741j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-1.0916084952883567e-16-0.7146688989301171j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (8.365839712866878e-17+0.5838447800770742j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (8.145541684007896e-18+0.044489053736385765j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(9)): (-7.567409847463689e-18-0.04018173519014725j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(8)): (-1.5531108982956277e-17-0.0830959234358537j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(9), np.int64(7)): (-7.56740984746369e-18-0.04018173519014726j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (5.776279520118393e-18+0.029548831120300118j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (8.460259716516614e-17+0.4890910211238387j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (-4.77996212015076e-17-0.2887464192740698j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (-4.7799621201507606e-17-0.28874641927406985j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (8.460259716516614e-17+0.4890910211238387j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (5.776279520118393e-18+0.029548831120300108j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(9)): (1.435528505813e-18+0.006851323729350054j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(9), np.int64(8)): (1.4355285058129994e-18+0.006851323729350059j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (4.43110425046925e-18+0.02160327471043447j)
