Shape: (10, 10, 10, 10, 10)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(9)): (5.4720787525399445e-18+0.04430061615456037j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(8)): (1.784646496285893e-18+0.01501859080300318j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (7.044928836533601e-19+0.006494897376575593j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (7.044928836533601e-19+0.006494897376575591j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(3)): (1.7846464962858935e-18+0.01501859080300318j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(9), np.int64(2)): (5.4720787525399445e-18+0.04430061615456037j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(9)): (5.4720787525399445e-18+0.04430061615456037j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(8)): (1.16978781340826e-17+0.08089555586215799j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(7)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(6)): (4.0063152364857256e-18+0.026893771964316884j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(5)): (3.607963980814444e-18+0.024136512862025297j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(4)): (4.0063152364857256e-18+0.02689377196431688j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(3)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(2)): (1.16978781340826e-17+0.08089555586215798j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(9), np.int64(1)): (5.4720787525399445e-18+0.04430061615456037j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(8)): (1.7846464962858935e-18+0.01501859080300318j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(7)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(6)): (2.5061329765235046e-18+0.01636573511638853j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(5)): (1.7594905324973347e-18+0.01123886545579767j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(4)): (1.7594905324973347e-18+0.011238865455797668j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(3)): (2.5061329765235058e-18+0.01636573511638853j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(2)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(1)): (1.784646496285893e-18+0.015018590803003183j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(7)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(6)): (4.006315236485727e-18+0.026893771964316887j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(5)): (1.7594905324973347e-18+0.01123886545579767j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(4)): (1.3596049024402806e-18+0.008500227645875671j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(3)): (1.7594905324973347e-18+0.011238865455797671j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(2)): (4.006315236485727e-18+0.026893771964316887j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(1)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(9), np.int64(9)): (-9.745265810084652e-18-0.03842387132232414j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (7.044928836533601e-19+0.006494897376575593j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (3.607963980814444e-18+0.024136512862025297j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (1.7594905324973355e-18+0.011238865455797668j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (1.7594905324973355e-18+0.01123886545579767j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (3.607963980814444e-18+0.024136512862025297j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (7.044928836533601e-19+0.0064948973765755905j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(9)): (-5.020632131991414e-18-0.019783324990639672j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(9), np.int64(8)): (-5.020632131991414e-18-0.019783324990639672j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(5)): (7.044928836533601e-19+0.0064948973765755905j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(4)): (4.006315236485727e-18+0.026893771964316887j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(3)): (2.5061329765235058e-18+0.01636573511638853j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(2)): (4.006315236485727e-18+0.026893771964316887j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(1)): (7.044928836533601e-19+0.0064948973765755905j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(9)): (-2.5404674422599814e-18-0.010759109235653298j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(8), np.int64(8)): (-1.7684549684873386e-18-0.007638354737261795j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(9), np.int64(7)): (-2.5404674422599814e-18-0.010759109235653295j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(4)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(3)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(2)): (5.629677926586514e-18+0.03818543339039557j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(1)): (9.57333873696655e-19+0.008487975780671491j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(9)): (-2.5404674422599814e-18-0.010759109235653298j)
