Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(5)): (-1.1451271232905837e-18-0.009972903538441137j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(4)): (-5.887469264392987e-19-0.005289044591440324j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(3)): (-4.843692948237866e-19-0.004393429080099855j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(2)): (-5.887469264392987e-19-0.005289044591440324j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(1)): (-1.1451271232905837e-18-0.009972903538441137j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(8)): (8.540425317484138e-19+0.0035067120957696695j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(7)): (8.540425317484139e-19+0.0035067120957696708j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(4)): (-5.887469264392987e-19-0.005289044591440324j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(3)): (-3.2631724367355255e-19-0.0030744284624988063j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(2)): (-3.2631724367355255e-19-0.0030744284624988063j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(1)): (-5.887469264392987e-19-0.0052890445914403235j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(8)): (3.4005523129289217e-19+0.0014223888680648395j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (2.536100904073234e-19+0.0010577199721263138j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(6)): (3.4005523129289217e-19+0.0014223888680648395j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(3)): (-4.843692948237865e-19-0.004393429080099854j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(2)): (-3.2631724367355255e-19-0.0030744284624988063j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(1)): (-4.843692948237864e-19-0.004393429080099854j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(8)): (1.9445804764012131e-19+0.0008376286820715597j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (1.1350759655804583e-19+0.0004897643119535218j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (1.1350759655804586e-19+0.0004897643119535218j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(5)): (1.9445804764012131e-19+0.0008376286820715597j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(2)): (-5.887469264392987e-19-0.0052890445914403235j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(1)): (-5.887469264392987e-19-0.0052890445914403235j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(8)): (1.5835712786477214e-19+0.0006938421034303401j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(7)): (7.159018154398416e-20+0.0003197792197276491j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(6)): (5.535630766994643e-20+0.0002474120888060541j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(5)): (7.159018154398416e-20+0.000319779219727649j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(4)): (1.5835712786477214e-19+0.0006938421034303401j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(1)): (-1.1451271232905835e-18-0.009972903538441135j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(8)): (1.9445804764012134e-19+0.0008376286820715598j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(7)): (7.159018154398416e-20+0.000319779219727649j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(6)): (4.244077633014837e-20+0.00019258408275276017j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(5)): (4.2440776330148365e-20+0.0001925840827527602j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(4)): (7.159018154398419e-20+0.000319779219727649j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(3)): (1.9445804764012134e-19+0.0008376286820715598j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(8)): (3.4005523129289217e-19+0.0014223888680648395j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(7)): (1.135075965580458e-19+0.0004897643119535216j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(6)): (5.535630766994643e-20+0.00024741208880605417j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(5)): (4.2440776330148365e-20+0.0001925840827527602j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(4)): (5.535630766994642e-20+0.0002474120888060542j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(3)): (1.1350759655804583e-19+0.0004897643119535217j)
