Shape: (9, 9, 9, 9)
(np.int64(1), np.int64(7), np.int64(5), np.int64(5)): (-0.002673100796962674+6.547208669597158e-19j)
(np.int64(1), np.int64(7), np.int64(6), np.int64(4)): (-0.0030616296326434083+7.498829859582873e-19j)
(np.int64(1), np.int64(7), np.int64(7), np.int64(3)): (-0.004467704294137986+1.0942719526705937e-18j)
(np.int64(1), np.int64(7), np.int64(8), np.int64(2)): (-0.008251966851956711+2.0211489583837696e-18j)
(np.int64(1), np.int64(8), np.int64(1), np.int64(8)): (-0.013446793004361511+3.2935144023176695e-18j)
(np.int64(1), np.int64(8), np.int64(2), np.int64(7)): (-0.008251966851956713+2.0211489583837704e-18j)
(np.int64(1), np.int64(8), np.int64(3), np.int64(6)): (-0.006068702846766394+1.486403503253779e-18j)
(np.int64(1), np.int64(8), np.int64(4), np.int64(5)): (-0.005206464551319313+1.2752160295294713e-18j)
(np.int64(1), np.int64(8), np.int64(5), np.int64(4)): (-0.005206464551319313+1.2752160295294713e-18j)
(np.int64(1), np.int64(8), np.int64(6), np.int64(3)): (-0.006068702846766394+1.486403503253779e-18j)
(np.int64(1), np.int64(8), np.int64(7), np.int64(2)): (-0.008251966851956713+2.0211489583837704e-18j)
(np.int64(1), np.int64(8), np.int64(8), np.int64(1)): (-0.013446793004361511+3.2935144023176695e-18j)
(np.int64(2), np.int64(1), np.int64(1), np.int64(5)): (0.02215321253220903-2.7129860818400815e-18j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(4)): (0.0149734555741371-1.83371944410421e-18j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(3)): (0.013375707908062846-1.6380517875939099e-18j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(2)): (0.0149734555741371-1.83371944410421e-18j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(1)): (0.02215321253220903-2.7129860818400815e-18j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(8)): (-0.008251966851956711+2.0211489583837696e-18j)
(np.int64(2), np.int64(1), np.int64(8), np.int64(7)): (-0.008251966851956713+2.02114895838377e-18j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(4)): (0.014973455574137106-1.83371944410421e-18j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(3)): (0.010385908757948863-1.271906991665854e-18j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(2)): (0.010385908757948866-1.271906991665854e-18j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(1)): (0.014973455574137106-1.83371944410421e-18j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(8)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(7)): (-0.004754876131113915+1.1646087668621614e-18j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(6)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(3)): (0.013375707908062846-1.6380517875939105e-18j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(2)): (0.010385908757948866-1.271906991665854e-18j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(1)): (0.013375707908062843-1.6380517875939099e-18j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(8)): (-0.005271355434257867+1.2911097119463808e-18j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(7)): (-0.003060695151416537+7.496541040696171e-19j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(6)): (-0.0030606951514165373+7.496541040696171e-19j)
(np.int64(2), np.int64(3), np.int64(8), np.int64(5)): (-0.005271355434257868+1.2911097119463808e-18j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(2)): (0.0149734555741371-1.83371944410421e-18j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(1)): (0.014973455574137104-1.83371944410421e-18j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(8)): (-0.004934760811698682+1.2086678065209172e-18j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(7)): (-0.002348670486348761+5.752583586717736e-19j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(6)): (-0.001726372836391292+4.228393936443064e-19j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(5)): (-0.002348670486348761+5.752583586717735e-19j)
(np.int64(2), np.int64(4), np.int64(8), np.int64(4)): (-0.004934760811698682+1.2086678065209172e-18j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(1)): (0.02215321253220903-2.7129860818400815e-18j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(8)): (-0.005271355434257868+1.291109711946381e-18j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(7)): (-0.002348670486348761+5.752583586717736e-19j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(6)): (-0.001344019596606319+3.29189859395049e-19j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(5)): (-0.0013440195966063187+3.29189859395049e-19j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(4)): (-0.0023486704863487614+5.752583586717736e-19j)
(np.int64(2), np.int64(5), np.int64(8), np.int64(3)): (-0.005271355434257868+1.291109711946381e-18j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(8)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(7)): (-0.0030606951514165364+7.49654104069617e-19j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(6)): (-0.001726372836391292+4.228393936443064e-19j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(5)): (-0.0013440195966063187+3.29189859395049e-19j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(4)): (-0.001726372836391292+4.228393936443066e-19j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(3)): (-0.0030606951514165364+7.496541040696171e-19j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(2)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(8)): (-0.008251966851956711+2.0211489583837696e-18j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(7)): (-0.004754876131113915+1.1646087668621614e-18j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(6)): (-0.0030606951514165373+7.496541040696174e-19j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(5)): (-0.0023486704863487614+5.752583586717736e-19j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(4)): (-0.0023486704863487614+5.752583586717736e-19j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(3)): (-0.003060695151416537+7.496541040696172e-19j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(2)): (-0.004754876131113915+1.1646087668621614e-18j)
(np.int64(2), np.int64(7), np.int64(8), np.int64(1)): (-0.008251966851956711+2.0211489583837696e-18j)
(np.int64(2), np.int64(8), np.int64(1), np.int64(7)): (-0.008251966851956713+2.02114895838377e-18j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(6)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(8), np.int64(3), np.int64(5)): (-0.0052713554342578685+1.291109711946381e-18j)
(np.int64(2), np.int64(8), np.int64(4), np.int64(4)): (-0.004934760811698683+1.2086678065209173e-18j)
(np.int64(2), np.int64(8), np.int64(5), np.int64(3)): (-0.0052713554342578685+1.291109711946381e-18j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(2)): (-0.006349646188295331+1.5552147760428139e-18j)
(np.int64(2), np.int64(8), np.int64(7), np.int64(1)): (-0.008251966851956713+2.02114895838377e-18j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(4)): (0.025964613365725506-3.1797480649434337e-18j)
(np.int64(3), np.int64(1), np.int64(2), np.int64(3)): (0.019102432095824677-2.339373232208136e-18j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(2)): (0.019102432095824677-2.3393732322081363e-18j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(1)): (0.025964613365725513-3.1797480649434337e-18j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(8)): (-0.006068702846766397+1.4864035032537794e-18j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(7)): (-0.004952817727573343+1.2130904753665923e-18j)
(np.int64(3), np.int64(1), np.int64(8), np.int64(6)): (-0.006068702846766397+1.4864035032537794e-18j)
(np.int64(3), np.int64(2), np.int64(1), np.int64(3)): (0.01910243209582468-2.3393732322081363e-18j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(2)): (0.015234660274151818-1.8657077940837365e-18j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(1)): (0.01910243209582468-2.3393732322081363e-18j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(8)): (-0.004926703680610485+1.2066943785614234e-18j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(7)): (-0.003060695151416537+7.496541040696173e-19j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(6)): (-0.003060695151416537+7.496541040696173e-19j)
(np.int64(3), np.int64(2), np.int64(8), np.int64(5)): (-0.004926703680610485+1.2066943785614233e-18j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(2)): (0.019102432095824677-2.3393732322081363e-18j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(1)): (0.01910243209582468-2.3393732322081363e-18j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(8)): (-0.004362203032148454+1.0684315961102968e-18j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(7)): (-0.002069942273619371+5.069896359615516e-19j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(6)): (-0.0015035163260146496+3.682552912239258e-19j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(5)): (-0.0020699422736193706+5.069896359615516e-19j)
(np.int64(3), np.int64(3), np.int64(8), np.int64(4)): (-0.004362203032148454+1.0684315961102968e-18j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(1)): (0.025964613365725513-3.1797480649434337e-18j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(8)): (-0.004362203032148454+1.068431596110297e-18j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(7)): (-0.0017632740675170352+4.318775885608544e-19j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(6)): (-0.0008280700252211368+2.028186611713867e-19j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(5)): (-0.0008280700252211368+2.028186611713867e-19j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(4)): (-0.001763274067517036+4.318775885608545e-19j)
(np.int64(3), np.int64(4), np.int64(8), np.int64(3)): (-0.004362203032148454+1.0684315961102968e-18j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(8)): (-0.004926703680610485+1.2066943785614234e-18j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(7)): (-0.002069942273619371+5.069896359615516e-19j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(6)): (-0.0008280700252211368+2.0281866117138665e-19j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(5)): (-0.00046258941979077025+1.1330173045323947e-19j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(4)): (-0.0008280700252211368+2.0281866117138672e-19j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(3)): (-0.00206994227361937+5.0698963596155165e-19j)
(np.int64(3), np.int64(5), np.int64(8), np.int64(2)): (-0.004926703680610485+1.2066943785614233e-18j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(8)): (-0.006068702846766396+1.4864035032537796e-18j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(7)): (-0.003060695151416537+7.496541040696173e-19j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(6)): (-0.0015035163260146496+3.682552912239258e-19j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(5)): (-0.0008280700252211368+2.0281866117138672e-19j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(4)): (-0.0008280700252211368+2.0281866117138672e-19j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(3)): (-0.0015035163260146496+3.682552912239258e-19j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(2)): (-0.0030606951514165373+7.496541040696171e-19j)
(np.int64(3), np.int64(6), np.int64(8), np.int64(1)): (-0.006068702846766396+1.4864035032537796e-18j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(7)): (-0.004952817727573343+1.2130904753665923e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(6)): (-0.0030606951514165373+7.496541040696171e-19j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(5)): (-0.0020699422736193706+5.069896359615516e-19j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(4)): (-0.0017632740675170367+4.318775885608547e-19j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(3)): (-0.0020699422736193706+5.069896359615516e-19j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(2)): (-0.0030606951514165373+7.496541040696171e-19j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(1)): (-0.004952817727573343+1.2130904753665927e-18j)
(np.int64(3), np.int64(8), np.int64(1), np.int64(6)): (-0.006068702846766397+1.4864035032537794e-18j)
(np.int64(3), np.int64(8), np.int64(2), np.int64(5)): (-0.004926703680610485+1.2066943785614233e-18j)
(np.int64(3), np.int64(8), np.int64(3), np.int64(4)): (-0.004362203032148454+1.068431596110297e-18j)
(np.int64(3), np.int64(8), np.int64(4), np.int64(3)): (-0.004362203032148454+1.0684315961102968e-18j)
(np.int64(3), np.int64(8), np.int64(5), np.int64(2)): (-0.004926703680610485+1.2066943785614233e-18j)
(np.int64(3), np.int64(8), np.int64(6), np.int64(1)): (-0.006068702846766395+1.4864035032537794e-18j)
(np.int64(3), np.int64(8), np.int64(8), np.int64(8)): (0.04641413804896297-1.705227767905377e-17j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(3)): (0.02988192342069526-3.659480186952079e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(2)): (0.02452363174530983-3.003278712036211e-18j)
(np.int64(4), np.int64(1), np.int64(3), np.int64(1)): (0.029881923420695258-3.659480186952079e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(8)): (-0.005206464551319316+1.2752160295294723e-18j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(7)): (-0.00405401480557753+9.929472510693007e-19j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(6)): (-0.004054014805577532+9.929472510693007e-19j)
(np.int64(4), np.int64(1), np.int64(8), np.int64(5)): (-0.005206464551319316+1.2752160295294721e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(2)): (0.024523631745309835-3.0032787120362115e-18j)
(np.int64(4), np.int64(2), np.int64(2), np.int64(1)): (0.024523631745309835-3.0032787120362115e-18j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(8)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(7)): (-0.002348670486348762+5.752583586717738e-19j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(6)): (-0.0018871327944192814+4.622142272503146e-19j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(5)): (-0.002348670486348762+5.752583586717738e-19j)
(np.int64(4), np.int64(2), np.int64(8), np.int64(4)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(3), np.int64(1), np.int64(1)): (0.02988192342069525-3.659480186952079e-18j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(8)): (-0.0038448896482172618+9.417263601528129e-19j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(7)): (-0.001655201668205426+4.054074849822267e-19j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(6)): (-0.0008280700252211377+2.0281866117138681e-19j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(5)): (-0.0008280700252211377+2.0281866117138681e-19j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(4)): (-0.0016552016682054263+4.054074849822271e-19j)
(np.int64(4), np.int64(3), np.int64(8), np.int64(3)): (-0.0038448896482172618+9.417263601528129e-19j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(8)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(7)): (-0.001655201668205426+4.054074849822267e-19j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(6)): (-0.0005048879926890897+1.2366189283492525e-19j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(5)): (-0.00015947322329967154+3.9059674492730756e-20j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(4)): (-0.0005048879926890899+1.2366189283492525e-19j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(3)): (-0.001655201668205426+4.0540748498222684e-19j)
(np.int64(4), np.int64(4), np.int64(8), np.int64(2)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(8)): (-0.005206464551319316+1.2752160295294723e-18j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(7)): (-0.002348670486348761+5.752583586717737e-19j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(6)): (-0.0008280700252211372+2.0281866117138681e-19j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(5)): (-0.00015947322329967154+3.9059674492730756e-20j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(4)): (-0.00015947322329967154+3.9059674492730756e-20j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(3)): (-0.0008280700252211372+2.0281866117138681e-19j)
(np.int64(4), np.int64(5), np.int64(7), np.int64(2)): (-0.002348670486348761+5.752583586717737e-19j)
(np.int64(4), np.int64(5), np.int64(8), np.int64(1)): (-0.005206464551319316+1.2752160295294721e-18j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(7)): (-0.00405401480557753+9.929472510693005e-19j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(6)): (-0.001887132794419281+4.622142272503145e-19j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(5)): (-0.0008280700252211377+2.0281866117138681e-19j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(4)): (-0.0005048879926890902+1.2366189283492532e-19j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(3)): (-0.0008280700252211372+2.0281866117138681e-19j)
(np.int64(4), np.int64(6), np.int64(6), np.int64(2)): (-0.001887132794419281+4.622142272503143e-19j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(1)): (-0.004054014805577529+9.929472510693005e-19j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(6)): (-0.00405401480557753+9.929472510693005e-19j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(5)): (-0.002348670486348762+5.752583586717738e-19j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(4)): (-0.0016552016682054263+4.054074849822269e-19j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(3)): (-0.0016552016682054263+4.054074849822271e-19j)
(np.int64(4), np.int64(7), np.int64(5), np.int64(2)): (-0.002348670486348761+5.752583586717737e-19j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(1)): (-0.00405401480557753+9.929472510693005e-19j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(8)): (0.035245613245549166-1.2949028233544203e-17j)
(np.int64(4), np.int64(8), np.int64(1), np.int64(5)): (-0.005206464551319316+1.2752160295294721e-18j)
(np.int64(4), np.int64(8), np.int64(2), np.int64(4)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(8), np.int64(3), np.int64(3)): (-0.003844889648217261+9.417263601528129e-19j)
(np.int64(4), np.int64(8), np.int64(4), np.int64(2)): (-0.004149294531576543+1.016284053362966e-18j)
(np.int64(4), np.int64(8), np.int64(5), np.int64(1)): (-0.005206464551319316+1.2752160295294721e-18j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(8)): (0.03524561324554916-1.2949028233544203e-17j)
(np.int64(4), np.int64(8), np.int64(8), np.int64(7)): (0.03524561324554916-1.2949028233544203e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(2)): (0.03524561324554924-4.316342744514743e-18j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(1)): (0.03524561324554924-4.3163427445147445e-18j)
(np.int64(5), np.int64(1), np.int64(4), np.int64(8)): (-0.005206464551319315+1.2752160295294721e-18j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(7)): (-0.004149294531576545+1.0162840533629667e-18j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(6)): (-0.0038448896482172644+9.417263601528133e-19j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(5)): (-0.004149294531576545+1.0162840533629667e-18j)
(np.int64(5), np.int64(1), np.int64(8), np.int64(4)): (-0.005206464551319315+1.2752160295294721e-18j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(1)): (0.03524561324554924-4.3163427445147445e-18j)
(np.int64(5), np.int64(2), np.int64(3), np.int64(8)): (-0.004054014805577528+9.929472510693e-19j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(7)): (-0.002348670486348762+5.752583586717737e-19j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(6)): (-0.0016552016682054266+4.054074849822271e-19j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(5)): (-0.0016552016682054263+4.054074849822271e-19j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(4)): (-0.0023486704863487622+5.752583586717737e-19j)
(np.int64(5), np.int64(2), np.int64(8), np.int64(3)): (-0.004054014805577527+9.929472510692998e-19j)
(np.int64(5), np.int64(3), np.int64(2), np.int64(8)): (-0.004054014805577527+9.929472510693e-19j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(7)): (-0.0018871327944192814+4.622142272503144e-19j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(6)): (-0.0008280700252211378+2.028186611713869e-19j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(5)): (-0.0005048879926890906+1.2366189283492546e-19j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(4)): (-0.0008280700252211378+2.028186611713869e-19j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(3)): (-0.0018871327944192814+4.622142272503144e-19j)
(np.int64(5), np.int64(3), np.int64(8), np.int64(2)): (-0.004054014805577528+9.929472510693e-19j)
(np.int64(5), np.int64(4), np.int64(1), np.int64(8)): (-0.005206464551319315+1.2752160295294721e-18j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(7)): (-0.002348670486348762+5.752583586717737e-19j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(6)): (-0.0008280700252211378+2.028186611713869e-19j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(5)): (-0.0001594732232996716+3.9059674492730787e-20j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(4)): (-0.0001594732232996716+3.9059674492730787e-20j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(3)): (-0.0008280700252211379+2.0281866117138689e-19j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(2)): (-0.002348670486348762+5.752583586717737e-19j)
