Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(8)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(7)): (-0.02621775668941373+2.999405478659261e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(6)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(5)): (-0.01762657082532138+1.7779149785376616e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(4)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(3)): (-0.02621775668941373+2.999405478659261e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(2)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(8)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(7)): (-0.15675963603718093+2.337290104221643e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(6)): (-0.10090015377832938+1.5401330601442206e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(5)): (-0.08479331861052936+1.3092036277578225e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(4)): (-0.08479331861052937+1.3092036277578225e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(3)): (-0.10090015377832937+1.540133060144221e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(2)): (-0.15675963603718093+2.337290104221643e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(1)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(7)): (-0.026217756689413726+2.9994054786592606e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(6)): (-0.10090015377832938+1.5401330601442206e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(5)): (-0.05217180635429209+8.34519374391663e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(4)): (-0.04236012198047791+6.909809604204447e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(3)): (-0.0521718063542921+8.34519374391663e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(2)): (-0.10090015377832937+1.5401330601442206e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(1)): (-0.026217756689413726+2.9994054786592606e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(6)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(5)): (-0.08479331861052938+1.3092036277578225e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(4)): (-0.04236012198047791+6.909809604204447e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(3)): (-0.04236012198047791+6.909809604204446e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(2)): (-0.08479331861052937+1.3092036277578223e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(1)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(8)): (0.06525315379838664-1.666945943889361e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(5)): (-0.01762657082532138+1.7779149785376616e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(4)): (-0.08479331861052937+1.3092036277578225e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(3)): (-0.05217180635429209+8.345193743916632e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(2)): (-0.08479331861052938+1.3092036277578223e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(1)): (-0.01762657082532138+1.7779149785376616e-18j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(8)): (0.05089923816612417-1.320492877785664e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(7)): (0.05089923816612418-1.3204928777856642e-17j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(4)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(3)): (-0.10090015377832937+1.540133060144221e-17j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(2)): (-0.10090015377832937+1.5401330601442206e-17j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(1)): (-0.019550488739405507+2.0561319197129306e-18j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(8)): (0.00874019774936966-8.044765449530605e-19j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(7)): (-0.011236965385525606+4.739378413915613e-18j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(8), np.int64(6)): (0.008740197749369658-8.044765449530605e-19j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(3)): (-0.02621775668941373+2.999405478659261e-18j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(2)): (-0.15675963603718093+2.337290104221643e-17j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(1)): (-0.026217756689413726+2.999405478659261e-18j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(8)): (0.05089923816612417-1.3204928777856642e-17j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(7)): (-0.011236965385525613+4.739378413915613e-18j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(7), np.int64(6)): (-0.011236965385525613+4.739378413915615e-18j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(8), np.int64(5)): (0.05089923816612417-1.3204928777856642e-17j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(1), np.int64(2)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(2), np.int64(1)): (-0.043083562394676866+5.2696454264771046e-18j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(4), np.int64(8)): (0.06525315379838667-1.666945943889361e-17j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(5), np.int64(7)): (0.050899238166124176-1.3204928777856644e-17j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(6), np.int64(6)): (0.008740197749369655-8.044765449530605e-19j)
