Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-9.25187715934232e-17-2.864126553650032j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-9.25187715934232e-17-2.8641265536500318j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(8)): (-2.0836287329132967e-18-0.025140729652947565j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(7)): (-1.5598714123685681e-18-0.019089494083863914j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(6)): (-1.5229187428831129e-18-0.01833527449891406j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(5)): (-1.5598714123685687e-18-0.019089494083863914j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(4)): (-2.0836287329132956e-18-0.025140729652947565j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (2.5540722702907133e-17+0.19408334110406936j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-1.3649420414070829e-17-0.2803605501946057j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (2.554072270290713e-17+0.19408334110406947j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(8)): (8.912504945760175e-17+0.47830962203487926j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(7)): (4.691028819208497e-19-0.019481812006496527j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(6)): (4.691028819208518e-19-0.019481812006496547j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(5)): (8.912504945760175e-17+0.47830962203487926j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (1.1383558237648681e-17+0.0665533801173063j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (7.544539228430137e-17+0.7313774176167714j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (7.544539228430138e-17+0.7313774176167714j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (1.1383558237648682e-17+0.0665533801173063j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(8)): (-1.725675373360154e-17-0.09239699471697747j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(7)): (-3.9032288708875544e-17-0.21216899226755753j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(6)): (-1.725675373360154e-17-0.09239699471697747j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (7.137684063114835e-18+0.03760659724707512j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (7.299687906721267e-17+0.4641405945437079j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-9.475233168735009e-17-0.5733952241881527j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (7.299687906721269e-17+0.46414059454370776j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (7.137684063114835e-18+0.03760659724707511j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(8)): (5.588513489934418e-18+0.03195994098691894j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(7)): (5.588513489934418e-18+0.031959940986918935j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (5.118056390734512e-18+0.025394647148565718j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (7.080618800730251e-17+0.3902746442630677j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (-4.095819577141444e-17-0.23149209338282814j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (-4.095819577141444e-17-0.23149209338282808j)
