Shape: (9, 9, 9, 9, 9)
(np.int64(1), np.int64(3), np.int64(6), np.int64(4), np.int64(3)): (3.716126401277485e-19+0.0023504315626203948j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(5), np.int64(2)): (-4.0891611268783707e-19-0.0068924840240187565j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(6), np.int64(1)): (-4.96747337153018e-19-0.005286230877828618j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(8), np.int64(8)): (3.6165717449192096e-18+0.014834021026572363j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(1), np.int64(5)): (-4.840766593591534e-19-0.005331550548765603j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(2), np.int64(4)): (-3.5510850184648325e-19-0.00714316421119042j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(3), np.int64(3)): (1.102547482162904e-19-0.0007084401958681701j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(4), np.int64(2)): (-3.5510850184648325e-19-0.007143164211190413j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(5), np.int64(1)): (-4.840766593591538e-19-0.005331550548765603j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(7), np.int64(8)): (2.6209814912376242e-18+0.01076910989106399j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(8), np.int64(7)): (2.6209814912376242e-18+0.010769109891063992j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(1), np.int64(4)): (-3.4498891640073103e-19-0.0048572836347523796j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(2), np.int64(3)): (-9.00681567817788e-19-0.015244745277094768j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(3), np.int64(2)): (-9.00681567817788e-19-0.015244745277094768j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(4), np.int64(1)): (-3.4498891640073064e-19-0.0048572836347523796j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(6), np.int64(8)): (3.6165717449192096e-18+0.014834021026572363j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(7), np.int64(7)): (2.6209814912376242e-18+0.010769109891063996j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(8), np.int64(6)): (3.6165717449192096e-18+0.014834021026572362j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(1), np.int64(3)): (-2.7545924633294277e-18+0.14905296064198387j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(2)): (-5.9383450642538884e-18+0.2375569003009306j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(3), np.int64(1)): (-2.7545924633294277e-18+0.14905296064198387j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(5), np.int64(8)): (-5.500239143323712e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(6), np.int64(7)): (-1.6565877823758206e-19-0.00279106800028895j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(7), np.int64(6)): (-1.6565877823758187e-19-0.0027910680002889484j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(8), np.int64(5)): (-5.500239143323673e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(1), np.int64(2)): (-5.938345064253888e-18+0.2375569003009306j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(1)): (-5.938345064253887e-18+0.2375569003009306j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(4), np.int64(8)): (-5.228891494299197e-20-0.007950296381760098j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(5), np.int64(7)): (4.532243876591397e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(6), np.int64(6)): (4.1536409276184105e-19-0.0012563208691808887j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(7), np.int64(5)): (4.532243876591393e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(8), np.int64(4)): (-5.228891494299197e-20-0.007950296381760091j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(1), np.int64(1)): (-2.7545924633294277e-18+0.14905296064198387j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(3), np.int64(8)): (6.279953781707299e-19-0.008739232432522809j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(4), np.int64(7)): (2.0838219004121845e-19-0.0030974293746654762j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(5), np.int64(6)): (3.259014496626535e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(6), np.int64(5)): (3.259014496626539e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(7), np.int64(4)): (2.0838219004121845e-19-0.0030974293746654814j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(8), np.int64(3)): (6.279953781707315e-19-0.008739232432522802j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(2), np.int64(8)): (-5.228891494299197e-20-0.007950296381760102j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(3), np.int64(7)): (2.0838219004121845e-19-0.0030974293746654762j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(4), np.int64(6)): (3.1691010907918937e-19+0.0015478711826705134j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(5), np.int64(5)): (4.846761119928081e-19+0.0034977819538241205j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(6), np.int64(4)): (3.1691010907918917e-19+0.0015478711826705134j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(7), np.int64(3)): (2.0838219004121845e-19-0.003097429374665478j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(8), np.int64(2)): (-5.228891494299197e-20-0.007950296381760098j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(1), np.int64(8)): (-5.500239143323712e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(2), np.int64(7)): (4.532243876591397e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(3), np.int64(6)): (3.259014496626539e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(4), np.int64(5)): (4.846761119928081e-19+0.0034977819538241205j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(5), np.int64(4)): (4.846761119928081e-19+0.0034977819538241205j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(3)): (3.259014496626539e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(2)): (4.532243876591397e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(8), np.int64(1)): (-5.500239143323712e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(1), np.int64(7)): (-1.6565877823758206e-19-0.00279106800028895j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(2), np.int64(6)): (4.1536409276184105e-19-0.0012563208691808887j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(3), np.int64(5)): (3.259014496626539e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(4), np.int64(4)): (3.1691010907918917e-19+0.0015478711826705134j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(5), np.int64(3)): (3.259014496626539e-19-0.0007271356468738846j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(6), np.int64(2)): (4.1536409276184105e-19-0.0012563208691808853j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(7), np.int64(1)): (-1.6565877823758206e-19-0.0027910680002889467j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(1), np.int64(6)): (-1.6565877823758187e-19-0.0027910680002889467j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(2), np.int64(5)): (4.532243876591393e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(3), np.int64(4)): (2.0838219004121845e-19-0.0030974293746654814j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(4), np.int64(3)): (2.0838219004121845e-19-0.0030974293746654814j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(5), np.int64(2)): (4.532243876591401e-19-0.0013107024816489052j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(6), np.int64(1)): (-1.6565877823758167e-19-0.0027910680002889467j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(8)): (5.572320660440561e-18+0.022869037951329104j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(1), np.int64(5)): (-5.500239143323673e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(2), np.int64(4)): (-5.228891494299197e-20-0.007950296381760091j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(3), np.int64(3)): (6.279953781707322e-19-0.008739232432522802j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(4), np.int64(2)): (-5.22889149429912e-20-0.007950296381760095j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(5), np.int64(1)): (-5.500239143323712e-20-0.002311896222603499j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(7), np.int64(8)): (5.572320660440561e-18+0.022869037951329104j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(8), np.int64(7)): (5.572320660440561e-18+0.022869037951329108j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(1), np.int64(4)): (-2.3576307712667853e-18+0.07514233817071814j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(2), np.int64(3)): (-3.58868099379345e-18+0.094086851799243j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(3), np.int64(2)): (-3.58868099379345e-18+0.094086851799243j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(4), np.int64(1)): (-2.3576307712667853e-18+0.07514233817071814j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(6), np.int64(8)): (6.674250493027266e-20-0.0012413979057864944j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(7), np.int64(7)): (4.389064099133719e-22-0.0015830980067344739j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(8), np.int64(6)): (6.674250493027266e-20-0.0012413979057864944j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(1), np.int64(3)): (-3.58868099379345e-18+0.09408685179924302j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(2), np.int64(2)): (-6.055105054331986e-18+0.12368567835696775j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(3), np.int64(1)): (-3.5886809937934504e-18+0.094086851799243j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(5), np.int64(8)): (2.7361819850075826e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(6), np.int64(7)): (8.690395784286303e-19+0.0008659219055922526j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(7), np.int64(6)): (8.69039578428631e-19+0.0008659219055922526j)
(np.int64(1), np.int64(5), np.int64(2), np.int64(8), np.int64(5)): (2.7361819850075865e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(1), np.int64(2)): (-3.5886809937934504e-18+0.094086851799243j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(2), np.int64(1)): (-3.5886809937934504e-18+0.094086851799243j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(4), np.int64(8)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(5), np.int64(7)): (4.876522456704878e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(6), np.int64(6)): (7.194330286538396e-19+0.0024756497091341784j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(7), np.int64(5)): (4.876522456704886e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(3), np.int64(8), np.int64(4)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(1), np.int64(1)): (-2.3576307712667853e-18+0.07514233817071814j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(3), np.int64(8)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(4), np.int64(7)): (7.702186107218768e-19-0.0025067069879888583j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(5), np.int64(6)): (3.904154729813711e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(6), np.int64(5)): (3.904154729813711e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(7), np.int64(4)): (7.70218610721876e-19-0.0025067069879888618j)
(np.int64(1), np.int64(5), np.int64(4), np.int64(8), np.int64(3)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(2), np.int64(8)): (2.7361819850075826e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(3), np.int64(7)): (4.876522456704882e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(4), np.int64(6)): (3.904154729813711e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(5), np.int64(5)): (9.823585918765753e-20-0.0001577678229886201j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(6), np.int64(4)): (3.904154729813707e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(7), np.int64(3)): (4.876522456704882e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(5), np.int64(8), np.int64(2)): (2.7361819850075788e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(1), np.int64(8)): (6.674250493027266e-20-0.0012413979057864944j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(2), np.int64(7)): (8.690395784286303e-19+0.0008659219055922526j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(3), np.int64(6)): (7.194330286538396e-19+0.0024756497091341784j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(4), np.int64(5)): (3.904154729813711e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(5), np.int64(4)): (3.904154729813707e-19-0.0005434197407785842j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(6), np.int64(3)): (7.194330286538388e-19+0.0024756497091341784j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(2)): (8.69039578428631e-19+0.0008659219055922492j)
(np.int64(1), np.int64(5), np.int64(6), np.int64(8), np.int64(1)): (6.674250493027286e-20-0.0012413979057864944j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(1), np.int64(7)): (4.389064099133719e-22-0.001583098006734473j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(2), np.int64(6)): (8.69039578428631e-19+0.0008659219055922526j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(3), np.int64(5)): (4.876522456704886e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(4), np.int64(4)): (7.70218610721876e-19-0.0025067069879888652j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(5), np.int64(3)): (4.876522456704886e-19-0.00028412451543772393j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(6), np.int64(2)): (8.69039578428631e-19+0.0008659219055922492j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(7), np.int64(1)): (4.389064099131793e-22-0.0015830980067344722j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(1), np.int64(6)): (6.674250493027266e-20-0.0012413979057864944j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(2), np.int64(5)): (2.7361819850075865e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(3), np.int64(4)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(4), np.int64(3)): (1.2891152016624666e-18-0.0024551634262564258j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(5), np.int64(2)): (2.7361819850075865e-19-0.005665374321314705j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(6), np.int64(1)): (6.674250493027286e-20-0.0012413979057864944j)
