Shape: (9, 9, 9, 9, 9)
(np.int64(2), np.int64(6), np.int64(8), np.int64(3), np.int64(4)): (1.4748472839489585e-17+0.06296308194278578j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(4), np.int64(3)): (1.4748472839489585e-17+0.06296308194278578j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(5), np.int64(7)): (-2.0766107707023375e-17-0.07400826974100724j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(7), np.int64(5)): (-2.0766107707023375e-17-0.07400826974100724j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(3), np.int64(4)): (1.474847283948958e-17+0.06296308194278578j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(4), np.int64(3)): (1.474847283948958e-17+0.06296308194278578j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(5), np.int64(6)): (-1.5460310051827307e-17-0.06296308194278562j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(6), np.int64(5)): (-1.5460310051827307e-17-0.06296308194278562j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(5), np.int64(6)): (-1.5460310051827307e-17-0.06296308194278562j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(6), np.int64(5)): (-1.5460310051827307e-17-0.06296308194278562j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(5), np.int64(5)): (1.830289538154376e-17+0.055469728130018416j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(5), np.int64(5)): (1.8302895381543756e-17+0.0554697281300184j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(4), np.int64(4)): (-1.243321281482516e-17-0.05546972813001821j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(4), np.int64(4)): (-1.2433212814825157e-17-0.0554697281300182j)
(np.int64(6), np.int64(2), np.int64(8), np.int64(3), np.int64(4)): (1.4748472839489572e-17+0.06296308194278578j)
(np.int64(6), np.int64(2), np.int64(8), np.int64(4), np.int64(3)): (1.4748472839489576e-17+0.06296308194278578j)
(np.int64(6), np.int64(8), np.int64(2), np.int64(3), np.int64(4)): (1.4748472839489576e-17+0.0629630819427858j)
(np.int64(6), np.int64(8), np.int64(2), np.int64(4), np.int64(3)): (1.4748472839489576e-17+0.0629630819427858j)
(np.int64(7), np.int64(1), np.int64(3), np.int64(5), np.int64(6)): (-1.5460310051827304e-17-0.0629630819427856j)
(np.int64(7), np.int64(1), np.int64(3), np.int64(6), np.int64(5)): (-1.5460310051827304e-17-0.0629630819427856j)
(np.int64(7), np.int64(1), np.int64(7), np.int64(2), np.int64(4)): (1.4762159903422244e-17+0.07400826974100752j)
(np.int64(7), np.int64(1), np.int64(7), np.int64(4), np.int64(2)): (1.4762159903422244e-17+0.07400826974100753j)
(np.int64(7), np.int64(3), np.int64(1), np.int64(5), np.int64(6)): (-1.5460310051827307e-17-0.06296308194278563j)
(np.int64(7), np.int64(3), np.int64(1), np.int64(6), np.int64(5)): (-1.5460310051827307e-17-0.06296308194278563j)
(np.int64(7), np.int64(4), np.int64(8), np.int64(5), np.int64(5)): (1.830289538154379e-17+0.05546972813001852j)
(np.int64(7), np.int64(7), np.int64(1), np.int64(2), np.int64(4)): (1.4762159903422244e-17+0.07400826974100753j)
(np.int64(7), np.int64(7), np.int64(1), np.int64(4), np.int64(2)): (1.4762159903422244e-17+0.07400826974100752j)
(np.int64(7), np.int64(8), np.int64(4), np.int64(5), np.int64(5)): (1.8302895381543793e-17+0.055469728130018554j)
(np.int64(7), np.int64(8), np.int64(8), np.int64(1), np.int64(4)): (1.2979312662380525e-17+0.043723774388103244j)
(np.int64(7), np.int64(8), np.int64(8), np.int64(4), np.int64(1)): (1.2979312662380525e-17+0.04372377438810323j)
(np.int64(8), np.int64(2), np.int64(2), np.int64(5), np.int64(7)): (-2.0766107707023348e-17-0.0740082697410071j)
(np.int64(8), np.int64(2), np.int64(2), np.int64(7), np.int64(5)): (-2.076610770702335e-17-0.0740082697410071j)
(np.int64(8), np.int64(2), np.int64(6), np.int64(3), np.int64(4)): (1.4748472839489585e-17+0.06296308194278578j)
(np.int64(8), np.int64(2), np.int64(6), np.int64(4), np.int64(3)): (1.4748472839489588e-17+0.06296308194278578j)
(np.int64(8), np.int64(4), np.int64(7), np.int64(5), np.int64(5)): (1.830289538154376e-17+0.055469728130018416j)
(np.int64(8), np.int64(6), np.int64(2), np.int64(3), np.int64(4)): (1.4748472839489585e-17+0.06296308194278578j)
(np.int64(8), np.int64(6), np.int64(2), np.int64(4), np.int64(3)): (1.4748472839489585e-17+0.06296308194278577j)
(np.int64(8), np.int64(7), np.int64(4), np.int64(5), np.int64(5)): (1.830289538154376e-17+0.055469728130018395j)
(np.int64(8), np.int64(7), np.int64(8), np.int64(1), np.int64(4)): (1.2979312662380529e-17+0.04372377438810326j)
(np.int64(8), np.int64(7), np.int64(8), np.int64(4), np.int64(1)): (1.2979312662380529e-17+0.04372377438810326j)
(np.int64(8), np.int64(8), np.int64(7), np.int64(1), np.int64(4)): (1.2979312662380532e-17+0.043723774388103286j)
(np.int64(8), np.int64(8), np.int64(7), np.int64(4), np.int64(1)): (1.2979312662380529e-17+0.04372377438810326j)
