Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(7)): (1.2500311803753033e-18+0.010896652897573907j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(6)): (4.925782480467151e-19+0.0044430909680305206j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(5)): (3.004678468602561e-19+0.0027580927538485324j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(4)): (2.5524170072684097e-19+0.0023559101011930133j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(3)): (3.004678468602561e-19+0.0027580927538485324j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(2)): (4.925782480467151e-19+0.0044430909680305206j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(1)): (1.2500311803753033e-18+0.010896652897573907j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(6)): (4.925782480467151e-19+0.0044430909680305206j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(5)): (1.922696276270671e-19+0.001838224172913479j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(4)): (1.232045000640104e-19+0.0012069716248587134j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(3)): (1.2320450006401042e-19+0.0012069716248587134j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(2)): (1.922696276270671e-19+0.0018382241729134787j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(1)): (4.925782480467151e-19+0.0044430909680305206j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(8)): (-1.2960615642092607e-18-0.005314582094444432j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(5)): (3.004678468602561e-19+0.002758092753848532j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(4)): (1.2320450006401037e-19+0.0012069716248587132j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(3)): (9.289318186208299e-20+0.0009257047025635897j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(2)): (1.2320450006401034e-19+0.0012069716248587132j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(1)): (3.004678468602561e-19+0.002758092753848532j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(8)): (-4.684245417773399e-19-0.001948082545783864j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(7)): (-4.684245417773399e-19-0.001948082545783865j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(4)): (2.5524170072684097e-19+0.0023559101011930133j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(3)): (1.232045000640104e-19+0.0012069716248587134j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(2)): (1.2320450006401037e-19+0.0012069716248587134j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(1)): (2.5524170072684087e-19+0.002355910101193013j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(8)): (-2.5742622019745305e-19-0.0010989191951029833j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (-1.8711015984384055e-19-0.0008019004069216734j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(6)): (-2.5742622019745305e-19-0.0010989191951029833j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(3)): (3.0046784686025607e-19+0.0027580927538485324j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(2)): (1.9226962762706706e-19+0.0018382241729134783j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(1)): (3.004678468602561e-19+0.002758092753848532j)
