Shape: (9, 9, 9, 9, 9)
(np.int64(1), np.int64(2), np.int64(8), np.int64(7), np.int64(6)): (-1.9069821245653546e-18-0.008916364385214781j)
(np.int64(1), np.int64(2), np.int64(8), np.int64(8), np.int64(5)): (1.0219033827529272e-17+0.04980239986937591j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(1), np.int64(2)): (-3.3615728619927095e-17-0.032435007677827817j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(2), np.int64(1)): (-3.3615728619927095e-17-0.032435007677827817j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(4), np.int64(8)): (-3.8688638395404835e-18+0.02930184662406205j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(5), np.int64(7)): (-2.886367972278586e-18+0.025106766554653034j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(6), np.int64(6)): (-2.6975496690938297e-18+0.02426705416632536j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(7), np.int64(5)): (-2.886367972278586e-18+0.025106766554653045j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(8), np.int64(4)): (-3.8688638395404835e-18+0.02930184662406205j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(1), np.int64(1)): (-3.36157286199271e-17-0.03243500767782767j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(3), np.int64(8)): (-1.0357652560342745e-18+0.016187511853528982j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(7)): (-2.3605386825873107e-18+0.024192731991366845j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(5), np.int64(6)): (-1.47771572824201e-18+0.023117111373334866j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(6), np.int64(5)): (-1.4777157282420105e-18+0.023117111373334866j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(7), np.int64(4)): (-2.3605386825873096e-18+0.02419273199136684j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(8), np.int64(3)): (-1.0357652560342745e-18+0.016187511853528982j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(2), np.int64(8)): (-1.035765256034275e-18+0.016187511853528982j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(3), np.int64(7)): (1.8505013334505484e-18+0.01474668693186477j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(4), np.int64(6)): (3.1098442062248316e-18+0.020952704551275986j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(5), np.int64(5)): (2.764804367709316e-18+0.019601667574107917j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(6), np.int64(4)): (3.1098442062248313e-18+0.020952704551275986j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(7), np.int64(3)): (1.8505013334505484e-18+0.01474668693186477j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(8), np.int64(2)): (-1.0357652560342745e-18+0.01618751185352898j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(1), np.int64(8)): (-3.868863839540486e-18+0.02930184662406206j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(2), np.int64(7)): (-2.3605386825873107e-18+0.024192731991366834j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(3), np.int64(6)): (3.1098442062248316e-18+0.020952704551275986j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(4), np.int64(5)): (7.517842027776872e-18+0.01984336987536908j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(4)): (7.517842027776872e-18+0.01984336987536908j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(3)): (3.1098442062248316e-18+0.020952704551275986j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(2)): (-2.3605386825873107e-18+0.02419273199136684j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(8), np.int64(1)): (-3.868863839540484e-18+0.029301846624062065j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(1), np.int64(7)): (-2.886367972278585e-18+0.02510676655465303j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(2), np.int64(6)): (-1.477715728242011e-18+0.023117111373334862j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(3), np.int64(5)): (2.7648043677093164e-18+0.01960166757410792j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(4), np.int64(4)): (7.51784202777687e-18+0.019843369875369075j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(5), np.int64(3)): (2.764804367709316e-18+0.01960166757410792j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(2)): (-1.4777157282420114e-18+0.023117111373334862j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(7), np.int64(1)): (-2.886367972278585e-18+0.025106766554653024j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(1), np.int64(6)): (-2.6975496690938297e-18+0.02426705416632536j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(2), np.int64(5)): (-1.4777157282420105e-18+0.023117111373334866j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(3), np.int64(4)): (3.1098442062248313e-18+0.020952704551275986j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(4), np.int64(3)): (3.1098442062248313e-18+0.020952704551275982j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(5), np.int64(2)): (-1.4777157282420105e-18+0.023117111373334862j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(6), np.int64(1)): (-2.6975496690938294e-18+0.02426705416632537j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(8), np.int64(8)): (4.324135044968824e-18+0.010116021332640321j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(1), np.int64(5)): (-2.8863679722785855e-18+0.02510676655465303j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(2), np.int64(4)): (-2.360538682587309e-18+0.024192731991366852j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(3), np.int64(3)): (1.8505013334505484e-18+0.01474668693186477j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(4), np.int64(2)): (-2.3605386825873107e-18+0.02419273199136684j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(5), np.int64(1)): (-2.8863679722785855e-18+0.025106766554653024j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(7), np.int64(8)): (1.4717070117475142e-20-0.007553476802965849j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(8), np.int64(7)): (1.4717070117475142e-20-0.007553476802965808j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(1), np.int64(4)): (-3.868863839540482e-18+0.02930184662406206j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(2), np.int64(3)): (-1.0357652560342751e-18+0.016187511853528982j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(3), np.int64(2)): (-1.0357652560342741e-18+0.016187511853528982j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(4), np.int64(1)): (-3.868863839540482e-18+0.02930184662406206j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(6), np.int64(8)): (4.3241350449688216e-18+0.0101160213326403j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(7), np.int64(7)): (1.4717070117482485e-20-0.007553476802965816j)
(np.int64(1), np.int64(3), np.int64(8), np.int64(8), np.int64(6)): (4.324135044968818e-18+0.010116021332640324j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(1), np.int64(3)): (-2.1784125650281183e-17-0.0070472880365990125j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(2), np.int64(2)): (-1.2680310588063908e-17-0.023942427685147438j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(3), np.int64(1)): (-2.178412565028118e-17-0.007047288036599009j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(5), np.int64(8)): (-1.9530781311202045e-18+0.04224872893498561j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(6), np.int64(7)): (-1.493833178704682e-18+0.035494676092775214j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(7), np.int64(6)): (-1.493833178704682e-18+0.03549467609277521j)
(np.int64(1), np.int64(4), np.int64(1), np.int64(8), np.int64(5)): (-1.953078131120206e-18+0.04224872893498561j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(1), np.int64(2)): (-1.2680310588063908e-17-0.02394242768514745j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(2), np.int64(1)): (-1.2680310588063911e-17-0.023942427685147486j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(4), np.int64(8)): (4.845570332617463e-19+0.024312774386331275j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(5), np.int64(7)): (2.8301790714227836e-19+0.029683440538318846j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(6), np.int64(6)): (4.725802857251637e-19+0.028579633387331452j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(7), np.int64(5)): (2.8301790714227836e-19+0.02968344053831885j)
(np.int64(1), np.int64(4), np.int64(2), np.int64(8), np.int64(4)): (4.845570332617463e-19+0.024312774386331275j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(1), np.int64(1)): (-2.1784125650281158e-17-0.00704728803659904j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(3), np.int64(8)): (2.1918906500838578e-18+0.024172231605033793j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(4), np.int64(7)): (4.376172676593844e-19+0.02167047315967851j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(5), np.int64(6)): (-7.792563093358094e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(6), np.int64(5)): (-7.792563093358099e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(7), np.int64(4)): (4.376172676593848e-19+0.021670473159678506j)
(np.int64(1), np.int64(4), np.int64(3), np.int64(8), np.int64(3)): (2.1918906500838578e-18+0.024172231605033793j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(2), np.int64(8)): (4.845570332617458e-19+0.024312774386331275j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(3), np.int64(7)): (4.376172676593841e-19+0.021670473159678506j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(4), np.int64(6)): (1.8316693643873924e-18+0.016864248486565956j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(5), np.int64(5)): (4.899824870687431e-18+0.016327671807078722j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(6), np.int64(4)): (1.8316693643873928e-18+0.016864248486565956j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(7), np.int64(3)): (4.376172676593844e-19+0.02167047315967851j)
(np.int64(1), np.int64(4), np.int64(4), np.int64(8), np.int64(2)): (4.845570332617448e-19+0.024312774386331257j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(1), np.int64(8)): (-1.9530781311202072e-18+0.04224872893498564j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(2), np.int64(7)): (2.830179071422776e-19+0.02968344053831884j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(3), np.int64(6)): (-7.792563093358082e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(4), np.int64(5)): (4.899824870687431e-18+0.016327671807078722j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(5), np.int64(4)): (4.899824870687431e-18+0.016327671807078722j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(6), np.int64(3)): (-7.792563093358082e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(7), np.int64(2)): (2.8301790714227677e-19+0.02968344053831884j)
(np.int64(1), np.int64(4), np.int64(5), np.int64(8), np.int64(1)): (-1.9530781311202084e-18+0.04224872893498564j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(1), np.int64(7)): (-1.4938331787046814e-18+0.03549467609277521j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(2), np.int64(6)): (4.725802857251628e-19+0.028579633387331445j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(3), np.int64(5)): (-7.792563093358099e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(4), np.int64(4)): (1.8316693643873924e-18+0.016864248486565956j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(5), np.int64(3)): (-7.792563093358082e-19+0.03079757780244739j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(6), np.int64(2)): (4.725802857251628e-19+0.02857963338733144j)
(np.int64(1), np.int64(4), np.int64(6), np.int64(7), np.int64(1)): (-1.4938331787046814e-18+0.03549467609277521j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(1), np.int64(6)): (-1.4938331787046802e-18+0.0354946760927752j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(2), np.int64(5)): (2.83017907142278e-19+0.02968344053831885j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(3), np.int64(4)): (4.376172676593848e-19+0.02167047315967851j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(4), np.int64(3)): (4.376172676593848e-19+0.02167047315967851j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(5), np.int64(2)): (2.830179071422776e-19+0.029683440538318846j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(6), np.int64(1)): (-1.4938331787046818e-18+0.03549467609277521j)
(np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(8)): (9.04173564649844e-18+0.03849931728825249j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(1), np.int64(5)): (-1.953078131120203e-18+0.0422487289349856j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(2), np.int64(4)): (4.845570332617448e-19+0.02431277438633127j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(3), np.int64(3)): (2.1918906500838578e-18+0.024172231605033793j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(4), np.int64(2)): (4.845570332617448e-19+0.024312774386331257j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(5), np.int64(1)): (-1.953078131120205e-18+0.0422487289349856j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(7), np.int64(8)): (9.041735646498441e-18+0.03849931728825249j)
(np.int64(1), np.int64(4), np.int64(8), np.int64(8), np.int64(7)): (9.041735646498441e-18+0.03849931728825249j)
(np.int64(1), np.int64(5), np.int64(1), np.int64(1), np.int64(4)): (-1.6584395127197905e-17-0.008165165526556283j)
