Shape: (9, 9, 9, 9)
(np.int64(1), np.int64(5), np.int64(6), np.int64(8)): (-0.020425670376717876+5.002846369457292e-18j)
(np.int64(1), np.int64(5), np.int64(7), np.int64(7)): (-0.01858031339311933+4.5508642648076575e-18j)
(np.int64(1), np.int64(5), np.int64(8), np.int64(6)): (-0.020425670376717872+5.00284636945729e-18j)
(np.int64(1), np.int64(6), np.int64(1), np.int64(3)): (0.01701592436494987-2.083849730806932e-18j)
(np.int64(1), np.int64(6), np.int64(2), np.int64(2)): (0.01582263135688491-1.9377134845297644e-18j)
(np.int64(1), np.int64(6), np.int64(3), np.int64(1)): (0.01701592436494987-2.0838497308069314e-18j)
(np.int64(1), np.int64(6), np.int64(5), np.int64(8)): (-0.020425670376717872+5.002846369457292e-18j)
(np.int64(1), np.int64(6), np.int64(6), np.int64(7)): (-0.01755234506076931+4.2990846392401986e-18j)
(np.int64(1), np.int64(6), np.int64(7), np.int64(6)): (-0.017552345060769314+4.2990846392401986e-18j)
(np.int64(1), np.int64(6), np.int64(8), np.int64(5)): (-0.020425670376717876+5.00284636945729e-18j)
(np.int64(1), np.int64(7), np.int64(1), np.int64(2)): (0.02119325028662864-2.5954246127048488e-18j)
(np.int64(1), np.int64(7), np.int64(2), np.int64(1)): (0.02119325028662864-2.5954246127048488e-18j)
(np.int64(1), np.int64(7), np.int64(4), np.int64(8)): (-0.023471255343948238+5.748799545787284e-18j)
(np.int64(1), np.int64(7), np.int64(5), np.int64(7)): (-0.018580313393119333+4.550864264807658e-18j)
(np.int64(1), np.int64(7), np.int64(6), np.int64(6)): (-0.017552345060769314+4.2990846392401986e-18j)
(np.int64(1), np.int64(7), np.int64(7), np.int64(5)): (-0.018580313393119333+4.5508642648076575e-18j)
(np.int64(1), np.int64(7), np.int64(8), np.int64(4)): (-0.023471255343948238+5.748799545787284e-18j)
(np.int64(1), np.int64(8), np.int64(1), np.int64(1)): (0.035444089591864805-4.340649086736925e-18j)
(np.int64(1), np.int64(8), np.int64(3), np.int64(8)): (-0.034471618095617274+8.443111352445536e-18j)
(np.int64(1), np.int64(8), np.int64(4), np.int64(7)): (-0.023471255343948245+5.748799545787286e-18j)
(np.int64(1), np.int64(8), np.int64(5), np.int64(6)): (-0.020425670376717872+5.00284636945729e-18j)
(np.int64(1), np.int64(8), np.int64(6), np.int64(5)): (-0.020425670376717876+5.00284636945729e-18j)
(np.int64(1), np.int64(8), np.int64(7), np.int64(4)): (-0.023471255343948245+5.7487995457872866e-18j)
(np.int64(1), np.int64(8), np.int64(8), np.int64(3)): (-0.03447161809561729+8.443111352445537e-18j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(8)): (0.03983028180962753-4.666432294771656e-18j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(7)): (0.027586024642283033-3.24178327436088e-18j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(6)): (0.02361080981274205-2.7803267558671385e-18j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(5)): (0.022570714413381026-2.659668267511965e-18j)
(np.int64(2), np.int64(1), np.int64(6), np.int64(4)): (0.02361080981274205-2.780326755867138e-18j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(3)): (0.02758602464228304-3.24178327436088e-18j)
(np.int64(2), np.int64(1), np.int64(8), np.int64(2)): (0.039830281809627534-4.666432294771657e-18j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(8)): (0.03983028180962753-4.666432294771657e-18j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(7)): (0.02557944250439134-3.1325782386976605e-18j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(6)): (0.02140211658271257-2.621003356799744e-18j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(5)): (0.019951346515071883-2.4433352648362473e-18j)
(np.int64(2), np.int64(2), np.int64(5), np.int64(4)): (0.019951346515071883-2.4433352648362473e-18j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(3)): (0.02140211658271257-2.621003356799744e-18j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(2)): (0.02557944250439133-3.1325782386976605e-18j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(1)): (0.03983028180962753-4.666432294771657e-18j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(7)): (0.027586024642283033-3.2417832743608795e-18j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(6)): (0.02140211658271257-2.6210033567997442e-18j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(5)): (0.019407079012317172-2.3766817193234002e-18j)
(np.int64(2), np.int64(3), np.int64(4), np.int64(4)): (0.018885668528663413-2.3128273513385548e-18j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(3)): (0.019407079012317172-2.3766817193234002e-18j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(2)): (0.02140211658271258-2.6210033567997442e-18j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(1)): (0.027586024642283033-3.2417832743608795e-18j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(6)): (0.02361080981274205-2.7803267558671385e-18j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(5)): (0.019951346515071876-2.4433352648362465e-18j)
(np.int64(2), np.int64(4), np.int64(3), np.int64(4)): (0.018885668528663413-2.3128273513385548e-18j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(3)): (0.01888566852866341-2.3128273513385548e-18j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(2)): (0.01995134651507187-2.4433352648362465e-18j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(1)): (0.02361080981274205-2.780326755867138e-18j)
(np.int64(2), np.int64(4), np.int64(8), np.int64(8)): (-0.06316994192600289+1.547217343640073e-17j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(5)): (0.022570714413381026-2.659668267511965e-18j)
(np.int64(2), np.int64(5), np.int64(2), np.int64(4)): (0.019951346515071872-2.4433352648362465e-18j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(3)): (0.019407079012317172-2.3766817193233995e-18j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(2)): (0.01995134651507187-2.4433352648362465e-18j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(1)): (0.022570714413381033-2.6596682675119655e-18j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(8)): (-0.04353939881221225+1.0664077078435162e-17j)
(np.int64(2), np.int64(5), np.int64(8), np.int64(7)): (-0.04353939881221226+1.0664077078435162e-17j)
(np.int64(2), np.int64(6), np.int64(1), np.int64(4)): (0.02361080981274205-2.7803267558671385e-18j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(3)): (0.02140211658271258-2.621003356799744e-18j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(2)): (0.02140211658271258-2.621003356799744e-18j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(1)): (0.023610809812742058-2.7803267558671385e-18j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(8)): (-0.03957490838406548+9.693056975819109e-18j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(7)): (-0.035127987559333794+8.603875505005234e-18j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(6)): (-0.03957490838406548+9.693056975819107e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(3)): (0.027586024642283043-3.2417832743608807e-18j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(2)): (0.02557944250439133-3.1325782386976597e-18j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(1)): (0.02758602464228304-3.24178327436088e-18j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(8)): (-0.04353939881221224+1.066407707843516e-17j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(7)): (-0.035127987559333794+8.603875505005234e-18j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(6)): (-0.035127987559333794+8.603875505005234e-18j)
(np.int64(2), np.int64(7), np.int64(8), np.int64(5)): (-0.04353939881221224+1.0664077078435163e-17j)
(np.int64(2), np.int64(8), np.int64(1), np.int64(2)): (0.03983028180962753-4.666432294771656e-18j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(1)): (0.03983028180962753-4.666432294771657e-18j)
(np.int64(2), np.int64(8), np.int64(4), np.int64(8)): (-0.06316994192600289+1.547217343640073e-17j)
(np.int64(2), np.int64(8), np.int64(5), np.int64(7)): (-0.04353939881221227+1.0664077078435162e-17j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(6)): (-0.03957490838406549+9.693056975819109e-18j)
(np.int64(2), np.int64(8), np.int64(7), np.int64(5)): (-0.04353939881221227+1.0664077078435162e-17j)
(np.int64(2), np.int64(8), np.int64(8), np.int64(4)): (-0.06316994192600289+1.547217343640073e-17j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(1)): (-0.606908390903636-4.3129216577450215e-18j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(8)): (0.04308583297355522-4.8928115825427524e-18j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(7)): (0.03227738045996909-3.66941884744313e-18j)
(np.int64(3), np.int64(1), np.int64(5), np.int64(6)): (0.028996987826223484-3.3019778154791274e-18j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(5)): (0.028996987826223473-3.3019778154791263e-18j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(4)): (0.032277380459969085-3.669418847443131e-18j)
(np.int64(3), np.int64(1), np.int64(8), np.int64(3)): (0.04308583297355522-4.8928115825427524e-18j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(8)): (0.039184862041106855-4.194554867302006e-18j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(7)): (0.02883499366831903-3.3271157880818275e-18j)
(np.int64(3), np.int64(2), np.int64(4), np.int64(6)): (0.025439941347897798-2.9470309423200322e-18j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(5)): (0.024549011919846046-2.8475635711726142e-18j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(4)): (0.025439941347897798-2.9470309423200322e-18j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(3)): (0.02883499366831903-3.3271157880818275e-18j)
(np.int64(3), np.int64(2), np.int64(8), np.int64(2)): (0.039184862041106855-4.194554867302006e-18j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(8)): (0.04308583297355522-4.892811582542752e-18j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(7)): (0.02883499366831903-3.3271157880818275e-18j)
(np.int64(3), np.int64(3), np.int64(3), np.int64(6)): (0.024657667746640265-3.0196933880361924e-18j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(5)): (0.02320689767899958-2.8420252960726974e-18j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(4)): (0.02320689767899958-2.8420252960726974e-18j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(3)): (0.02465766774664027-3.019693388036193e-18j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(2)): (0.02883499366831903-3.3271157880818275e-18j)
(np.int64(3), np.int64(3), np.int64(8), np.int64(1)): (0.04308583297355522-4.8928115825427524e-18j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(7)): (0.03227738045996907-3.6694188474431285e-18j)
(np.int64(3), np.int64(4), np.int64(2), np.int64(6)): (0.025439941347897798-2.947030942320032e-18j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(5)): (0.02320689767899958-2.8420252960726974e-18j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(4)): (0.0226208004743976-2.7702490895121957e-18j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(3)): (0.023206897678999576-2.8420252960726974e-18j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(2)): (0.025439941347897798-2.947030942320032e-18j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(1)): (0.03227738045996907-3.6694188474431285e-18j)
(np.int64(3), np.int64(5), np.int64(1), np.int64(6)): (0.028996987826223484-3.3019778154791263e-18j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(5)): (0.024549011919846035-2.8475635711726135e-18j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(4)): (0.02320689767899958-2.8420252960726974e-18j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(3)): (0.02320689767899958-2.8420252960726974e-18j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(2)): (0.02454901191984603-2.847563571172613e-18j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(1)): (0.028996987826223477-3.3019778154791263e-18j)
(np.int64(3), np.int64(5), np.int64(8), np.int64(8)): (-0.1016537602599153+2.489799042471954e-17j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(5)): (0.028996987826223473-3.3019778154791263e-18j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(4)): (0.025439941347897795-2.9470309423200322e-18j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(3)): (0.024657667746640265-3.0196933880361924e-18j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(2)): (0.025439941347897798-2.9470309423200322e-18j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(1)): (0.028996987826223484-3.3019778154791266e-18j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(8)): (-0.0733154328981592+1.795710204536664e-17j)
(np.int64(3), np.int64(6), np.int64(8), np.int64(7)): (-0.07331543289815919+1.795710204536664e-17j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(4)): (0.03227738045996907-3.6694188474431285e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(3)): (0.02883499366831903-3.3271157880818263e-18j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(2)): (0.02883499366831903-3.3271157880818263e-18j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(1)): (0.03227738045996907-3.6694188474431285e-18j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(8)): (-0.07331543289815917+1.7957102045366636e-17j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(7)): (-0.0626456880498142+1.534376827011771e-17j)
(np.int64(3), np.int64(7), np.int64(8), np.int64(6)): (-0.07331543289815917+1.7957102045366636e-17j)
(np.int64(3), np.int64(8), np.int64(1), np.int64(3)): (0.04308583297355522-4.8928115825427524e-18j)
(np.int64(3), np.int64(8), np.int64(2), np.int64(2)): (0.039184862041106855-4.194554867302006e-18j)
(np.int64(3), np.int64(8), np.int64(3), np.int64(1)): (0.04308583297355522-4.892811582542751e-18j)
(np.int64(3), np.int64(8), np.int64(5), np.int64(8)): (-0.1016537602599153+2.489799042471954e-17j)
(np.int64(3), np.int64(8), np.int64(6), np.int64(7)): (-0.07331543289815919+1.795710204536664e-17j)
(np.int64(3), np.int64(8), np.int64(7), np.int64(6)): (-0.07331543289815919+1.795710204536664e-17j)
(np.int64(3), np.int64(8), np.int64(8), np.int64(5)): (-0.1016537602599153+2.4897990424719537e-17j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(2)): (-0.2779983572728218-2.8830490540018126e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(1)): (-0.2779983572728218-2.8830490540018126e-18j)
(np.int64(4), np.int64(1), np.int64(4), np.int64(8)): (0.04481807556646017-4.9924822669425606e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(7)): (0.035891769279111946-3.980013831669073e-18j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(6)): (0.03386841080830777-3.75526716193205e-18j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(5)): (0.03589176927911194-3.980013831669072e-18j)
(np.int64(4), np.int64(1), np.int64(8), np.int64(4)): (0.04481807556646017-4.9924822669425606e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(1)): (-0.27799835727282185-2.8830490540018126e-18j)
(np.int64(4), np.int64(2), np.int64(3), np.int64(8)): (0.038274125887567866-3.9153577366648304e-18j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(7)): (0.030567236261224005-3.3877267979889073e-18j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(6)): (0.028165136946254946-3.128960390001947e-18j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(5)): (0.028165136946254943-3.128960390001947e-18j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(4)): (0.030567236261224005-3.3877267979889073e-18j)
(np.int64(4), np.int64(2), np.int64(8), np.int64(3)): (0.038274125887567866-3.915357736664829e-18j)
(np.int64(4), np.int64(3), np.int64(2), np.int64(8)): (0.03827412588756787-3.9153577366648304e-18j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(7)): (0.029345939228392588-3.126429168244897e-18j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(6)): (0.026389910339545235-3.0358873749523987e-18j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(5)): (0.025611617420519556-2.9510256902501987e-18j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(4)): (0.026389910339545235-3.035887374952399e-18j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(3)): (0.029345939228392588-3.1264291682448972e-18j)
(np.int64(4), np.int64(3), np.int64(8), np.int64(2)): (0.03827412588756787-3.91535773666483e-18j)
(np.int64(4), np.int64(4), np.int64(1), np.int64(8)): (0.04481807556646019-4.992482266942563e-18j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(7)): (0.030567236261224005-3.3877267979889073e-18j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(6)): (0.026389910339545245-3.035887374952399e-18j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(5)): (0.02493914027190455-3.0541638307474755e-18j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(4)): (0.02493914027190455-3.0541638307474755e-18j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(3)): (0.026389910339545245-3.035887374952399e-18j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(2)): (0.030567236261224005-3.3877267979889073e-18j)
(np.int64(4), np.int64(4), np.int64(8), np.int64(1)): (0.04481807556646019-4.992482266942563e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(7)): (0.03589176927911194-3.980013831669072e-18j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(6)): (0.028165136946254943-3.1289603900019477e-18j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(5)): (0.02561161742051956-2.9510256902501987e-18j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(4)): (0.02493914027190455-3.0541638307474755e-18j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(3)): (0.025611617420519556-2.9510256902501987e-18j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(2)): (0.02816513694625494-3.128960390001947e-18j)
(np.int64(4), np.int64(5), np.int64(7), np.int64(1)): (0.03589176927911194-3.980013831669072e-18j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(6)): (0.03386841080830777-3.75526716193205e-18j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(5)): (0.028165136946254943-3.128960390001947e-18j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(4)): (0.026389910339545235-3.035887374952399e-18j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(3)): (0.026389910339545235-3.035887374952399e-18j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(2)): (0.028165136946254943-3.128960390001947e-18j)
(np.int64(4), np.int64(6), np.int64(6), np.int64(1)): (0.033868410808307756-3.755267161932049e-18j)
(np.int64(4), np.int64(6), np.int64(8), np.int64(8)): (-0.16194345789148717+3.9664707469932816e-17j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(5)): (0.03589176927911194-3.980013831669071e-18j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(4)): (0.030567236261224005-3.387726797988907e-18j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(3)): (0.029345939228392594-3.1264291682448972e-18j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(2)): (0.030567236261224-3.3877267979889073e-18j)
(np.int64(4), np.int64(7), np.int64(5), np.int64(1)): (0.03589176927911193-3.980013831669071e-18j)
(np.int64(4), np.int64(7), np.int64(7), np.int64(8)): (-0.12868667297324182+3.151914442992057e-17j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(7)): (-0.12868667297324185+3.151914442992057e-17j)
(np.int64(4), np.int64(8), np.int64(1), np.int64(4)): (0.04481807556646017-4.9924822669425606e-18j)
(np.int64(4), np.int64(8), np.int64(2), np.int64(3)): (0.03827412588756786-3.915357736664829e-18j)
(np.int64(4), np.int64(8), np.int64(3), np.int64(2)): (0.03827412588756786-3.915357736664829e-18j)
(np.int64(4), np.int64(8), np.int64(4), np.int64(1)): (0.04481807556646017-4.9924822669425606e-18j)
(np.int64(4), np.int64(8), np.int64(6), np.int64(8)): (-0.16194345789148717+3.9664707469932816e-17j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(7)): (-0.12868667297324185+3.151914442992057e-17j)
(np.int64(4), np.int64(8), np.int64(8), np.int64(6)): (-0.16194345789148723+3.9664707469932816e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(3)): (-0.16194345789148765-1.9711902893478647e-18j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(2)): (-0.12868667297324213-2.027963791732393e-18j)
(np.int64(5), np.int64(1), np.int64(3), np.int64(1)): (-0.16194345789148762-1.9711902893478647e-18j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(8)): (0.04481807556646017-4.9534225924498296e-18j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(7)): (0.038274125887567866-4.183425665897913e-18j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(6)): (0.03827412588756787-4.1834256658979124e-18j)
(np.int64(5), np.int64(1), np.int64(8), np.int64(5)): (0.04481807556646017-4.9534225924498296e-18j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(2)): (-0.12868667297324213-2.027963791732393e-18j)
(np.int64(5), np.int64(2), np.int64(2), np.int64(1)): (-0.12868667297324213-2.027963791732393e-18j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(8)): (0.03589176927911193-3.6146642592210735e-18j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(7)): (0.030567236261224005-3.3071006861008684e-18j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(6)): (0.029345939228392588-3.1722764995737154e-18j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(5)): (0.030567236261224005-3.3071006861008684e-18j)
(np.int64(5), np.int64(2), np.int64(8), np.int64(4)): (0.03589176927911193-3.6146642592210735e-18j)
(np.int64(5), np.int64(3), np.int64(1), np.int64(1)): (-0.16194345789148756-1.971190289347864e-18j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(8)): (0.03386841080830776-3.3299742778994655e-18j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(7)): (0.028165136946254946-2.8678705589620534e-18j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(6)): (0.026389910339545235-2.90799365447792e-18j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(5)): (0.026389910339545235-2.90799365447792e-18j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(4)): (0.028165136946254953-2.8678705589620534e-18j)
(np.int64(5), np.int64(3), np.int64(8), np.int64(3)): (0.03386841080830776-3.3299742778994655e-18j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(8)): (0.03589176927911194-3.614664259221074e-18j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(7)): (0.028165136946254946-2.8678705589620534e-18j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(6)): (0.02561161742051956-2.745437320475912e-18j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(5)): (0.02493914027190455-2.8682878046902704e-18j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(4)): (0.02561161742051956-2.745437320475912e-18j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(3)): (0.028165136946254943-2.8678705589620534e-18j)
(np.int64(5), np.int64(4), np.int64(8), np.int64(2)): (0.03589176927911193-3.6146642592210735e-18j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(8)): (0.04481807556646019-4.953422592449832e-18j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(7)): (0.030567236261224005-3.3071006861008684e-18j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(6)): (0.026389910339545245-2.9079936544779202e-18j)
