Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(5)): (-2.1976647397147527e-18-0.018567525409473564j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(4)): (-1.4633440055820495e-18-0.012430671709983227j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(3)): (-1.3195120645437502e-18-0.011212887313293476j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(2)): (-1.4633440055820495e-18-0.012430671709983227j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(1)): (-2.197664739714753e-18-0.01856752540947356j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(8)): (1.7088509140331295e-18+0.0069967321688220235j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(7)): (1.7088509140331295e-18+0.006996732168822025j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(4)): (-1.463344005582049e-18-0.012430671709983231j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(3)): (-1.041188376106549e-18-0.00891179424772535j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(2)): (-1.041188376106549e-18-0.00891179424772535j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(1)): (-1.4633440055820493e-18-0.012430671709983231j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(8)): (9.597983485922721e-19+0.003952682164592742j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (8.442294421723626e-19+0.0034691064722023007j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(6)): (9.597983485922721e-19+0.003952682164592742j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(3)): (-1.3195120645437502e-18-0.011212887313293476j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(2)): (-1.041188376106549e-18-0.00891179424772535j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(1)): (-1.31951206454375e-18-0.011212887313293476j)
