Shape: (9, 9, 9, 9)
(np.int64(1), np.int64(8), np.int64(6), np.int64(3)): (-0.012198399972727219+2.9877462962639096e-18j)
(np.int64(1), np.int64(8), np.int64(7), np.int64(2)): (-0.013832911704404198+3.3880862083373115e-18j)
(np.int64(1), np.int64(8), np.int64(8), np.int64(1)): (-0.01772204479593237+4.340649086736918e-18j)
(np.int64(2), np.int64(1), np.int64(1), np.int64(5)): (0.028039097680657522-3.433799122559721e-18j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(4)): (0.022113466557438944-2.7081186037619645e-18j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(3)): (0.020848677189817054-2.5532265786965884e-18j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(2)): (0.022113466557438944-2.7081186037619645e-18j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(1)): (0.028039097680657522-3.433799122559721e-18j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(8)): (-0.013832911704404196+3.3880862083373107e-18j)
(np.int64(2), np.int64(1), np.int64(8), np.int64(7)): (-0.013832911704404198+3.3880862083373115e-18j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(4)): (0.022113466557438947-2.7081186037619645e-18j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(3)): (0.01896714427280058-2.322805252265128e-18j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(2)): (0.018967144272800576-2.322805252265128e-18j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(1)): (0.022113466557438947-2.7081186037619645e-18j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(8)): (-0.013364170959555725+3.2732778377755875e-18j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(7)): (-0.012789721252195659+3.132578238697658e-18j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(6)): (-0.013364170959555728+3.2732778377755867e-18j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(3)): (0.020848677189817054-2.5532265786965892e-18j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(2)): (0.018967144272800582-2.322805252265128e-18j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(1)): (0.02084867718981705-2.5532265786965884e-18j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(8)): (-0.012906537667564832+3.1611900085316035e-18j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(7)): (-0.012284343049737224+3.0087962790977454e-18j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(6)): (-0.012284343049737224+3.0087962790977454e-18j)
(np.int64(2), np.int64(3), np.int64(8), np.int64(5)): (-0.012906537667564832+3.1611900085316035e-18j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(2)): (0.022113466557438944-2.7081186037619645e-18j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(1)): (0.022113466557438944-2.7081186037619645e-18j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(8)): (-0.01274938937315945+3.1226997773846e-18j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(7)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(6)): (-0.011980922032023354+2.9344795634702798e-18j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(5)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(4), np.int64(8), np.int64(4)): (-0.01274938937315945+3.1226997773846e-18j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(1)): (0.028039097680657522-3.433799122559721e-18j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(8)): (-0.012906537667564836+3.1611900085316043e-18j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(7)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(6)): (-0.011905807558208342+2.9160818234848422e-18j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(5)): (-0.011905807558208342+2.9160818234848422e-18j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(4)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(5), np.int64(8), np.int64(3)): (-0.012906537667564836+3.1611900085316043e-18j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(8)): (-0.013364170959555725+3.2732778377755867e-18j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(7)): (-0.012284343049737221+3.008796279097745e-18j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(6)): (-0.011980922032023352+2.9344795634702798e-18j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(5)): (-0.011905807558208342+2.9160818234848422e-18j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(4)): (-0.011980922032023352+2.9344795634702805e-18j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(3)): (-0.012284343049737221+3.008796279097745e-18j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(2)): (-0.01336417095955573+3.2732778377755875e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(8)): (-0.013832911704404196+3.388086208337311e-18j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(7)): (-0.012789721252195659+3.132578238697658e-18j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(6)): (-0.012284343049737224+3.0087962790977454e-18j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(5)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(4)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(3)): (-0.012284343049737224+3.0087962790977454e-18j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(2)): (-0.012789721252195659+3.132578238697658e-18j)
(np.int64(2), np.int64(7), np.int64(8), np.int64(1)): (-0.013832911704404196+3.3880862083373107e-18j)
(np.int64(2), np.int64(8), np.int64(1), np.int64(7)): (-0.013832911704404198+3.3880862083373115e-18j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(6)): (-0.013364170959555728+3.2732778377755867e-18j)
(np.int64(2), np.int64(8), np.int64(3), np.int64(5)): (-0.012906537667564836+3.1611900085316043e-18j)
(np.int64(2), np.int64(8), np.int64(4), np.int64(4)): (-0.012749389373159453+3.1226997773846e-18j)
(np.int64(2), np.int64(8), np.int64(5), np.int64(3)): (-0.012906537667564836+3.1611900085316043e-18j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(2)): (-0.013364170959555728+3.2732778377755875e-18j)
(np.int64(2), np.int64(8), np.int64(7), np.int64(1)): (-0.013832911704404198+3.3880862083373115e-18j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(4)): (0.03219487740890161-3.94273535677528e-18j)
(np.int64(3), np.int64(1), np.int64(2), np.int64(3)): (0.026575401377578887-3.2545480233108147e-18j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(2)): (0.026575401377578887-3.2545480233108154e-18j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(1)): (0.03219487740890162-3.94273535677528e-18j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(8)): (-0.012198399972727222+2.9877462962639103e-18j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(7)): (-0.01196734249883374+2.9311535370993655e-18j)
(np.int64(3), np.int64(1), np.int64(8), np.int64(6)): (-0.012198399972727222+2.9877462962639103e-18j)
(np.int64(3), np.int64(2), np.int64(1), np.int64(3)): (0.026575401377578887-3.2545480233108154e-18j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(2)): (0.023815895789003533-2.9166060546830103e-18j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(1)): (0.026575401377578887-3.2545480233108147e-18j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(8)): (-0.012561885913917452+3.076774675146647e-18j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(7)): (-0.012284343049737221+3.008796279097745e-18j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(6)): (-0.012284343049737221+3.008796279097745e-18j)
(np.int64(3), np.int64(2), np.int64(8), np.int64(5)): (-0.012561885913917452+3.076774675146647e-18j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(2)): (0.026575401377578887-3.2545480233108154e-18j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(1)): (0.026575401377578887-3.2545480233108154e-18j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(8)): (-0.012577815625204321+3.080676329134408e-18j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(7)): (-0.012324491469251435+3.0186298057875256e-18j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(6)): (-0.012328833873320136+3.0196933880361935e-18j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(5)): (-0.012324491469251433+3.0186298057875256e-18j)
(np.int64(3), np.int64(3), np.int64(8), np.int64(4)): (-0.012577815625204321+3.080676329134408e-18j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(1)): (0.03219487740890162-3.94273535677528e-18j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(8)): (-0.012577815625204321+3.0806763291344085e-18j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(7)): (-0.012325062029119057+3.0187695526506475e-18j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(6)): (-0.01234813233905709+3.0244201488948374e-18j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(5)): (-0.01234813233905709+3.0244201488948374e-18j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(4)): (-0.012325062029119059+3.0187695526506475e-18j)
(np.int64(3), np.int64(4), np.int64(8), np.int64(3)): (-0.012577815625204323+3.080676329134408e-18j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(8)): (-0.01256188591391745+3.076774675146647e-18j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(7)): (-0.012324491469251435+3.0186298057875252e-18j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(6)): (-0.01234813233905709+3.0244201488948374e-18j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(5)): (-0.012365362124755289+3.028640229275896e-18j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(4)): (-0.01234813233905709+3.0244201488948374e-18j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(3)): (-0.012324491469251433+3.0186298057875256e-18j)
(np.int64(3), np.int64(5), np.int64(8), np.int64(2)): (-0.01256188591391745+3.076774675146646e-18j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(8)): (-0.012198399972727222+2.98774629626391e-18j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(7)): (-0.012284343049737221+3.008796279097745e-18j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(6)): (-0.012328833873320136+3.0196933880361935e-18j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(5)): (-0.012348132339057093+3.024420148894838e-18j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(4)): (-0.012348132339057093+3.024420148894838e-18j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(3)): (-0.012328833873320136+3.0196933880361935e-18j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(2)): (-0.012284343049737221+3.0087962790977443e-18j)
(np.int64(3), np.int64(6), np.int64(8), np.int64(1)): (-0.012198399972727222+2.9877462962639107e-18j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(7)): (-0.011967342498833739+2.931153537099365e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(6)): (-0.012284343049737221+3.0087962790977443e-18j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(5)): (-0.012324491469251433+3.0186298057875256e-18j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(4)): (-0.012325062029119059+3.0187695526506475e-18j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(3)): (-0.012324491469251433+3.0186298057875256e-18j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(2)): (-0.012284343049737221+3.0087962790977443e-18j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(1)): (-0.011967342498833739+2.9311535370993655e-18j)
(np.int64(3), np.int64(8), np.int64(1), np.int64(6)): (-0.012198399972727222+2.9877462962639103e-18j)
(np.int64(3), np.int64(8), np.int64(2), np.int64(5)): (-0.01256188591391745+3.076774675146646e-18j)
(np.int64(3), np.int64(8), np.int64(3), np.int64(4)): (-0.012577815625204321+3.0806763291344074e-18j)
(np.int64(3), np.int64(8), np.int64(4), np.int64(3)): (-0.012577815625204321+3.080676329134408e-18j)
(np.int64(3), np.int64(8), np.int64(5), np.int64(2)): (-0.01256188591391745+3.076774675146646e-18j)
(np.int64(3), np.int64(8), np.int64(6), np.int64(1)): (-0.01219839997272722+2.9877462962639103e-18j)
(np.int64(3), np.int64(8), np.int64(8), np.int64(8)): (0.051333083574578484-2.7597271474055722e-17j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(3)): (0.03611218746387137-4.422467478783926e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(2)): (0.03166364272861167-3.877677871693965e-18j)
(np.int64(4), np.int64(1), np.int64(3), np.int64(1)): (0.03611218746387136-4.422467478783926e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(8)): (-0.011552880875605222+2.829639717048122e-18j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(7)): (-0.011689197038884496+2.863027547654524e-18j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(6)): (-0.011689197038884496+2.863027547654524e-18j)
(np.int64(4), np.int64(1), np.int64(8), np.int64(5)): (-0.011552880875605222+2.829639717048121e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(2)): (0.03166364272861167-3.877677871693966e-18j)
(np.int64(4), np.int64(2), np.int64(2), np.int64(1)): (0.03166364272861167-3.877677871693966e-18j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(8)): (-0.01196392309303731+2.9303160242266483e-18j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(7)): (-0.01207194440422634+2.956773614824118e-18j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(6)): (-0.012141681990051341+2.9738543970762884e-18j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(5)): (-0.01207194440422634+2.956773614824118e-18j)
(np.int64(4), np.int64(2), np.int64(8), np.int64(4)): (-0.01196392309303731+2.9303160242266483e-18j)
(np.int64(4), np.int64(3), np.int64(1), np.int64(1)): (0.036112187463871355-4.4224674787839255e-18j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(8)): (-0.012060502241273129+2.953971093176924e-18j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(7)): (-0.012216989629807449+2.9922994490720194e-18j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(6)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(5)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(4)): (-0.01221698962980745+2.9922994490720202e-18j)
(np.int64(4), np.int64(3), np.int64(8), np.int64(3)): (-0.012060502241273129+2.953971093176924e-18j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(8)): (-0.011963923093037314+2.9303160242266495e-18j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(7)): (-0.012216989629807449+2.9922994490720194e-18j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(6)): (-0.012407660697653611+3.039000391657582e-18j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(5)): (-0.012469570135952275+3.0541638307474755e-18j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(4)): (-0.012407660697653611+3.039000391657582e-18j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(3)): (-0.012216989629807447+2.9922994490720194e-18j)
(np.int64(4), np.int64(4), np.int64(8), np.int64(2)): (-0.01196392309303731+2.9303160242266483e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(8)): (-0.011552880875605222+2.829639717048122e-18j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(7)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(6)): (-0.012348132339057093+3.0244201488948374e-18j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(5)): (-0.012469570135952275+3.0541638307474755e-18j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(4)): (-0.012469570135952275+3.0541638307474755e-18j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(3)): (-0.012348132339057093+3.0244201488948374e-18j)
(np.int64(4), np.int64(5), np.int64(7), np.int64(2)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(4), np.int64(5), np.int64(8), np.int64(1)): (-0.011552880875605222+2.829639717048121e-18j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(7)): (-0.011689197038884495+2.8630275476545235e-18j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(6)): (-0.01214168199005134+2.973854397076288e-18j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(5)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(4)): (-0.01240766069765361+3.039000391657582e-18j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(3)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(4), np.int64(6), np.int64(6), np.int64(2)): (-0.01214168199005134+2.9738543970762876e-18j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(1)): (-0.011689197038884495+2.863027547654523e-18j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(6)): (-0.011689197038884495+2.863027547654523e-18j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(5)): (-0.01207194440422634+2.9567736148241168e-18j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(4)): (-0.01221698962980745+2.9922994490720194e-18j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(3)): (-0.012216989629807447+2.9922994490720202e-18j)
(np.int64(4), np.int64(7), np.int64(5), np.int64(2)): (-0.012071944404226338+2.956773614824117e-18j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(1)): (-0.011689197038884495+2.863027547654523e-18j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(8)): (0.04113149839399766-2.5566899695073964e-17j)
(np.int64(4), np.int64(8), np.int64(1), np.int64(5)): (-0.011552880875605223+2.829639717048121e-18j)
(np.int64(4), np.int64(8), np.int64(2), np.int64(4)): (-0.01196392309303731+2.9303160242266483e-18j)
(np.int64(4), np.int64(8), np.int64(3), np.int64(3)): (-0.012060502241273127+2.953971093176924e-18j)
(np.int64(4), np.int64(8), np.int64(4), np.int64(2)): (-0.01196392309303731+2.930316024226649e-18j)
(np.int64(4), np.int64(8), np.int64(5), np.int64(1)): (-0.011552880875605222+2.829639717048121e-18j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(8)): (0.041131498393997656-2.5566899695073964e-17j)
(np.int64(4), np.int64(8), np.int64(8), np.int64(7)): (0.041131498393997656-2.5566899695073964e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(2)): (0.04113149839399773-5.037155785234382e-18j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(1)): (0.04113149839399773-5.037155785234384e-18j)
(np.int64(5), np.int64(1), np.int64(4), np.int64(8)): (-0.01155288087560522+2.829639717048121e-18j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(7)): (-0.011963923093037315+2.93031602422665e-18j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(6)): (-0.01206050224127313+2.9539710931769238e-18j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(5)): (-0.011963923093037314+2.9303160242266495e-18j)
(np.int64(5), np.int64(1), np.int64(8), np.int64(4)): (-0.01155288087560522+2.829639717048121e-18j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(1)): (0.04113149839399774-5.037155785234384e-18j)
(np.int64(5), np.int64(2), np.int64(3), np.int64(8)): (-0.011689197038884495+2.8630275476545235e-18j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(7)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(6)): (-0.012216989629807449+2.9922994490720194e-18j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(5)): (-0.012216989629807447+2.9922994490720194e-18j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(4)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(5), np.int64(2), np.int64(8), np.int64(3)): (-0.011689197038884495+2.863027547654523e-18j)
(np.int64(5), np.int64(3), np.int64(2), np.int64(8)): (-0.011689197038884495+2.8630275476545235e-18j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(7)): (-0.012141681990051341+2.973854397076288e-18j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(6)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(5)): (-0.01240766069765361+3.039000391657582e-18j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(4)): (-0.01234813233905709+3.024420148894837e-18j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(3)): (-0.012141681990051341+2.9738543970762884e-18j)
(np.int64(5), np.int64(3), np.int64(8), np.int64(2)): (-0.011689197038884495+2.863027547654523e-18j)
(np.int64(5), np.int64(4), np.int64(1), np.int64(8)): (-0.01155288087560522+2.829639717048121e-18j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(7)): (-0.01207194440422634+2.956773614824117e-18j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(6)): (-0.012348132339057093+3.0244201488948374e-18j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(5)): (-0.012469570135952275+3.0541638307474755e-18j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(4)): (-0.012469570135952275+3.0541638307474755e-18j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(3)): (-0.012348132339057093+3.0244201488948374e-18j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(2)): (-0.01207194440422634+2.956773614824117e-18j)
