Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (0.14610647535311652-1.0662474828392877e-17j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (0.1461064753531165-1.0662474828392877e-17j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(8)): (-0.007662958838602185-3.6893966871845155e-19j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(7)): (-0.0144612837767146+4.1482372435097485e-19j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(6)): (-0.0158134182327858+5.379763546258278e-19j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(5)): (-0.014461283776714587+4.148237243509764e-19j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(4)): (-0.007662958838602192-3.689396687184531e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (0.04023382949970823+3.966893798552347e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (0.021748016073659143-7.511861372641621e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (0.04023382949970819+3.966893798552339e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(8)): (0.049277573869981675-7.650018665688286e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(7)): (-0.009170304565963645-1.750411039946873e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(6)): (-0.009170304565963645-1.750411039946874e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(5)): (0.0492775738699817-7.650018665688286e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (0.045491174534246115-2.2549585064307708e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (0.03228363757843299-3.6383254340847164e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (0.032283637578433035-3.638325434084715e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (0.04549117453424613-2.2549585064307708e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(8)): (-0.09841861019907783-5.288590388247364e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(7)): (-0.1700933354278178+6.8619159133886096e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(6)): (-0.09841861019907784-5.288590388247364e-18j)
