Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(7)): (2.6314855687585266e-18+0.022177084033678178j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(6)): (1.5104948606636977e-18+0.012755010889151413j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(5)): (1.1955194128614701e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(4)): (1.117719470350591e-18+0.00939857554746079j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(3)): (1.1955194128614698e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(2)): (1.5104948606636976e-18+0.012755010889151413j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(1)): (2.6314855687585266e-18+0.022177084033678178j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(6)): (1.5104948606636977e-18+0.012755010889151413j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(5)): (9.273922197824e-19+0.00784095567612856j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(4)): (7.697683535942464e-19+0.006486566149422031j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(3)): (7.697683535942464e-19+0.006486566149422032j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(2)): (9.273922197824e-19+0.00784095567612856j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(1)): (1.5104948606636974e-18+0.012755010889151413j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(8)): (-2.616877579905315e-18-0.010603866667270102j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(5)): (1.19551941286147e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(4)): (7.697683535942463e-19+0.00648656614942203j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(3)): (6.826353294058e-19+0.005741314786665539j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(2)): (7.697683535942463e-19+0.00648656614942203j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(1)): (1.1955194128614698e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(8)): (-1.3608409871720477e-18-0.005413534446701878j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(7)): (-1.360840987172048e-18-0.00541353444670188j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(4)): (1.117719470350591e-18+0.00939857554746079j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(3)): (7.697683535942464e-19+0.006486566149422032j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(2)): (7.697683535942464e-19+0.006486566149422031j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(1)): (1.117719470350591e-18+0.00939857554746079j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(8)): (-1.0116869301326163e-18-0.003974850562284855j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (-8.690575096113378e-19-0.0033034151889495523j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(6)): (-1.0116869301326163e-18-0.003974850562284855j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(3)): (1.1955194128614698e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(2)): (9.273922197824e-19+0.00784095567612856j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(1)): (1.19551941286147e-18+0.010066743432757616j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(8)): (-9.269281672494262e-19-0.0036266837274165696j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(7)): (-7.281883901900294e-19-0.002696797542236226j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(6)): (-7.281883901900294e-19-0.002696797542236226j)
