Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-1.2923373236470695e-16-1.7708726572798223j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-1.2923373236470695e-16-1.7708726572798221j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(8)): (6.133304129971711e-19-0.012739008861762841j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(7)): (-3.4480435115716247e-19-0.012020319178540639j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(6)): (-3.8100827695475227e-19-0.011199457340144823j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(5)): (-3.4480435115716377e-19-0.012020319178540627j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(4)): (6.133304129971737e-19-0.012739008861762853j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (1.6698161908490653e-18-0.1693594619119648j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-9.104695652904731e-17-0.26359520973896083j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (1.669816190849062e-18-0.16935946191196463j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(8)): (-7.223204959273496e-17-0.8553680715104544j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(7)): (4.80921480701811e-18-0.025195204724506697j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(6)): (4.809214807018111e-18-0.025195204724506697j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(5)): (-7.223204959273496e-17-0.8553680715104544j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (-5.050575140161697e-18-0.10188950020330408j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (-4.4098052560193616e-17-0.39129142583863513j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (-4.40980525601936e-17-0.39129142583863563j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (-5.050575140161697e-18-0.10188950020330412j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(8)): (-7.731401923908935e-18+0.1438783827789999j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(7)): (1.2971952989115443e-17+0.3215490802833071j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(6)): (-7.731401923908935e-18+0.14387838277899992j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (-5.168539815441754e-18-0.06811290980035034j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (-6.302308687043629e-17-0.6416248782020656j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (2.0317509112369948e-17+0.6365720953605623j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (-6.302308687043629e-17-0.6416248782020656j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (-5.168539815441754e-18-0.06811290980035035j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(8)): (2.4371276589159598e-17-0.0360194968276042j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(7)): (2.4371276589159604e-17-0.0360194968276042j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (-4.591782529066393e-18-0.04831339049211473j)
