Shape: (9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(2), np.int64(8)): (-3.358120568045232e-17-0.27421135386817536j)
(np.int64(1), np.int64(3), np.int64(7)): (-5.3436223576875354e-17-0.43633987868240653j)
(np.int64(1), np.int64(4), np.int64(6)): (-6.614206341921407e-17-0.5400909345067062j)
(np.int64(1), np.int64(5), np.int64(5)): (-7.053231737014928e-17-0.5759400785537235j)
(np.int64(1), np.int64(6), np.int64(4)): (-6.614206341921407e-17-0.5400909345067063j)
(np.int64(1), np.int64(7), np.int64(3)): (-5.343622357687536e-17-0.4363398786824065j)
(np.int64(1), np.int64(8), np.int64(2)): (-3.358120568045232e-17-0.27421135386817536j)
(np.int64(2), np.int64(1), np.int64(1)): 0.27421135386817524j
(np.int64(2), np.int64(3), np.int64(8)): (-5.343622357687536e-17-0.43633987868240653j)
(np.int64(2), np.int64(4), np.int64(7)): (-7.811853281108331e-17-0.6378862286291237j)
(np.int64(2), np.int64(5), np.int64(6)): (-9.067459937602125e-17-0.7404142928324513j)
(np.int64(2), np.int64(6), np.int64(5)): (-9.067459937602125e-17-0.7404142928324513j)
(np.int64(2), np.int64(7), np.int64(4)): (-7.811853281108335e-17-0.637886228629124j)
(np.int64(2), np.int64(8), np.int64(3)): (-5.343622357687535e-17-0.4363398786824065j)
(np.int64(3), np.int64(1), np.int64(2)): 0.43633987868240637j
(np.int64(3), np.int64(2), np.int64(1)): 0.4363398786824064j
(np.int64(3), np.int64(4), np.int64(8)): (-6.614206341921408e-17-0.5400909345067063j)
(np.int64(3), np.int64(5), np.int64(7)): (-9.067459937602125e-17-0.7404142928324513j)
(np.int64(3), np.int64(6), np.int64(6)): (-9.869764706007678e-17-0.8059274488676564j)
(np.int64(3), np.int64(7), np.int64(5)): (-9.067459937602124e-17-0.7404142928324513j)
(np.int64(3), np.int64(8), np.int64(4)): (-6.614206341921408e-17-0.5400909345067063j)
(np.int64(4), np.int64(1), np.int64(3)): 0.5400909345067062j
(np.int64(4), np.int64(2), np.int64(2)): 0.6378862286291238j
(np.int64(4), np.int64(3), np.int64(1)): 0.5400909345067061j
(np.int64(4), np.int64(5), np.int64(8)): (-7.053231737014928e-17-0.5759400785537235j)
(np.int64(4), np.int64(6), np.int64(7)): (-9.067459937602125e-17-0.7404142928324513j)
(np.int64(4), np.int64(7), np.int64(6)): (-9.067459937602124e-17-0.7404142928324514j)
(np.int64(4), np.int64(8), np.int64(5)): (-7.053231737014928e-17-0.5759400785537235j)
(np.int64(5), np.int64(1), np.int64(4)): 0.5759400785537235j
(np.int64(5), np.int64(2), np.int64(3)): 0.7404142928324511j
(np.int64(5), np.int64(3), np.int64(2)): 0.7404142928324511j
(np.int64(5), np.int64(4), np.int64(1)): 0.5759400785537235j
(np.int64(5), np.int64(6), np.int64(8)): (-6.614206341921409e-17-0.5400909345067064j)
(np.int64(5), np.int64(7), np.int64(7)): (-7.811853281108333e-17-0.6378862286291239j)
(np.int64(5), np.int64(8), np.int64(6)): (-6.614206341921409e-17-0.5400909345067064j)
(np.int64(6), np.int64(1), np.int64(5)): 0.5400909345067062j
(np.int64(6), np.int64(2), np.int64(4)): 0.7404142928324513j
(np.int64(6), np.int64(3), np.int64(3)): 0.8059274488676563j
(np.int64(6), np.int64(4), np.int64(2)): 0.7404142928324513j
(np.int64(6), np.int64(5), np.int64(1)): 0.5400909345067062j
(np.int64(6), np.int64(7), np.int64(8)): (-5.343622357687537e-17-0.43633987868240653j)
(np.int64(6), np.int64(8), np.int64(7)): (-5.343622357687538e-17-0.43633987868240665j)
(np.int64(7), np.int64(1), np.int64(6)): 0.43633987868240653j
(np.int64(7), np.int64(2), np.int64(5)): 0.637886228629124j
(np.int64(7), np.int64(3), np.int64(4)): 0.7404142928324513j
(np.int64(7), np.int64(4), np.int64(3)): 0.7404142928324513j
(np.int64(7), np.int64(5), np.int64(2)): 0.6378862286291238j
(np.int64(7), np.int64(6), np.int64(1)): 0.4363398786824065j
(np.int64(7), np.int64(8), np.int64(8)): (-3.3581205680452324e-17-0.2742113538681754j)
(np.int64(8), np.int64(1), np.int64(7)): 0.27421135386817536j
(np.int64(8), np.int64(2), np.int64(6)): 0.43633987868240653j
(np.int64(8), np.int64(3), np.int64(5)): 0.5400909345067064j
(np.int64(8), np.int64(4), np.int64(4)): 0.5759400785537235j
(np.int64(8), np.int64(5), np.int64(3)): 0.5400909345067063j
(np.int64(8), np.int64(6), np.int64(2)): 0.43633987868240653j
(np.int64(8), np.int64(7), np.int64(1)): 0.27421135386817536j
