Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(5)): (-7.53932111234457e-17-0.6554550702022975j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(4)): (-3.942899745040062e-17-0.3527821080892666j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(3)): (-3.2669920408162276e-17-0.2948183775927779j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(2)): (-3.942899745040062e-17-0.3527821080892666j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(1)): (-7.53932111234457e-17-0.6554550702022975j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(8)): (5.636833879646792e-17+0.23140961427536355j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(7)): (5.636833879646793e-17+0.23140961427536363j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(4)): (-3.942899745040062e-17-0.3527821080892666j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(3)): (-2.2314045859973355e-17-0.2084381531703767j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(2)): (-2.2314045859973355e-17-0.2084381531703767j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(1)): (-3.9428997450400613e-17-0.3527821080892666j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(8)): (2.300302103734386e-17+0.09609347414920555j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (1.741228448959878e-17+0.07251685121623605j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(6)): (2.300302103734386e-17+0.09609347414920555j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(3)): (-3.2669920408162264e-17-0.2948183775927779j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(2)): (-2.2314045859973355e-17-0.2084381531703767j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(1)): (-3.266992040816226e-17-0.2948183775927779j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(8)): (1.3519144080804603e-17+0.0579924753884142j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (8.203054628960153e-18+0.03517691246352066j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (8.203054628960153e-18+0.035176912463520664j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(8), np.int64(5)): (1.3519144080804603e-17+0.0579924753884142j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(2)): (-3.942899745040062e-17-0.3527821080892665j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(1)): (-3.9428997450400613e-17-0.3527821080892666j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(8)): (1.1165869378470203e-17+0.04861532543601318j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(7)): (5.420879139904247e-18+0.02389178650506333j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(6)): (4.32579081597398e-18+0.01903116122119649j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(5)): (5.420879139904247e-18+0.02389178650506333j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(4)): (1.1165869378470203e-17+0.04861532543601318j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(1)): (-7.539321112344569e-17-0.6554550702022975j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(8)): (1.3519144080804604e-17+0.057992475388414205j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(7)): (5.420879139904248e-18+0.023891786505063323j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(6)): (3.450295502974545e-18+0.015322514095430072j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(5)): (3.450295502974545e-18+0.015322514095430074j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(4)): (5.4208791399042485e-18+0.02389178650506333j)
