Shape: (9, 9, 9, 9, 9)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(8)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(7)): (8.4921613540495e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(6)): (4.613176640967584e-17+0.4329071956847535j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(5)): (3.7442253419835536e-17+0.36464898130026957j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(4)): (4.613176640967584e-17+0.4329071956847535j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(3)): (8.492161354049501e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(8), np.int64(2)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(8)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(7)): (6.03692701894875e-16+4.0509505873300515j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(6)): (2.9591260163704537e-16+1.9442904503090581j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(5)): (2.2208745275766045e-16+1.4451760446507271j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(4)): (2.220874527576605e-16+1.4451760446507271j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(3)): (2.9591260163704537e-16+1.9442904503090581j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(2)): (6.03692701894875e-16+4.0509505873300515j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(8), np.int64(1)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(7)): (8.4921613540495e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(6)): (2.9591260163704537e-16+1.9442904503090581j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(5)): (1.3666333430460085e-16+0.8631332583492667j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(4)): (1.0820182841006813e-16+0.6730385113042991j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(3)): (1.366633343046009e-16+0.8631332583492667j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(2)): (2.9591260163704537e-16+1.9442904503090581j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(1)): (8.4921613540495e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(6)): (4.613176640967584e-17+0.4329071956847535j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(5)): (2.2208745275766045e-16+1.445176044650727j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(4)): (1.0820182841006813e-16+0.6730385113042991j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(3)): (1.0820182841006813e-16+0.6730385113042993j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(2)): (2.2208745275766045e-16+1.4451760446507267j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(1)): (4.613176640967583e-17+0.4329071956847535j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(8), np.int64(8)): (-5.338276201221758e-16-2.089192259094554j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(5)): (3.7442253419835536e-17+0.36464898130026957j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(4)): (2.2208745275766045e-16+1.4451760446507267j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(3)): (1.3666333430460085e-16+0.8631332583492665j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(2)): (2.220874527576604e-16+1.4451760446507265j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(1)): (3.7442253419835536e-17+0.36464898130026957j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(8)): (-3.2348581995092414e-16-1.2466887369691682j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(8), np.int64(7)): (-3.234858199509242e-16-1.2466887369691686j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(4)): (4.613176640967584e-17+0.4329071956847534j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(3)): (2.9591260163704537e-16+1.9442904503090574j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(2)): (2.9591260163704537e-16+1.9442904503090574j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(1)): (4.613176640967584e-17+0.4329071956847535j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(8)): (-3.0366404420345316e-17-0.25067523448114215j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(7)): (8.578186212303903e-17+0.17249514979629763j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(8), np.int64(6)): (-3.0366404420345316e-17-0.250675234481142j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(3)): (8.492161354049501e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(2)): (6.03692701894875e-16+4.0509505873300515j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(1)): (8.492161354049501e-17+0.7379371133813173j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(8)): (-3.234858199509241e-16-1.246688736969168j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(7)): (8.578186212303903e-17+0.17249514979629763j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(7), np.int64(6)): (8.578186212303905e-17+0.17249514979629763j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(8), np.int64(5)): (-3.234858199509241e-16-1.246688736969168j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(1), np.int64(2)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(2), np.int64(1)): (2.6538287081952024e-16+2.165424731048583j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(4), np.int64(8)): (-5.338276201221758e-16-2.089192259094555j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(5), np.int64(7)): (-3.234858199509242e-16-1.2466887369691682j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(6), np.int64(6)): (-3.036640442034533e-17-0.250675234481142j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(7), np.int64(5)): (-3.234858199509242e-16-1.2466887369691682j)
(np.int64(1), np.int64(1), np.int64(8), np.int64(8), np.int64(4)): (-5.338276201221758e-16-2.089192259094555j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(1)): (-3.82090709417651e-15-65.04930892081367j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(8)): (-6.3419495540077e-16-3.5766945043929224j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(7)): (-4.137531226739273e-16-2.348064388743433j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(6)): (-3.6040834003677514e-16-2.0508355208612175j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(6), np.int64(5)): (-3.6040834003677514e-16-2.0508355208612175j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(7), np.int64(4)): (-4.137531226739273e-16-2.3480643887434325j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(8), np.int64(3)): (-6.341949554007701e-16-3.5766945043929224j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(8)): (1.836140891750862e-17+0.32491311609106904j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(3), np.int64(7)): (5.096571807062574e-17+0.48418740856629705j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(6)): (2.4403236348001337e-18+0.12630475384596446j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(5), np.int64(5)): (-5.907109972453396e-18+0.06499618685654987j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(6), np.int64(4)): (2.440323634800138e-18+0.12630475384596443j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(7), np.int64(3)): (5.096571807062572e-17+0.48418740856629705j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(8), np.int64(2)): (1.836140891750862e-17+0.324913116091069j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(1), np.int64(8)): (-6.341949554007703e-16-3.5766945043929224j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(2), np.int64(7)): (5.096571807062574e-17+0.48418740856629705j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(3), np.int64(6)): (5.083277847024484e-16+2.7006071808049876j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5)): (2.996962433751827e-16+1.5537917486950432j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(4)): (2.996962433751826e-16+1.553791748695043j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(3)): (5.083277847024484e-16+2.7006071808049876j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(2)): (5.096571807062574e-17+0.48418740856629705j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(8), np.int64(1)): (-6.341949554007703e-16-3.5766945043929224j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(1), np.int64(7)): (-4.1375312267392726e-16-2.348064388743432j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(6)): (2.4403236348001356e-18+0.12630475384596446j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(5)): (2.996962433751827e-16+1.5537917486950432j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(4)): (1.9730384051915545e-16+0.9921889651626973j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(3)): (2.996962433751827e-16+1.5537917486950432j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(2)): (2.4403236348001337e-18+0.12630475384596446j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(1)): (-4.137531226739272e-16-2.3480643887434325j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(1), np.int64(6)): (-3.6040834003677514e-16-2.0508355208612175j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(2), np.int64(5)): (-5.907109972453398e-18+0.06499618685654986j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(3), np.int64(4)): (2.996962433751827e-16+1.5537917486950432j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(3)): (2.996962433751827e-16+1.5537917486950432j)
