Shape: (9, 9, 9, 9)
(np.int64(2), np.int64(2), np.int64(3), np.int64(2)): (-0.02397930354596513+2.9366177333348974e-18j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(1)): (-0.01865258693898817+2.284283089064959e-18j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(8)): (0.017491564636625642-4.284197728864527e-18j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(7)): (0.020658795558326747-5.0599455709488815e-18j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(6)): (0.017491564636625646-4.2841977288645265e-18j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(3)): (-0.020303000566093403+2.4864004656353187e-18j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(2)): (-0.023979303545965138+2.9366177333348978e-18j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(1)): (-0.020303000566093403+2.4864004656353183e-18j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(8)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(7)): (0.027833519961320975-6.81724622592714e-18j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(6)): (0.027833519961320972-6.81724622592714e-18j)
(np.int64(2), np.int64(3), np.int64(8), np.int64(5)): (0.02165063509461097-5.3028761936245355e-18j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(2)): (-0.01865258693898817+2.284283089064959e-18j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(1)): (-0.01865258693898817+2.284283089064959e-18j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(8)): (0.02308772038271161-5.654860573259375e-18j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(6)): (0.034451656932926206-8.438222277646158e-18j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(5)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(4), np.int64(8), np.int64(4)): (0.02308772038271161-5.654860573259375e-18j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(1)): (-0.01360602193713375+1.6662571214439519e-18j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(8)): (0.02165063509461097-5.302876193624536e-18j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(6)): (0.0367384244624996-8.99831878474339e-18j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(5)): (0.0367384244624996-8.99831878474339e-18j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(4)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(5), np.int64(8), np.int64(3)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(8)): (0.017491564636625642-4.2841977288645265e-18j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(7)): (0.027833519961320975-6.8172462259271395e-18j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(6)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(5)): (0.0367384244624996-8.99831878474339e-18j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(4)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(3)): (0.027833519961320975-6.8172462259271395e-18j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(2)): (0.01749156463662565-4.284197728864527e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(8)): (0.010992315519647713-2.692340803270869e-18j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(7)): (0.020658795558326747-5.0599455709488815e-18j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(6)): (0.027833519961320972-6.817246225927139e-18j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(5)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(4)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(3)): (0.027833519961320975-6.8172462259271395e-18j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(2)): (0.020658795558326747-5.0599455709488815e-18j)
(np.int64(2), np.int64(7), np.int64(8), np.int64(1)): (0.010992315519647713-2.6923408032708687e-18j)
(np.int64(2), np.int64(8), np.int64(1), np.int64(7)): (0.010992315519647715-2.6923408032708687e-18j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(6)): (0.017491564636625646-4.2841977288645265e-18j)
(np.int64(2), np.int64(8), np.int64(3), np.int64(5)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(2), np.int64(8), np.int64(4), np.int64(4)): (0.023087720382711608-5.654860573259374e-18j)
(np.int64(2), np.int64(8), np.int64(5), np.int64(3)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(2)): (0.017491564636625646-4.284197728864527e-18j)
(np.int64(2), np.int64(8), np.int64(7), np.int64(1)): (0.010992315519647713-2.6923408032708687e-18j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(4)): (-0.015792930868715974+1.9340762237528443e-18j)
(np.int64(3), np.int64(1), np.int64(2), np.int64(3)): (-0.0203030005660934+2.486400465635319e-18j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(2)): (-0.020303000566093403+2.486400465635319e-18j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(1)): (-0.015792930868715974+1.9340762237528447e-18j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(8)): (0.014809906636301197-3.627380951563481e-18j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(7)): (0.01749156463662565-4.284197728864528e-18j)
(np.int64(3), np.int64(1), np.int64(8), np.int64(6)): (0.014809906636301195-3.627380951563481e-18j)
(np.int64(3), np.int64(2), np.int64(1), np.int64(3)): (-0.020303000566093403+2.4864004656353187e-18j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(2)): (-0.023979303545965138+2.9366177333348978e-18j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(1)): (-0.020303000566093403+2.4864004656353183e-18j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(8)): (0.021650635094610973-5.302876193624536e-18j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(7)): (0.027833519961320975-6.8172462259271395e-18j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(6)): (0.027833519961320972-6.817246225927139e-18j)
(np.int64(3), np.int64(2), np.int64(8), np.int64(5)): (0.021650635094610973-5.302876193624536e-18j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(2)): (-0.020303000566093403+2.4864004656353187e-18j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(1)): (-0.020303000566093403+2.486400465635319e-18j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(8)): (0.02513056240044674-6.1552125608959846e-18j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(7)): (0.034451656932926206-8.43822227764616e-18j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(6)): (0.037500000000000006-9.184850993605149e-18j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(5)): (0.034451656932926206-8.43822227764616e-18j)
(np.int64(3), np.int64(3), np.int64(8), np.int64(4)): (0.02513056240044674-6.155212560895985e-18j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(1)): (-0.01579293086871597+1.9340762237528447e-18j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(8)): (0.02513056240044674-6.155212560895986e-18j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(7)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(6)): (0.04264342659762215-1.0444627177490617e-17j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(5)): (0.04264342659762215-1.0444627177490617e-17j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(4)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(3), np.int64(4), np.int64(8), np.int64(3)): (0.025130562400446744-6.155212560895986e-18j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(8)): (0.02165063509461097-5.302876193624536e-18j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(7)): (0.034451656932926206-8.438222277646158e-18j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(6)): (0.04264342659762215-1.0444627177490617e-17j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(5)): (0.04547393206454474-1.1137901069497782e-17j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(4)): (0.04264342659762215-1.0444627177490617e-17j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(3)): (0.034451656932926206-8.43822227764616e-18j)
(np.int64(3), np.int64(5), np.int64(8), np.int64(2)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(8)): (0.014809906636301197-3.62738095156348e-18j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(7)): (0.027833519961320972-6.817246225927138e-18j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(6)): (0.037500000000000006-9.184850993605149e-18j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(5)): (0.042643426597622165-1.0444627177490619e-17j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(4)): (0.042643426597622165-1.0444627177490619e-17j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(3)): (0.037500000000000006-9.184850993605149e-18j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(2)): (0.02783351996132097-6.817246225927138e-18j)
(np.int64(3), np.int64(6), np.int64(8), np.int64(1)): (0.014809906636301197-3.627380951563481e-18j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(7)): (0.017491564636625646-4.284197728864527e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(6)): (0.027833519961320972-6.817246225927137e-18j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(5)): (0.034451656932926206-8.43822227764616e-18j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(4)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(3)): (0.034451656932926206-8.43822227764616e-18j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(2)): (0.027833519961320975-6.817246225927138e-18j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(1)): (0.017491564636625646-4.284197728864527e-18j)
(np.int64(3), np.int64(8), np.int64(1), np.int64(6)): (0.014809906636301195-3.627380951563481e-18j)
(np.int64(3), np.int64(8), np.int64(2), np.int64(5)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(3), np.int64(8), np.int64(3), np.int64(4)): (0.025130562400446737-6.155212560895983e-18j)
(np.int64(3), np.int64(8), np.int64(4), np.int64(3)): (0.02513056240044674-6.155212560895986e-18j)
(np.int64(3), np.int64(8), np.int64(5), np.int64(2)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(3), np.int64(8), np.int64(6), np.int64(1)): (0.014809906636301197-3.627380951563481e-18j)
(np.int64(3), np.int64(8), np.int64(8), np.int64(8)): (-0.009307067146061363+1.995203337662554e-17j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(3)): (-0.01579293086871597+1.9340762237528447e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(2)): (-0.01865258693898817+2.284283089064959e-18j)
(np.int64(4), np.int64(1), np.int64(3), np.int64(1)): (-0.01579293086871597+1.9340762237528447e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(8)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(7)): (0.021650635094610966-5.3028761936245355e-18j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(6)): (0.021650635094610966-5.3028761936245355e-18j)
(np.int64(4), np.int64(1), np.int64(8), np.int64(5)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(2)): (-0.018652586938988167+2.284283089064959e-18j)
(np.int64(4), np.int64(2), np.int64(2), np.int64(1)): (-0.018652586938988167+2.284283089064959e-18j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(8)): (0.02308772038271161-5.654860573259375e-18j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(6)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(5)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(4), np.int64(2), np.int64(8), np.int64(4)): (0.02308772038271161-5.654860573259375e-18j)
(np.int64(4), np.int64(3), np.int64(1), np.int64(1)): (-0.01579293086871597+1.9340762237528447e-18j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(8)): (0.02513056240044674-6.155212560895986e-18j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(7)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(6)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(5)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(4)): (0.036738424462499614-8.998318784743392e-18j)
(np.int64(4), np.int64(3), np.int64(8), np.int64(3)): (0.025130562400446737-6.155212560895986e-18j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(8)): (0.02308772038271161-5.654860573259377e-18j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(7)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(6)): (0.04547393206454475-1.1137901069497784e-17j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(5)): (0.04849231551964771-1.1877191796876017e-17j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(4)): (0.04547393206454475-1.1137901069497784e-17j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(3)): (0.0367384244624996-8.998318784743392e-18j)
(np.int64(4), np.int64(4), np.int64(8), np.int64(2)): (0.023087720382711608-5.654860573259374e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(8)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(6)): (0.042643426597622165-1.0444627177490617e-17j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(5)): (0.04849231551964771-1.1877191796876017e-17j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(4)): (0.04849231551964771-1.1877191796876017e-17j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(3)): (0.042643426597622165-1.0444627177490617e-17j)
(np.int64(4), np.int64(5), np.int64(7), np.int64(2)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(4), np.int64(5), np.int64(8), np.int64(1)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(7)): (0.02165063509461097-5.3028761936245355e-18j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(6)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(5)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(4)): (0.045473932064544746-1.1137901069497784e-17j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(3)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(4), np.int64(6), np.int64(6), np.int64(2)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(1)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(6)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(5)): (0.031651111077974456-7.752286374219747e-18j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(4)): (0.03673842446249961-8.998318784743392e-18j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(3)): (0.0367384244624996-8.998318784743392e-18j)
(np.int64(4), np.int64(7), np.int64(5), np.int64(2)): (0.03165111107797445-7.752286374219749e-18j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(1)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(8)): (-0.01360602193713376+2.916792148938925e-17j)
(np.int64(4), np.int64(8), np.int64(1), np.int64(5)): (0.016841204441673262-4.1249054226562696e-18j)
(np.int64(4), np.int64(8), np.int64(2), np.int64(4)): (0.023087720382711608-5.654860573259375e-18j)
(np.int64(4), np.int64(8), np.int64(3), np.int64(3)): (0.025130562400446737-6.155212560895986e-18j)
(np.int64(4), np.int64(8), np.int64(4), np.int64(2)): (0.023087720382711608-5.654860573259376e-18j)
(np.int64(4), np.int64(8), np.int64(5), np.int64(1)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(8)): (-0.01360602193713376+2.916792148938926e-17j)
(np.int64(4), np.int64(8), np.int64(8), np.int64(7)): (-0.01360602193713376+2.9167921489389264e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(2)): (-0.01360602193713375+1.6662571214439519e-18j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(1)): (-0.01360602193713375+1.6662571214439519e-18j)
(np.int64(5), np.int64(1), np.int64(4), np.int64(8)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(7)): (0.02308772038271161-5.654860573259376e-18j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(6)): (0.025130562400446737-6.155212560895984e-18j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(5)): (0.023087720382711605-5.654860573259374e-18j)
(np.int64(5), np.int64(1), np.int64(8), np.int64(4)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(1)): (-0.01360602193713375+1.6662571214439519e-18j)
(np.int64(5), np.int64(2), np.int64(3), np.int64(8)): (0.02165063509461097-5.302876193624537e-18j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(6)): (0.0367384244624996-8.99831878474339e-18j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(5)): (0.0367384244624996-8.99831878474339e-18j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(4)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(5), np.int64(2), np.int64(8), np.int64(3)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(5), np.int64(3), np.int64(2), np.int64(8)): (0.02165063509461097-5.302876193624536e-18j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(7)): (0.0344516569329262-8.438222277646158e-18j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(6)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(5)): (0.04547393206454474-1.1137901069497782e-17j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(4)): (0.04264342659762215-1.0444627177490616e-17j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(3)): (0.0344516569329262-8.43822227764616e-18j)
(np.int64(5), np.int64(3), np.int64(8), np.int64(2)): (0.02165063509461097-5.302876193624535e-18j)
(np.int64(5), np.int64(4), np.int64(1), np.int64(8)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(7)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(6)): (0.042643426597622165-1.0444627177490617e-17j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(5)): (0.04849231551964771-1.1877191796876017e-17j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(4)): (0.04849231551964771-1.1877191796876017e-17j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(3)): (0.042643426597622165-1.0444627177490617e-17j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(2)): (0.031651111077974456-7.752286374219749e-18j)
(np.int64(5), np.int64(4), np.int64(8), np.int64(1)): (0.01684120444167326-4.1249054226562696e-18j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(7)): (0.02308772038271161-5.654860573259376e-18j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(6)): (0.0367384244624996-8.998318784743392e-18j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(5)): (0.045473932064544746-1.1137901069497782e-17j)
