Shape: (9, 9, 9, 9, 9)
(np.int64(5), np.int64(6), np.int64(3), np.int64(1), np.int64(7)): (-2.1012873417297574e-16-0.04527973442959521j)
(np.int64(5), np.int64(6), np.int64(3), np.int64(7), np.int64(1)): (-2.1012873417297576e-16-0.04527973442959521j)
(np.int64(5), np.int64(6), np.int64(7), np.int64(1), np.int64(3)): (-2.1012873417297576e-16-0.045279734429594834j)
(np.int64(5), np.int64(6), np.int64(7), np.int64(3), np.int64(1)): (-2.1012873417297574e-16-0.04527973442959521j)
(np.int64(5), np.int64(7), np.int64(2), np.int64(2), np.int64(8)): (-2.5516804148296285e-15-7.512782721224669j)
(np.int64(5), np.int64(7), np.int64(2), np.int64(8), np.int64(2)): (-2.551680414829629e-15-7.512782721224669j)
(np.int64(5), np.int64(7), np.int64(8), np.int64(2), np.int64(2)): (-2.551680414829629e-15-7.512782721224669j)
(np.int64(5), np.int64(8), np.int64(1), np.int64(1), np.int64(2)): (-6.601782184072287e-17-0.2868881542032188j)
(np.int64(5), np.int64(8), np.int64(1), np.int64(2), np.int64(1)): (-6.601782184072284e-17-0.2868881542032187j)
(np.int64(5), np.int64(8), np.int64(2), np.int64(1), np.int64(1)): (-6.601782184072283e-17-0.28688815420321867j)
(np.int64(6), np.int64(5), np.int64(1), np.int64(3), np.int64(7)): (2.1012873417297574e-16+0.045279734429594834j)
(np.int64(6), np.int64(5), np.int64(1), np.int64(7), np.int64(3)): (2.1012873417297576e-16+0.045279734429594765j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(1), np.int64(7)): (2.1012873417297574e-16+0.04527973442959521j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(7), np.int64(1)): (2.1012873417297569e-16+0.04527973442959521j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(1), np.int64(3)): (2.1012873417297574e-16+0.04527973442959491j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(3), np.int64(1)): (2.1012873417297569e-16+0.04527973442959521j)
(np.int64(7), np.int64(5), np.int64(2), np.int64(2), np.int64(8)): (2.5516804148296285e-15+7.512782721224669j)
(np.int64(7), np.int64(5), np.int64(2), np.int64(8), np.int64(2)): (2.551680414829629e-15+7.512782721224669j)
(np.int64(7), np.int64(5), np.int64(8), np.int64(2), np.int64(2)): (2.551680414829629e-15+7.512782721224669j)
(np.int64(8), np.int64(5), np.int64(1), np.int64(1), np.int64(2)): (6.601782184072287e-17+0.2868881542032188j)
(np.int64(8), np.int64(5), np.int64(1), np.int64(2), np.int64(1)): (6.601782184072284e-17+0.2868881542032187j)
(np.int64(8), np.int64(5), np.int64(2), np.int64(1), np.int64(1)): (6.601782184072283e-17+0.2868881542032186j)
