Shape: (9, 9, 9, 9)
(np.int64(1), np.int64(6), np.int64(8), np.int64(6)): (0.4005367492503027-7.286675735255035e-17j)
(np.int64(1), np.int64(7), np.int64(2), np.int64(1)): (0.9360462297183275-1.146326019078498e-16j)
(np.int64(1), np.int64(7), np.int64(3), np.int64(2)): (0.7567015169435151-9.922266843514528e-17j)
(np.int64(1), np.int64(7), np.int64(4), np.int64(3)): (0.757870623936575-1.0641655389268298e-16j)
(np.int64(1), np.int64(7), np.int64(5), np.int64(4)): (0.8040604272174139-1.184110926754892e-16j)
(np.int64(1), np.int64(7), np.int64(6), np.int64(5)): (0.8574308436346973-1.2918753349183456e-16j)
(np.int64(1), np.int64(7), np.int64(7), np.int64(6)): (0.9137396026125649-1.3630207603583894e-16j)
(np.int64(1), np.int64(7), np.int64(8), np.int64(7)): (0.2972892694800224-5.4824130977281403e-17j)
(np.int64(1), np.int64(8), np.int64(1), np.int64(1)): (0.15818431628812182-1.9371991661756087e-17j)
(np.int64(1), np.int64(8), np.int64(2), np.int64(2)): (0.2972892694800243-4.655321529094469e-17j)
(np.int64(1), np.int64(8), np.int64(3), np.int64(3)): (0.4005367492503026-6.746830053935189e-17j)
(np.int64(1), np.int64(8), np.int64(4), np.int64(4)): (0.4554735857681461-7.959457945223619e-17j)
(np.int64(1), np.int64(8), np.int64(5), np.int64(5)): (0.45547358576814523-8.146944382788718e-17j)
(np.int64(1), np.int64(8), np.int64(6), np.int64(6)): (0.4005367492503027-7.286675735255037e-17j)
(np.int64(1), np.int64(8), np.int64(7), np.int64(7)): (0.29728926948002204-5.4824130977281403e-17j)
(np.int64(1), np.int64(8), np.int64(8), np.int64(8)): (-1.3037178837934176+1.49513613275889e-16j)
(np.int64(2), np.int64(1), np.int64(1), np.int64(4)): (2.52235139268884+1.5905585355710958e-16j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(5)): (0.3246880194535876+1.272131174397893e-16j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(6)): (-0.13967198770797248+1.061308163768539e-16j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(7)): (-0.2868594463493115+9.713173807467094e-17j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(8)): (-0.40284078151337976+1.0799203461909077e-16j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(1)): (0.15818431628812182-1.9371991661756087e-17j)
(np.int64(2), np.int64(1), np.int64(8), np.int64(2)): (1.759191469561567-2.363815139169751e-16j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(5)): (0.32468801945358805+1.272131174397893e-16j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(6)): (-0.27676204711052144+1.1412006971021136e-16j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(7)): (-0.3931696939004706+1.0463592788938787e-16j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(8)): (-0.46612138499854916+1.1274205015336778e-16j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(1)): (1.097533484405793-1.344090868634596e-16j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(2)): (0.29728926948002454-3.6407435228956705e-17j)
(np.int64(2), np.int64(2), np.int64(8), np.int64(3)): (1.3436146203841222-2.1308434926072022e-16j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(6)): (-0.13967198770797273+1.0613081637685391e-16j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(7)): (-0.3931696939004706+1.0463592788938787e-16j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(8)): (-0.47571563221595053+1.1271505974407334e-16j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(1)): (0.9283847715865239-1.136943438900583e-16j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(2)): (0.8746395386696506-1.0711245114395054e-16j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(3)): (0.40053674925030297-5.885092391993648e-17j)
(np.int64(2), np.int64(3), np.int64(8), np.int64(4)): (1.2047271989685582-2.1425060747486546e-16j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(7)): (-0.28685944634931143+9.713173807467094e-17j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(8)): (-0.4661213849985491+1.1274205015336778e-16j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(1)): (0.8841556807484956-1.0827784243765942e-16j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(2)): (0.8050025754228971-9.858438272970267e-17j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(3)): (0.8580351551964625-1.131652405679208e-16j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(4)): (0.45547358576814634-7.285206720847184e-17j)
(np.int64(2), np.int64(4), np.int64(8), np.int64(5)): (1.129739469339399-2.1845144945551227e-16j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(8)): (-0.40284078151337976+1.0799203461909077e-16j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(1)): (0.9283847715865237-1.1369434389005827e-16j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(2)): (0.805002575422897-9.858438272970267e-17j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(3)): (0.8265914500102214-1.0885177650484765e-16j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(4)): (0.8878688825694333-1.241057348721602e-16j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(5)): (0.4554735857681458-7.672212057909769e-17j)
(np.int64(2), np.int64(5), np.int64(8), np.int64(6)): (1.1051669792704346-2.2943338198401377e-16j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(1)): (1.097533484405793-1.344090868634596e-16j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(2)): (0.8746395386696506-1.0711245114395053e-16j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(3)): (0.8580351551964625-1.1316524056792083e-16j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(4)): (0.8878688825694332-1.2410573487216017e-16j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(5)): (0.9249608553821722-1.3351013371981308e-16j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(6)): (0.400536749250302-6.999429847941182e-17j)
(np.int64(2), np.int64(6), np.int64(8), np.int64(7)): (1.186576534715067-2.633546597672985e-16j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(1)): (0.15818431628812182-1.9371991661756087e-17j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(2)): (0.29728926948002454-3.6407435228956705e-17j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(3)): (0.40053674925030297-5.885092391993648e-17j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(4)): (0.4554735857681462-7.285206720847184e-17j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(5)): (0.4554735857681458-7.67221205790977e-17j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(6)): (0.4005367492503019-6.999429847941182e-17j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(7)): (-0.4805726439501813+4.178053469937793e-17j)
(np.int64(2), np.int64(7), np.int64(8), np.int64(8)): (0.15818431628812074-2.028042389771001e-16j)
(np.int64(2), np.int64(8), np.int64(1), np.int64(2)): (1.759191469561567-2.363815139169751e-16j)
(np.int64(2), np.int64(8), np.int64(2), np.int64(3)): (1.3436146203841222-2.130843492607202e-16j)
(np.int64(2), np.int64(8), np.int64(3), np.int64(4)): (1.2047271989685582-2.1425060747486543e-16j)
(np.int64(2), np.int64(8), np.int64(4), np.int64(5)): (1.129739469339399-2.1845144945551227e-16j)
(np.int64(2), np.int64(8), np.int64(5), np.int64(6)): (1.1051669792704346-2.294333819840138e-16j)
(np.int64(2), np.int64(8), np.int64(6), np.int64(7)): (1.1865765347150667-2.633546597672985e-16j)
(np.int64(2), np.int64(8), np.int64(7), np.int64(8)): (0.15818431628812055-2.028042389771001e-16j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(5)): (2.312917487262239+1.1596374871217058e-16j)
(np.int64(3), np.int64(1), np.int64(2), np.int64(6)): (0.4277348976109785+9.774962216089349e-17j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(7)): (-0.03833920455686476+8.631901726274367e-17j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(8)): (-0.2458399561631749+8.998094551409248e-17j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(1)): (0.15818431628812177-1.9371991661756087e-17j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(2)): (1.5056414650622107-2.0325783428120387e-16j)
(np.int64(3), np.int64(1), np.int64(8), np.int64(3)): (1.8624389493318463-2.572965991653825e-16j)
(np.int64(3), np.int64(2), np.int64(1), np.int64(6)): (0.42773489761097866+9.774962216089349e-17j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(7)): (-0.16042962112272882+9.473713487463336e-17j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(8)): (-0.34254746972631417+9.942033319460451e-17j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(1)): (1.1861575726179634-1.452624074590983e-16j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(2)): (0.29728926948002443-3.6407435228956686e-17j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(3)): (1.1783986626805094-1.7639828328498117e-16j)
(np.int64(3), np.int64(2), np.int64(8), np.int64(4)): (1.4624999999999995-2.3485519762143036e-16j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(7)): (-0.038339204556864896+8.631901726274367e-17j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(8)): (-0.34254746972631417+9.94203331946045e-17j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(1)): (1.0572932607005985-1.294810807477056e-16j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(2)): (0.935732172652318-1.14594141009786e-16j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(3)): (0.4005367492503028-4.905160479102694e-17j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(4)): (1.0869543659791523-1.8938852551428633e-16j)
(np.int64(3), np.int64(3), np.int64(8), np.int64(5)): (1.288342494234527-2.2509594453346514e-16j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(8)): (-0.2458399561631749+8.998094551409248e-17j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(1)): (1.0572932607005985-1.294810807477056e-16j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(2)): (0.8992621546015757-1.1012785192271719e-16j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(3)): (0.9082500551931751-1.1122855229177292e-16j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(4)): (0.4554735857681462-6.518476518312431e-17j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(5)): (1.0397791763313275-2.0385935805188972e-16j)
(np.int64(3), np.int64(4), np.int64(8), np.int64(6)): (1.211922250654296-2.236449798708676e-16j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(1)): (1.1861575726179636-1.452624074590983e-16j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(2)): (0.935732172652318-1.14594141009786e-16j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(3)): (0.9082500551931751-1.1122855229177294e-16j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(4)): (0.9306455268943646-1.2287486284931318e-16j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(5)): (0.4554735857681458-7.132366376589923e-17j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(6)): (1.0200286657934408-2.223536821298664e-16j)
(np.int64(3), np.int64(5), np.int64(8), np.int64(7)): (1.2583998547427324-2.4179760415399474e-16j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(1)): (0.1581843162881218-1.9371991661756094e-17j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(2)): (0.29728926948002443-3.6407435228956686e-17j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(3)): (0.4005367492503028-4.905160479102694e-17j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(4)): (0.4554735857681462-6.51847651831243e-17j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(5)): (0.4554735857681458-7.132366376589923e-17j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(6)): (-0.17681351993932284+3.977157145218387e-18j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(7)): (0.297289269480024-1.6528251716548325e-16j)
(np.int64(3), np.int64(6), np.int64(8), np.int64(8)): (0.15818431628812177-1.4210817501550771e-16j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(2)): (1.505641465062211-2.0325783428120387e-16j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(3)): (1.1783986626805096-1.7639828328498112e-16j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(4)): (1.0869543659791523-1.8938852551428633e-16j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(5)): (1.039779176331327-2.0385935805188974e-16j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(6)): (1.0200286657934408-2.223536821298664e-16j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(7)): (0.29728926948002393-1.6528251716548327e-16j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(8)): (1.4165984147529307-5.763262967793811e-16j)
(np.int64(3), np.int64(8), np.int64(1), np.int64(3)): (1.8624389493318463-2.572965991653825e-16j)
(np.int64(3), np.int64(8), np.int64(2), np.int64(4)): (1.4624999999999997-2.3485519762143045e-16j)
(np.int64(3), np.int64(8), np.int64(3), np.int64(5)): (1.288342494234527-2.2509594453346514e-16j)
(np.int64(3), np.int64(8), np.int64(4), np.int64(6)): (1.211922250654296-2.2364497987086757e-16j)
(np.int64(3), np.int64(8), np.int64(5), np.int64(7)): (1.2583998547427322-2.417976041539947e-16j)
(np.int64(3), np.int64(8), np.int64(6), np.int64(8)): (0.15818431628812177-1.4210817501550771e-16j)
(np.int64(3), np.int64(8), np.int64(8), np.int64(1)): (0.866515709444755-2.1223513799648348e-16j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(6)): (1.9017750537622535+8.623894689673837e-17j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(7)): (0.37937453164733037+7.61000215054185e-17j)
(np.int64(4), np.int64(1), np.int64(3), np.int64(8)): (-0.05780907352462687+7.495104609816624e-17j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(1)): (0.1581843162881218-1.937199166175609e-17j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(2)): (1.3955578973459923-1.891096603022904e-16j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(3)): (1.5000978229051343-2.1018043084156607e-16j)
(np.int64(4), np.int64(1), np.int64(8), np.int64(4)): (1.917375785849689-2.694228780782667e-16j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(7)): (0.3793745316473303+7.61000215054185e-17j)
(np.int64(4), np.int64(2), np.int64(2), np.int64(8)): (-0.15070920298632742+8.287119471673338e-17j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(1)): (1.2545042228048358-1.5363245809747804e-16j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(2)): (0.2972892694800243-3.6407435228956686e-17j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(3)): (1.1062236124247655-1.6684296045861077e-16j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(4)): (1.2333354991983525-1.9039942657351644e-16j)
(np.int64(4), np.int64(2), np.int64(8), np.int64(5)): (1.50008801139574-2.396733781831475e-16j)
(np.int64(4), np.int64(3), np.int64(1), np.int64(8)): (-0.05780907352462691+7.495104609816624e-17j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(1)): (1.1754584924759706-1.4395214803412705e-16j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(2)): (0.9800919336174232-1.2002664493747174e-16j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(3)): (0.4005367492503028-4.905160479102694e-17j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(4)): (1.032823854957772-1.7124228905561495e-16j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(5)): (1.1206089553471743-1.9859232030156894e-16j)
(np.int64(4), np.int64(3), np.int64(8), np.int64(6)): (1.3300874824296673-2.253904041558173e-16j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(1)): (1.2545042228048358-1.5363245809747804e-16j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(2)): (0.9800919336174232-1.2002664493747174e-16j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(3)): (0.9442425991288474-1.1563636766417202e-16j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(4)): (0.45547358576814606-5.577942689071276e-17j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(5)): (0.9959479671249407-1.9153216730745762e-16j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(6)): (1.0593315227879618-2.075240805688913e-16j)
(np.int64(4), np.int64(4), np.int64(8), np.int64(7)): (1.3223148437983545-2.3132057825400265e-16j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(1)): (0.1581843162881218-1.9371991661756094e-17j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(2)): (0.2972892694800244-3.6407435228956686e-17j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(3)): (0.40053674925030286-4.905160479102694e-17j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(4)): (0.45547358576814606-5.577942689071276e-17j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(5)): (-0.05223972017472627-2.5245286407126683e-18j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(6)): (0.4005367492503026-1.4396575410404213e-16j)
(np.int64(4), np.int64(5), np.int64(7), np.int64(7)): (0.2972892694800241-1.3419404341511033e-16j)
(np.int64(4), np.int64(5), np.int64(8), np.int64(8)): (0.15818431628812163-1.0953881772598172e-16j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(2)): (1.3955578973459923-1.891096603022904e-16j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(3)): (1.1062236124247657-1.6684296045861082e-16j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(4)): (1.032823854957772-1.7124228905561495e-16j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(5)): (0.9959479671249408-1.9153216730745762e-16j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(6)): (0.4005367492503026-1.4396575410404213e-16j)
(np.int64(4), np.int64(6), np.int64(6), np.int64(7)): (1.0219271192836399-3.7300324467992985e-16j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(8)): (1.3233156152212189-5.095033060150673e-16j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(3)): (1.5000978229051347-2.1018043084156612e-16j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(4)): (1.2333354991983525-1.9039942657351644e-16j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(5)): (1.1206089553471745-1.9859232030156894e-16j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(6)): (1.0593315227879618-2.075240805688913e-16j)
(np.int64(4), np.int64(7), np.int64(5), np.int64(7)): (0.2972892694800241-1.3419404341511033e-16j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(8)): (1.3233156152212189-5.095033060150673e-16j)
(np.int64(4), np.int64(7), np.int64(8), np.int64(1)): (0.22559445272694859-5.5254704887491334e-17j)
(np.int64(4), np.int64(8), np.int64(1), np.int64(4)): (1.9173757858496887-2.6942287807826667e-16j)
(np.int64(4), np.int64(8), np.int64(2), np.int64(5)): (1.50008801139574-2.396733781831475e-16j)
(np.int64(4), np.int64(8), np.int64(3), np.int64(6)): (1.3300874824296676-2.253904041558173e-16j)
(np.int64(4), np.int64(8), np.int64(4), np.int64(7)): (1.3223148437983545-2.3132057825400265e-16j)
(np.int64(4), np.int64(8), np.int64(5), np.int64(8)): (0.15818431628812163-1.0953881772598173e-16j)
(np.int64(4), np.int64(8), np.int64(7), np.int64(1)): (0.2255944527269488-5.5254704887491365e-17j)
(np.int64(4), np.int64(8), np.int64(8), np.int64(2)): (1.4186866558261673-3.4747801441011574e-16j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(7)): (1.4186866558261737+6.39476624719385e-17j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(8)): (0.22559445272695042+6.14252347837032e-17j)
(np.int64(5), np.int64(1), np.int64(4), np.int64(1)): (0.15818431628812182-1.9371991661756094e-17j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(2)): (1.3223148437983565-1.79966597134129e-16j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(3)): (1.3300874824296693-1.8844528576153096e-16j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(4)): (1.500088011395741-2.1666616269423159e-16j)
(np.int64(5), np.int64(1), np.int64(8), np.int64(5)): (1.917375785849688-2.712977424539176e-16j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(8)): (0.22559445272695047+6.14252347837032e-17j)
(np.int64(5), np.int64(2), np.int64(3), np.int64(1)): (1.3233156152212213-1.620594232442379e-16j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(2)): (0.2972892694800245-3.640743522895669e-17j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(3)): (1.0593315227879632-1.6090725702958707e-16j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(4)): (1.1206089553471752-1.7616121539689958e-16j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(5)): (1.2333354991983518-1.9426947994414228e-16j)
(np.int64(5), np.int64(2), np.int64(8), np.int64(6)): (1.5000978229051327-2.3526692434667815e-16j)
(np.int64(5), np.int64(3), np.int64(2), np.int64(1)): (1.3233156152212213-1.620594232442379e-16j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(2)): (1.0219271192836417-1.2514997755925874e-16j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(3)): (0.4005367492503026-4.905160479102693e-17j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(4)): (0.9959479671249413-1.6663402614236562e-16j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(5)): (1.0328238549577717-1.773811876383899e-16j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(6)): (1.1062236124247644-1.9689855539342423e-16j)
(np.int64(5), np.int64(3), np.int64(8), np.int64(7)): (1.39555789734599-2.270265563700942e-16j)
(np.int64(5), np.int64(4), np.int64(1), np.int64(1)): (0.15818431628812182-1.9371991661756094e-17j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(2)): (0.29728926948002443-3.640743522895669e-17j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(3)): (0.4005367492503026-4.905160479102693e-17j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(4)): (-0.05223972017472628+6.397520610033196e-18j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(5)): (0.45547358576814606-1.1608151001580764e-16j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(6)): (0.400536749250303-1.2237192685124834e-16j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(7)): (0.29728926948002465-1.126002161623166e-16j)
(np.int64(5), np.int64(4), np.int64(8), np.int64(8)): (0.15818431628812177-8.79449904731879e-17j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(2)): (1.3223148437983565-1.7996659713412901e-16j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(3)): (1.0593315227879634-1.6090725702958707e-16j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(4)): (0.9959479671249412-1.6663402614236562e-16j)
