Shape: (8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(6)): (9.852195522130674e-18+0.08044928161319784j)
(np.int64(1), np.int64(2), np.int64(5)): (1.5308084989341915e-17+0.12500000000000003j)
(np.int64(1), np.int64(3), np.int64(4)): (1.8204483586391757e-17+0.14865088937534016j)
(np.int64(1), np.int64(4), np.int64(3)): (1.8204483586391757e-17+0.14865088937534016j)
(np.int64(1), np.int64(5), np.int64(2)): (1.5308084989341915e-17+0.125j)
(np.int64(1), np.int64(6), np.int64(1)): (9.852195522130674e-18+0.08044928161319784j)
(np.int64(2), np.int64(1), np.int64(5)): (1.5308084989341918e-17+0.125j)
(np.int64(2), np.int64(2), np.int64(4)): (2.164890140588733e-17+0.17677669529663687j)
(np.int64(2), np.int64(3), np.int64(3)): (2.3785304048679347e-17+0.19422174675375464j)
(np.int64(2), np.int64(4), np.int64(2)): (2.164890140588733e-17+0.17677669529663687j)
(np.int64(2), np.int64(5), np.int64(1)): (1.5308084989341918e-17+0.125j)
(np.int64(2), np.int64(7), np.int64(7)): (-1.970439104426135e-17-0.08044928161319785j)
(np.int64(3), np.int64(1), np.int64(4)): (1.820448358639176e-17+0.14865088937534016j)
(np.int64(3), np.int64(2), np.int64(3)): (2.378530404867935e-17+0.19422174675375467j)
(np.int64(3), np.int64(3), np.int64(2)): (2.378530404867934e-17+0.19422174675375461j)
(np.int64(3), np.int64(4), np.int64(1)): (1.820448358639176e-17+0.14865088937534016j)
(np.int64(3), np.int64(6), np.int64(7)): (-3.061616997868383e-17-0.12500000000000003j)
(np.int64(3), np.int64(7), np.int64(6)): (-3.061616997868384e-17-0.12500000000000003j)
(np.int64(4), np.int64(1), np.int64(3)): (1.8204483586391757e-17+0.14865088937534016j)
(np.int64(4), np.int64(2), np.int64(2)): (2.164890140588733e-17+0.17677669529663687j)
(np.int64(4), np.int64(3), np.int64(1)): (1.820448358639176e-17+0.14865088937534016j)
(np.int64(4), np.int64(5), np.int64(7)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(4), np.int64(6), np.int64(6)): (-4.329780281177467e-17-0.1767766952966369j)
(np.int64(4), np.int64(7), np.int64(5)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(5), np.int64(1), np.int64(2)): (1.5308084989341912e-17+0.125j)
(np.int64(5), np.int64(2), np.int64(1)): (1.5308084989341915e-17+0.12500000000000003j)
(np.int64(5), np.int64(4), np.int64(7)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(5), np.int64(5), np.int64(6)): (-4.7570608097358693e-17-0.19422174675375464j)
(np.int64(5), np.int64(6), np.int64(5)): (-4.7570608097358693e-17-0.19422174675375467j)
(np.int64(5), np.int64(7), np.int64(4)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(6), np.int64(1), np.int64(1)): (9.852195522130674e-18+0.08044928161319784j)
(np.int64(6), np.int64(3), np.int64(7)): (-3.0616169978683836e-17-0.12500000000000003j)
(np.int64(6), np.int64(4), np.int64(6)): (-4.329780281177467e-17-0.1767766952966369j)
(np.int64(6), np.int64(5), np.int64(5)): (-4.7570608097358693e-17-0.19422174675375464j)
(np.int64(6), np.int64(6), np.int64(4)): (-4.329780281177467e-17-0.1767766952966369j)
(np.int64(6), np.int64(7), np.int64(3)): (-3.0616169978683836e-17-0.12500000000000003j)
(np.int64(7), np.int64(2), np.int64(7)): (-1.9704391044261353e-17-0.08044928161319786j)
(np.int64(7), np.int64(3), np.int64(6)): (-3.061616997868384e-17-0.12500000000000003j)
(np.int64(7), np.int64(4), np.int64(5)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(7), np.int64(5), np.int64(4)): (-3.640896717278352e-17-0.14865088937534016j)
(np.int64(7), np.int64(6), np.int64(3)): (-3.0616169978683836e-17-0.125j)
(np.int64(7), np.int64(7), np.int64(2)): (-1.9704391044261353e-17-0.08044928161319786j)
