Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(7)): (-0.05160103643061749+6.660521343481683e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (-0.04788013650892228+6.048619502730772e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(5)): (-0.048345029102101186+6.011450699864583e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(4)): (-0.048345029102101186+6.0114506998645835e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(3)): (-0.04788013650892229+6.0486195027307715e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (-0.05160103643061749+6.660521343481683e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(7)): (-0.05160103643061749+6.660521343481683e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (-0.16066449565579766+2.424724187002549e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(5)): (-0.14771953267225194+2.1533499704121857e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(4)): (-0.14778838101612501+2.1300520475714207e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(3)): (-0.14771953267225194+2.1533499704121854e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (-0.16066449565579766+2.424724187002549e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(1)): (-0.051601036430617475+6.660521343481683e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (-0.04788013650892229+6.048619502730771e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(5)): (-0.14771953267225194+2.1533499704121857e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(4)): (-0.13322970484712363+1.873634262524796e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(3)): (-0.13322970484712363+1.873634262524796e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(2)): (-0.14771953267225194+2.1533499704121857e-17j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(1)): (-0.0478801365089223+6.048619502730771e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (-0.0483450291021012+6.011450699864583e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (-0.14778838101612501+2.1300520475714207e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-0.13322970484712363+1.873634262524796e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (-0.14778838101612501+2.1300520475714207e-17j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (-0.0483450291021012+6.011450699864583e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (0.025189701869609737-4.895051218399632e-18j)
