Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-9.931377220384862e-17-1.0066757046289445j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-9.931377220384862e-17-1.006675704628945j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (2.2139775972290507e-18-0.011099453013239294j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (2.275019190038143e-22-0.01480941159922998j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (2.2750191900301672e-22-0.01480941159922998j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (2.2139775972290473e-18-0.011099453013239294j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (-1.4337318677699634e-18-0.15455791492661902j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-7.34011978124313e-17-0.2507113622621144j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (-1.4337318677699634e-18-0.15455791492661894j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (2.4541944960913774e-17+0.1336717087736175j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (1.388032233438432e-16-0.5175455016983445j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (2.4541944960913774e-17+0.13367170877361753j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (-5.471057206131629e-18-0.08955208626152025j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (-4.151087774591136e-17-0.43487720341877995j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (-4.151087774591136e-17-0.43487720341877983j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (-5.471057206131629e-18-0.08955208626152025j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-9.965280926463343e-19+0.06181738028584222j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-9.96528092646334e-19+0.061817380285842195j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (-5.082308566327659e-18-0.05888626841013939j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (-5.3571345217997673e-17-0.5656073548379504j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (2.6679310208728513e-17+0.5755899183654133j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (-5.3571345217997673e-17-0.5656073548379504j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (-5.082308566327659e-18-0.0588862684101394j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (6.866796320157399e-18+0.0026042994602764294j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (-4.454937065005448e-18-0.04081412136220246j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (-5.066728028973217e-17-0.5408241363656694j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (6.849519441831988e-18+0.2097175731405112j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (6.849519441831988e-18+0.20971757314051115j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (-5.066728028973217e-17-0.5408241363656691j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (-4.454937065005448e-18-0.04081412136220246j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (-4.5015005937497785e-18-0.030280909388315295j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(6)): (-3.854689281566197e-17-0.4187359931007284j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(5)): (2.2919159946349512e-18+0.10812005579643034j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(4)): (2.6354577959172696e-18+0.0847303863981965j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(3)): (2.2919159946349504e-18+0.10812005579643034j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(2)): (-3.8546892815661974e-17-0.4187359931007284j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(1)): (-4.5015005937497785e-18-0.030280909388315295j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(7)): (-3.7334752375044724e-17-0.22817557440543715j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(6)): (-6.625638061695314e-19+0.04658907729765378j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(5)): (1.1617654607994707e-18+0.039243873205740215j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(4)): (1.1617654607994697e-18+0.039243873205740236j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(3)): (-6.625638061695314e-19+0.046589077297653776j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(7), np.int64(2)): (-3.7334752375044724e-17-0.22817557440543718j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(3)): (-1.4337318677699652e-18-0.1545579149266189j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(2)): (-7.340119781243122e-17-0.2507113622621138j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(1)): (-1.4337318677699652e-18-0.15455791492661883j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(7)): (2.4541944960913756e-17+0.1336717087736175j)
