Shape: (8, 8, 8, 8)
(np.int64(2), np.int64(1), np.int64(4), np.int64(1)): (-0.03217971264527913+3.94087820885227e-18j)
(np.int64(2), np.int64(1), np.int64(6), np.int64(7)): (0.027059805007309864-6.627740717550707e-18j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(6)): (0.02705980500730986-6.627740717550708e-18j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(3)): (-0.04204482076268573+5.1490055167747255e-18j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(2)): (-0.049999999999999996+6.123233995736766e-18j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(1)): (-0.042044820762685724+5.1490055167747255e-18j)
(np.int64(2), np.int64(2), np.int64(5), np.int64(7)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(6)): (0.05-1.2246467991473531e-17j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(5)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(2)): (-0.042044820762685724+5.149005516774725e-18j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(1)): (-0.042044820762685724+5.1490055167747255e-18j)
(np.int64(2), np.int64(3), np.int64(4), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(6)): (0.06532814824381884-1.6000781528203307e-17j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(5)): (0.06532814824381884-1.60007815282033e-17j)
(np.int64(2), np.int64(3), np.int64(7), np.int64(4)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(1)): (-0.03217971264527913+3.94087820885227e-18j)
(np.int64(2), np.int64(4), np.int64(3), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(6)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(5)): (0.07768869870150187-1.902824323894348e-17j)
(np.int64(2), np.int64(4), np.int64(6), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(3)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(2), np.int64(5), np.int64(2), np.int64(7)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(6)): (0.06532814824381884-1.6000781528203307e-17j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(5)): (0.07768869870150187-1.902824323894348e-17j)
(np.int64(2), np.int64(5), np.int64(5), np.int64(4)): (0.07768869870150187-1.902824323894348e-17j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(3)): (0.06532814824381884-1.60007815282033e-17j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(2)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(2), np.int64(6), np.int64(1), np.int64(7)): (0.027059805007309846-6.627740717550706e-18j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(6)): (0.05-1.2246467991473531e-17j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(5)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(2), np.int64(6), np.int64(4), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(3)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(2)): (0.05-1.224646799147353e-17j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(1)): (0.02705980500730985-6.627740717550706e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(6)): (0.02705980500730986-6.627740717550708e-18j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(5)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(2), np.int64(7), np.int64(3), np.int64(4)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(3)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(2)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(1)): (0.02705980500730985-6.627740717550706e-18j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(3)): (-0.03535533905932738+4.329780281177466e-18j)
(np.int64(3), np.int64(1), np.int64(2), np.int64(2)): (-0.042044820762685724+5.149005516774725e-18j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(1)): (-0.03535533905932738+4.329780281177466e-18j)
(np.int64(3), np.int64(1), np.int64(5), np.int64(7)): (0.03535533905932738-8.659560562354934e-18j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(6)): (0.04204482076268574-1.0298011033549454e-17j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(5)): (0.03535533905932739-8.659560562354934e-18j)
(np.int64(3), np.int64(2), np.int64(1), np.int64(2)): (-0.042044820762685724+5.149005516774725e-18j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(1)): (-0.042044820762685724+5.1490055167747255e-18j)
(np.int64(3), np.int64(2), np.int64(4), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(6)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(5)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(4)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(1)): (-0.03535533905932738+4.329780281177466e-18j)
(np.int64(3), np.int64(3), np.int64(3), np.int64(7)): (0.05493420567339052-1.3454999828324013e-17j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(6)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(5)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(4)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(3)): (0.05493420567339052-1.3454999828324014e-17j)
(np.int64(3), np.int64(4), np.int64(2), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(6)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(5)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(4), np.int64(7), np.int64(2)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(5), np.int64(1), np.int64(7)): (0.035355339059327376-8.659560562354932e-18j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(6)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(5)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(3)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(3), np.int64(5), np.int64(6), np.int64(2)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(1)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(6)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(5)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(4)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(3), np.int64(6), np.int64(5), np.int64(2)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(1)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(5)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(4)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(3)): (0.05493420567339052-1.3454999828324014e-17j)
(np.int64(3), np.int64(7), np.int64(4), np.int64(2)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(1)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(7)): (-0.02275449302811138+8.35986511592921e-18j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(2)): (-0.03217971264527913+3.940878208852269e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(1)): (-0.03217971264527913+3.940878208852269e-18j)
(np.int64(4), np.int64(1), np.int64(4), np.int64(7)): (0.03826834323650899-9.373040810652599e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(6)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(5)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(4)): (0.03826834323650899-9.373040810652599e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(1)): (-0.03217971264527913+3.94087820885227e-18j)
(np.int64(4), np.int64(2), np.int64(3), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(6)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(5)): (0.07768869870150187-1.902824323894348e-17j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(3)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(4), np.int64(3), np.int64(2), np.int64(7)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(6)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(5)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(2)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(4), np.int64(4), np.int64(1), np.int64(7)): (0.03826834323650899-9.373040810652599e-18j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(6)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(5)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(4)): (0.1-2.4492935982947065e-17j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(3)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(2)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(1)): (0.03826834323650898-9.373040810652599e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(6)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(5)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(3)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(2)): (0.07768869870150184-1.9028243238943476e-17j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(1)): (0.05-1.2246467991473534e-17j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(5)): (0.05000000000000001-1.2246467991473533e-17j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(2)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(1)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(7)): (-0.03217971264527914+1.182263462655681e-17j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(4)): (0.03826834323650898-9.373040810652599e-18j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(3)): (0.05000000000000001-1.2246467991473536e-17j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(2)): (0.05000000000000002-1.2246467991473536e-17j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(1)): (0.03826834323650898-9.373040810652599e-18j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(7)): (-0.03217971264527914+1.182263462655681e-17j)
(np.int64(4), np.int64(7), np.int64(7), np.int64(6)): (-0.03217971264527915+1.1822634626556813e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(1)): (-0.022754493028111368+2.786621705309735e-18j)
(np.int64(5), np.int64(1), np.int64(3), np.int64(7)): (0.03535533905932738-8.659560562354934e-18j)
(np.int64(5), np.int64(1), np.int64(4), np.int64(6)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(5)): (0.0549342056733905-1.3454999828324011e-17j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(4)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(3)): (0.03535533905932739-8.659560562354934e-18j)
(np.int64(5), np.int64(2), np.int64(2), np.int64(7)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(5), np.int64(2), np.int64(3), np.int64(6)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(5)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(4)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(3)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(2)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(5), np.int64(3), np.int64(1), np.int64(7)): (0.035355339059327376-8.659560562354932e-18j)
(np.int64(5), np.int64(3), np.int64(2), np.int64(6)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(5)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(3)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(2)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(1)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(5), np.int64(4), np.int64(1), np.int64(6)): (0.05000000000000001-1.2246467991473534e-17j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(5)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(4)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(3)): (0.0923879532511287-2.2628522245754008e-17j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(2)): (0.07768869870150184-1.9028243238943476e-17j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(1)): (0.05-1.2246467991473534e-17j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(5)): (0.0549342056733905-1.3454999828324008e-17j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(4)): (0.07768869870150184-1.9028243238943476e-17j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(3)): (0.08535533905932738-2.0906028553828465e-17j)
(np.int64(5), np.int64(5), np.int64(4), np.int64(2)): (0.07768869870150184-1.9028243238943476e-17j)
(np.int64(5), np.int64(5), np.int64(5), np.int64(1)): (0.0549342056733905-1.345499982832401e-17j)
(np.int64(5), np.int64(5), np.int64(7), np.int64(7)): (-0.03535533905932739+1.2989340843532403e-17j)
(np.int64(5), np.int64(6), np.int64(1), np.int64(4)): (0.05-1.2246467991473534e-17j)
(np.int64(5), np.int64(6), np.int64(2), np.int64(3)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(5), np.int64(6), np.int64(3), np.int64(2)): (0.06532814824381886-1.6000781528203307e-17j)
(np.int64(5), np.int64(6), np.int64(4), np.int64(1)): (0.05-1.2246467991473534e-17j)
(np.int64(5), np.int64(6), np.int64(6), np.int64(7)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(5), np.int64(6), np.int64(7), np.int64(6)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(5), np.int64(7), np.int64(1), np.int64(3)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(5), np.int64(7), np.int64(2), np.int64(2)): (0.04204482076268574-1.0298011033549451e-17j)
(np.int64(5), np.int64(7), np.int64(3), np.int64(1)): (0.03535533905932739-8.659560562354935e-18j)
(np.int64(5), np.int64(7), np.int64(5), np.int64(7)): (-0.0353553390593274+1.2989340843532403e-17j)
(np.int64(5), np.int64(7), np.int64(6), np.int64(6)): (-0.04204482076268575+1.544701655032418e-17j)
(np.int64(5), np.int64(7), np.int64(7), np.int64(5)): (-0.03535533905932739+1.2989340843532405e-17j)
(np.int64(6), np.int64(1), np.int64(2), np.int64(7)): (0.027059805007309853-6.627740717550707e-18j)
(np.int64(6), np.int64(1), np.int64(3), np.int64(6)): (0.04204482076268573-1.0298011033549454e-17j)
(np.int64(6), np.int64(1), np.int64(4), np.int64(5)): (0.05000000000000001-1.2246467991473533e-17j)
(np.int64(6), np.int64(1), np.int64(5), np.int64(4)): (0.05000000000000001-1.2246467991473533e-17j)
(np.int64(6), np.int64(1), np.int64(6), np.int64(3)): (0.04204482076268574-1.0298011033549453e-17j)
(np.int64(6), np.int64(1), np.int64(7), np.int64(2)): (0.027059805007309857-6.627740717550708e-18j)
(np.int64(6), np.int64(2), np.int64(1), np.int64(7)): (0.027059805007309853-6.627740717550706e-18j)
(np.int64(6), np.int64(2), np.int64(2), np.int64(6)): (0.05-1.2246467991473531e-17j)
(np.int64(6), np.int64(2), np.int64(3), np.int64(5)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(6), np.int64(2), np.int64(4), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(6), np.int64(2), np.int64(5), np.int64(3)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(6), np.int64(2), np.int64(6), np.int64(2)): (0.05-1.2246467991473533e-17j)
(np.int64(6), np.int64(2), np.int64(7), np.int64(1)): (0.02705980500730985-6.627740717550706e-18j)
(np.int64(6), np.int64(3), np.int64(1), np.int64(6)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(6), np.int64(3), np.int64(2), np.int64(5)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(6), np.int64(3), np.int64(3), np.int64(4)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(6), np.int64(3), np.int64(4), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(6), np.int64(3), np.int64(5), np.int64(2)): (0.06532814824381884-1.6000781528203307e-17j)
(np.int64(6), np.int64(3), np.int64(6), np.int64(1)): (0.04204482076268573-1.0298011033549451e-17j)
(np.int64(6), np.int64(4), np.int64(1), np.int64(5)): (0.05000000000000001-1.2246467991473533e-17j)
(np.int64(6), np.int64(4), np.int64(2), np.int64(4)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(6), np.int64(4), np.int64(3), np.int64(3)): (0.07768869870150186-1.902824323894348e-17j)
(np.int64(6), np.int64(4), np.int64(4), np.int64(2)): (0.07071067811865475-1.7319121124709864e-17j)
(np.int64(6), np.int64(4), np.int64(5), np.int64(1)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(6), np.int64(4), np.int64(7), np.int64(7)): (-0.03217971264527914+1.182263462655681e-17j)
(np.int64(6), np.int64(5), np.int64(1), np.int64(4)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(6), np.int64(5), np.int64(2), np.int64(3)): (0.06532814824381884-1.6000781528203304e-17j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(2)): (0.06532814824381884-1.6000781528203307e-17j)
(np.int64(6), np.int64(5), np.int64(4), np.int64(1)): (0.05000000000000002-1.2246467991473534e-17j)
(np.int64(6), np.int64(5), np.int64(6), np.int64(7)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(6)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(6), np.int64(6), np.int64(1), np.int64(3)): (0.04204482076268574-1.0298011033549453e-17j)
(np.int64(6), np.int64(6), np.int64(2), np.int64(2)): (0.05-1.2246467991473533e-17j)
(np.int64(6), np.int64(6), np.int64(3), np.int64(1)): (0.04204482076268574-1.0298011033549453e-17j)
(np.int64(6), np.int64(6), np.int64(5), np.int64(7)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(6), np.int64(6), np.int64(6), np.int64(6)): (-0.05000000000000001+1.8369701987210304e-17j)
(np.int64(6), np.int64(6), np.int64(7), np.int64(5)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(6), np.int64(7), np.int64(1), np.int64(2)): (0.02705980500730985-6.627740717550707e-18j)
(np.int64(6), np.int64(7), np.int64(2), np.int64(1)): (0.027059805007309853-6.627740717550706e-18j)
(np.int64(6), np.int64(7), np.int64(4), np.int64(7)): (-0.03217971264527914+1.182263462655681e-17j)
(np.int64(6), np.int64(7), np.int64(5), np.int64(6)): (-0.042044820762685745+1.544701655032418e-17j)
(np.int64(6), np.int64(7), np.int64(6), np.int64(5)): (-0.04204482076268574+1.544701655032418e-17j)
(np.int64(6), np.int64(7), np.int64(7), np.int64(4)): (-0.03217971264527914+1.182263462655681e-17j)
(np.int64(7), np.int64(1), np.int64(1), np.int64(7)): (0.01464466094067263-3.5869074291186e-18j)
(np.int64(7), np.int64(1), np.int64(2), np.int64(6)): (0.02705980500730985-6.6277407175507054e-18j)
