Shape: (8, 8, 8, 8)
(np.int64(3), np.int64(6), np.int64(7), np.int64(6)): (-0.08538158342255493+2.0912456568912923e-17j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(3)): (0.04069330495071411-4.569634215771435e-18j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(2)): (0.03693601918478397-3.884680710691531e-18j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(1)): (0.04069330495071411-4.569634215771435e-18j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(7)): (-0.10640834724027537+2.606252837007267e-17j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(6)): (-0.08538158342255495+2.0912456568912926e-17j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(5)): (-0.10640834724027537+2.606252837007267e-17j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(2)): (-0.1892601672349398-2.4289966067487395e-18j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(1)): (-0.1892601672349398-2.4289966067487395e-18j)
(np.int64(4), np.int64(1), np.int64(4), np.int64(7)): (0.04180339510159118-4.608476168629624e-18j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(6)): (0.03522000452478869-3.858123825063014e-18j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(5)): (0.0352200045247887-3.858123825063014e-18j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(4)): (0.04180339510159118-4.608476168629624e-18j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(1)): (-0.1892601672349398-2.4289966067487395e-18j)
(np.int64(4), np.int64(2), np.int64(3), np.int64(7)): (0.0352200045247887-3.54422451496507e-18j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(6)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(5)): (0.0279813060932225-3.073903121533153e-18j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(4)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(3)): (0.0352200045247887-3.54422451496507e-18j)
(np.int64(4), np.int64(3), np.int64(2), np.int64(7)): (0.0352200045247887-3.54422451496507e-18j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(6)): (0.027981306093222493-2.9421969641149766e-18j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(5)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(4)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(3)): (0.027981306093222493-2.9421969641149766e-18j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(2)): (0.0352200045247887-3.544224514965069e-18j)
(np.int64(4), np.int64(4), np.int64(1), np.int64(7)): (0.04180339510159118-4.608476168629624e-18j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(6)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(5)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(4)): (0.025-3.061616997868383e-18j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(3)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(2)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(1)): (0.04180339510159117-4.6084761686296226e-18j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(6)): (0.03522000452478869-3.858123825063014e-18j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(5)): (0.027981306093222493-3.073903121533153e-18j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(4)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(3)): (0.02585825208637911-2.9550746644125135e-18j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(2)): (0.02798130609322249-3.073903121533152e-18j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(1)): (0.03522000452478869-3.858123825063014e-18j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(5)): (0.0352200045247887-3.858123825063014e-18j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(4)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(3)): (0.027981306093222493-2.9421969641149766e-18j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(2)): (0.029314724608053074-3.216382175380647e-18j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(1)): (0.0352200045247887-3.858123825063014e-18j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(7)): (-0.18926016723493955+4.6355371602072293e-17j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(4)): (0.04180339510159117-4.6084761686296226e-18j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(3)): (0.0352200045247887-3.54422451496507e-18j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(2)): (0.0352200045247887-3.54422451496507e-18j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(1)): (0.04180339510159117-4.6084761686296226e-18j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(7)): (-0.18926016723493955+4.6355371602072293e-17j)
(np.int64(4), np.int64(7), np.int64(7), np.int64(6)): (-0.18926016723493955+4.6355371602072293e-17j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(3)): (-0.10640834724027544-1.5878951927138579e-18j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(2)): (-0.08538158342255502-1.6364591387104259e-18j)
(np.int64(5), np.int64(1), np.int64(3), np.int64(1)): (-0.10640834724027544-1.5878951927138579e-18j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(7)): (0.04069330495071411-4.472529333625963e-18j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(6)): (0.03693601918478394-4.0143979401767134e-18j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(5)): (0.04069330495071411-4.472529333625963e-18j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(2)): (-0.08538158342255503-1.6364591387104259e-18j)
(np.int64(5), np.int64(2), np.int64(2), np.int64(1)): (-0.08538158342255503-1.6364591387104259e-18j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(7)): (0.0317555953586517-3.16632768876274e-18j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(6)): (0.02820463445717601-3.027882556854702e-18j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(5)): (0.028204634457176008-3.0278825568547015e-18j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(4)): (0.031755595358651696-3.16632768876274e-18j)
(np.int64(5), np.int64(3), np.int64(1), np.int64(1)): (-0.10640834724027545-1.5878951927138583e-18j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(7)): (0.029781748040235725-2.8938412864361423e-18j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(6)): (0.02566102838100998-2.5818362994047716e-18j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(5)): (0.024748161935502035-2.7045848110538847e-18j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(4)): (0.02566102838100998-2.5818362994047716e-18j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(3)): (0.029781748040235725-2.8938412864361427e-18j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(7)): (0.031755595358651696-3.16632768876274e-18j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(6)): (0.02566102838100997-2.5818362994047704e-18j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(5)): (0.023889909849122936-2.5345958361220383e-18j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(4)): (0.023889909849122936-2.5345958361220383e-18j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(3)): (0.02566102838100997-2.5818362994047704e-18j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(2)): (0.031755595358651696-3.16632768876274e-18j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(7)): (0.040693304950714104-4.472529333625962e-18j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(6)): (0.028204634457176008-3.0278825568547015e-18j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(5)): (0.024748161935502035-2.7045848110538847e-18j)
(np.int64(5), np.int64(5), np.int64(4), np.int64(4)): (0.023889909849122936-2.5345958361220383e-18j)
(np.int64(5), np.int64(5), np.int64(5), np.int64(3)): (0.024748161935502035-2.7045848110538847e-18j)
(np.int64(5), np.int64(5), np.int64(6), np.int64(2)): (0.02820463445717601-3.027882556854702e-18j)
(np.int64(5), np.int64(5), np.int64(7), np.int64(1)): (0.04069330495071411-4.4725293336259634e-18j)
(np.int64(5), np.int64(6), np.int64(1), np.int64(6)): (0.03693601918478394-4.014397940176712e-18j)
(np.int64(5), np.int64(6), np.int64(2), np.int64(5)): (0.028204634457176008-3.0278825568547015e-18j)
(np.int64(5), np.int64(6), np.int64(3), np.int64(4)): (0.02566102838100997-2.5818362994047704e-18j)
(np.int64(5), np.int64(6), np.int64(4), np.int64(3)): (0.02566102838100997-2.5818362994047704e-18j)
(np.int64(5), np.int64(6), np.int64(5), np.int64(2)): (0.02820463445717601-3.027882556854702e-18j)
(np.int64(5), np.int64(6), np.int64(6), np.int64(1)): (0.03693601918478394-4.014397940176712e-18j)
(np.int64(5), np.int64(7), np.int64(1), np.int64(5)): (0.04069330495071411-4.472529333625963e-18j)
(np.int64(5), np.int64(7), np.int64(2), np.int64(4)): (0.031755595358651696-3.16632768876274e-18j)
(np.int64(5), np.int64(7), np.int64(3), np.int64(3)): (0.029781748040235725-2.8938412864361427e-18j)
(np.int64(5), np.int64(7), np.int64(4), np.int64(2)): (0.031755595358651696-3.16632768876274e-18j)
(np.int64(5), np.int64(7), np.int64(5), np.int64(1)): (0.04069330495071411-4.4725293336259634e-18j)
(np.int64(5), np.int64(7), np.int64(7), np.int64(7)): (-0.42051229081233427+1.0299580618908923e-16j)
(np.int64(6), np.int64(1), np.int64(1), np.int64(4)): (-0.06234650989113932-9.940580235116727e-19j)
(np.int64(6), np.int64(1), np.int64(2), np.int64(3)): (-0.0458665023627516-1.0295257585170467e-18j)
(np.int64(6), np.int64(1), np.int64(3), np.int64(2)): (-0.0458665023627516-1.0295257585170469e-18j)
(np.int64(6), np.int64(1), np.int64(4), np.int64(1)): (-0.06234650989113932-9.940580235116729e-19j)
(np.int64(6), np.int64(1), np.int64(6), np.int64(7)): (0.03753203566056163-4.1824903840286284e-18j)
(np.int64(6), np.int64(1), np.int64(7), np.int64(6)): (0.03753203566056164-4.182490384028629e-18j)
(np.int64(6), np.int64(2), np.int64(1), np.int64(3)): (-0.0458665023627516-1.0295257585170467e-18j)
(np.int64(6), np.int64(2), np.int64(2), np.int64(2)): (-0.0397747564417433-1.1209085715995619e-18j)
(np.int64(6), np.int64(2), np.int64(3), np.int64(1)): (-0.0458665023627516-1.0295257585170467e-18j)
(np.int64(6), np.int64(2), np.int64(5), np.int64(7)): (0.02690442483932547-2.7255186718776697e-18j)
(np.int64(6), np.int64(2), np.int64(6), np.int64(6)): (0.025043365167023553-2.6932915086341844e-18j)
(np.int64(6), np.int64(2), np.int64(7), np.int64(5)): (0.02690442483932547-2.7255186718776697e-18j)
(np.int64(6), np.int64(3), np.int64(1), np.int64(2)): (-0.045866502362751596-1.0295257585170469e-18j)
(np.int64(6), np.int64(3), np.int64(2), np.int64(1)): (-0.0458665023627516-1.0295257585170467e-18j)
(np.int64(6), np.int64(3), np.int64(4), np.int64(7)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(3), np.int64(5), np.int64(6)): (0.02158689264534959-2.146015237967938e-18j)
(np.int64(6), np.int64(3), np.int64(6), np.int64(5)): (0.021586892645349593-2.146015237967938e-18j)
(np.int64(6), np.int64(3), np.int64(7), np.int64(4)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(4), np.int64(1), np.int64(1)): (-0.06234650989113932-9.940580235116729e-19j)
(np.int64(6), np.int64(4), np.int64(3), np.int64(7)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(4), np.int64(4), np.int64(6)): (0.020728640558970488-2.0101249630764685e-18j)
(np.int64(6), np.int64(4), np.int64(5), np.int64(5)): (0.02006622532332175-1.89388798499907e-18j)
(np.int64(6), np.int64(4), np.int64(6), np.int64(4)): (0.020728640558970488-2.0101249630764685e-18j)
(np.int64(6), np.int64(4), np.int64(7), np.int64(3)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(5), np.int64(2), np.int64(7)): (0.02690442483932547-2.7255186718776697e-18j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(6)): (0.02158689264534959-2.146015237967938e-18j)
(np.int64(6), np.int64(5), np.int64(4), np.int64(5)): (0.02006622532332175-1.89388798499907e-18j)
(np.int64(6), np.int64(5), np.int64(5), np.int64(4)): (0.02006622532332175-1.89388798499907e-18j)
(np.int64(6), np.int64(5), np.int64(6), np.int64(3)): (0.02158689264534959-2.1460152379679378e-18j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(2)): (0.026904424839325463-2.7255186718776697e-18j)
(np.int64(6), np.int64(6), np.int64(1), np.int64(7)): (0.037532035660561645-4.182490384028631e-18j)
(np.int64(6), np.int64(6), np.int64(2), np.int64(6)): (0.02504336516702356-2.693291508634185e-18j)
(np.int64(6), np.int64(6), np.int64(3), np.int64(5)): (0.02158689264534959-2.1460152379679378e-18j)
(np.int64(6), np.int64(6), np.int64(4), np.int64(4)): (0.020728640558970488-2.0101249630764685e-18j)
(np.int64(6), np.int64(6), np.int64(5), np.int64(3)): (0.02158689264534959-2.1460152379679378e-18j)
(np.int64(6), np.int64(6), np.int64(6), np.int64(2)): (0.02504336516702356-2.693291508634185e-18j)
(np.int64(6), np.int64(6), np.int64(7), np.int64(1)): (0.03753203566056164-4.18249038402863e-18j)
(np.int64(6), np.int64(7), np.int64(1), np.int64(6)): (0.03753203566056164-4.1824903840286315e-18j)
(np.int64(6), np.int64(7), np.int64(2), np.int64(5)): (0.02690442483932547-2.72551867187767e-18j)
(np.int64(6), np.int64(7), np.int64(3), np.int64(4)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(7), np.int64(4), np.int64(3)): (0.023849073573268643-2.3211402144216867e-18j)
(np.int64(6), np.int64(7), np.int64(5), np.int64(2)): (0.02690442483932547-2.7255186718776697e-18j)
(np.int64(6), np.int64(7), np.int64(6), np.int64(1)): (0.03753203566056164-4.1824903840286315e-18j)
(np.int64(7), np.int64(1), np.int64(1), np.int64(5)): (-0.03286040876214012-5.254316496053008e-19j)
