Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(7)): (4.7096998082136325e-18+0.03648744277634371j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (2.4227371390319127e-18+0.01917809260273568j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(5)): (1.950254967325164e-18+0.015684256240174502j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(4)): (1.9502549673251644e-18+0.015684256240174502j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(3)): (2.4227371390319123e-18+0.019178092602735685j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (4.7096998082136325e-18+0.03648744277634371j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(7)): (4.7096998082136325e-18+0.03648744277634371j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (8.94103014911585e-18+0.059244103195373835j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(5)): (6.016628097302792e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(4)): (5.484905649616346e-18+0.038055658166062614j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(3)): (6.016628097302791e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (8.94103014911585e-18+0.059244103195373835j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(1)): (4.7096998082136325e-18+0.0364874427763437j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (2.422737139031912e-18+0.019178092602735685j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(5)): (6.016628097302792e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(4)): (4.4987545147876416e-18+0.031989580259764824j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(3)): (4.4987545147876416e-18+0.031989580259764824j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(2)): (6.016628097302792e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(1)): (2.422737139031912e-18+0.01917809260273569j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (1.950254967325164e-18+0.015684256240174506j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (5.484905649616346e-18+0.038055658166062614j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (4.4987545147876416e-18+0.031989580259764824j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (5.484905649616346e-18+0.038055658166062614j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (1.950254967325164e-18+0.015684256240174506j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (-2.447525609199816e-18-0.012594850934804868j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(4)): (1.9502549673251644e-18+0.015684256240174506j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(3)): (6.016628097302791e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(2)): (6.016628097302792e-18+0.04127399182707785j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(1)): (1.9502549673251644e-18+0.015684256240174506j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(7)): (-2.8062064628003623e-18-0.017023736285342227j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(6)): (-2.806206462800362e-18-0.017023736285342227j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(3)): (2.4227371390319123e-18+0.019178092602735685j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(2)): (8.94103014911585e-18+0.059244103195373835j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(1)): (2.4227371390319123e-18+0.01917809260273569j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(7)): (-2.806206462800363e-18-0.017023736285342234j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(6)): (4.025425199328218e-18+0.017216133588697415j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(5)): (-2.806206462800363e-18-0.01702373628534223j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(2)): (4.7096998082136325e-18+0.0364874427763437j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(1)): (4.7096998082136325e-18+0.0364874427763437j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(7)): (-2.447525609199816e-18-0.012594850934804868j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(6)): (-2.806206462800362e-18-0.017023736285342227j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(5)): (-2.8062064628003623e-18-0.017023736285342223j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(7), np.int64(4)): (-2.4475256091998143e-18-0.012594850934804868j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(1)): (-6.450216164621958e-17-0.20355350070115188j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(7)): (-6.081695309664011e-18+0.016864826989103986j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(4), np.int64(6)): (-4.321224321120126e-18+0.017288000237607813j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(5)): (-3.9961402678846614e-18+0.017316113357789917j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(6), np.int64(4)): (-4.321224321120126e-18+0.017288000237607813j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(7), np.int64(3)): (-6.081695309664011e-18+0.016864826989103993j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(7)): (1.93161606414421e-18+0.01292211208962319j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(3), np.int64(6)): (3.079637703712688e-18+0.023270371050872138j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(5)): (2.4723657679505386e-18+0.019361588301065335j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(5), np.int64(4)): (2.4723657679505386e-18+0.019361588301065335j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(6), np.int64(3)): (3.079637703712688e-18+0.023270371050872134j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(7), np.int64(2)): (1.93161606414421e-18+0.01292211208962319j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(1), np.int64(7)): (-6.0816953096640125e-18+0.016864826989103975j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(2), np.int64(6)): (3.0796377037126872e-18+0.02327037105087214j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(3), np.int64(5)): (6.613395923080619e-18+0.029924779811737943j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(4)): (5.463178685165916e-18+0.027288608833961014j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(3)): (6.613395923080619e-18+0.02992477981173794j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(2)): (3.0796377037126872e-18+0.02327037105087214j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(1)): (-6.081695309664013e-18+0.01686482698910398j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(1), np.int64(6)): (-4.321224321120123e-18+0.017288000237607803j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(5)): (2.4723657679505386e-18+0.019361588301065335j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(4)): (5.463178685165916e-18+0.027288608833961014j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(3)): (5.463178685165916e-18+0.027288608833961014j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(2)): (2.4723657679505386e-18+0.01936158830106533j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(1)): (-4.3212243211201246e-18+0.017288000237607803j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(1), np.int64(5)): (-3.996140267884658e-18+0.017316113357789917j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(2), np.int64(4)): (2.4723657679505386e-18+0.019361588301065335j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(3), np.int64(3)): (6.6133959230806185e-18+0.029924779811737943j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(2)): (2.4723657679505386e-18+0.01936158830106533j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(5), np.int64(1)): (-3.9961402678846576e-18+0.017316113357789917j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(7)): (-3.8004716937679365e-18-0.031140108951212064j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(1), np.int64(4)): (-4.3212243211201246e-18+0.01728800023760781j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(2), np.int64(3)): (3.0796377037126872e-18+0.023270371050872134j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(3), np.int64(2)): (3.0796377037126872e-18+0.023270371050872138j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(4), np.int64(1)): (-4.3212243211201246e-18+0.017288000237607803j)
