Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(6)): (2.1123765998636503e-18+0.017854650762621153j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (1.2514940264433021e-18+0.010576964297615014j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(4)): (1.0331989286724156e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(3)): (1.0331989286724156e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(2)): (1.251494026443302e-18+0.010576964297615012j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(1)): (2.1123765998636503e-18+0.017854650762621153j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (1.2514940264433021e-18+0.010576964297615014j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(4)): (7.930093050628169e-19+0.006693065131616738j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(3)): (7.008802371517414e-19+0.005897921315469198j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(2)): (7.930093050628168e-19+0.006693065131616738j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(1)): (1.2514940264433021e-18+0.010576964297615015j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (-2.1441294044757663e-18-0.008661387800241699j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (1.0331989286724156e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (7.008802371517414e-19+0.005897921315469197j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (7.008802371517414e-19+0.005897921315469197j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (1.0331989286724156e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-1.1656168196462942e-18-0.004593937767201354j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-1.1656168196462948e-18-0.004593937767201354j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(3)): (1.0331989286724154e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(2)): (7.930093050628168e-19+0.006693065131616736j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(1)): (1.0331989286724156e-18+0.008700742933404716j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(7)): (-9.195920631735205e-19-0.0035745305476483397j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(6)): (-7.776807175789424e-19-0.0028954058379968835j)
