Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (-1.847262376242412e-18-0.015681458158278896j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(3)): (-1.3071602363026826e-18-0.011155258404900156j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(2)): (-1.3071602363026826e-18-0.011155258404900156j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(1)): (-1.847262376242411e-18-0.015681458158278896j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(7)): (1.3903699775384362e-18+0.005699094824784354j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(6)): (1.3903699775384362e-18+0.005699094824784352j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (-1.3071602363026826e-18-0.011155258404900162j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-1.0299117814388294e-18-0.008849098273289968j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (-1.3071602363026826e-18-0.01115525840490016j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (8.0598833529101875e-19+0.0033287339436918043j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (6.978508070273851e-19+0.0028725632033364096j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (8.0598833529101875e-19+0.0033287339436918043j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(2)): (-1.3071602363026826e-18-0.01115525840490016j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(1)): (-1.3071602363026826e-18-0.01115525840490016j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(7)): (6.459752537204876e-19+0.002683941442464821j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(6)): (4.933357638337495e-19+0.002040265387354839j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(5)): (4.933357638337495e-19+0.002040265387354839j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(4)): (6.459752537204876e-19+0.002683941442464821j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(1)): (-1.847262376242411e-18-0.015681458158278896j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(7)): (6.459752537204875e-19+0.0026839414424648213j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(6)): (4.413833237736746e-19+0.001828428813699098j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(5)): (3.910384186892075e-19+0.0016166700382740007j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(4)): (4.413833237736746e-19+0.001828428813699098j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(3)): (6.459752537204875e-19+0.0026839414424648213j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(7)): (8.059883352910187e-19+0.003328733943691805j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(6)): (4.933357638337495e-19+0.0020402653873548386j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(5)): (3.9103841868920755e-19+0.0016166700382740005j)
