Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (0.11729802130605405-1.1572057331258936e-17j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (0.11729802130605409-1.1572057331258936e-17j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (-0.005208598920552782-1.0389450101099916e-18j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (-0.014303996491919893-2.197377410662829e-22j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (-0.014303996491919893-2.197377410655125e-22j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (-0.005208598920552782-1.03894501010999e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (0.05128561785130381-4.757428612219366e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (0.029212929821457193-8.552719833509826e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (0.05128561785130378-4.757428612219366e-19j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (-0.044355128476916535+8.143541605040002e-18j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (0.06030448833315284+1.6173374776275398e-17j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (-0.04435512847691654+8.143541605040002e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (0.054906706150393336-3.3544470362399536e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (0.050671964404798424-4.836854410892589e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (0.05067196440479841-4.836854410892589e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (0.054906706150393336-3.3544470362399536e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-0.07411362174370767-1.1947498547149514e-18j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-0.07411362174370764-1.194749854714951e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (0.054034499188819515-4.663565980983041e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (0.06590466349150352-6.242142095890602e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (0.0948482396804916-4.3963341407609386e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (0.06590466349150352-6.242142095890602e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (0.05403449918881952-4.663565980983041e-18j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (-0.005208598920552858+1.3733592640314794e-17j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (0.048932554864878824-5.341079143133067e-18j)
