Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(7)): (3.071143207793717e-18+0.025397247916986415j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (9.848946068923317e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(5)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(4)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(3)): (9.848946068923315e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (3.071143207793717e-18+0.025397247916986415j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(7)): (3.071143207793717e-18+0.025397247916986415j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (7.55322367338637e-18+0.04885574444052352j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(5)): (3.888213024638892e-18+0.024704477675967035j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(4)): (3.232376531952044e-18+0.02043462990407163j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(3)): (3.888213024638892e-18+0.024704477675967035j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (7.553223673386371e-18+0.04885574444052352j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(1)): (3.071143207793717e-18+0.025397247916986415j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (9.848946068923315e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(5)): (3.888213024638892e-18+0.024704477675967035j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(4)): (2.0095414626396675e-18+0.012423478779233844j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(3)): (2.009541462639667e-18+0.01242347877923384j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(2)): (3.888213024638891e-18+0.02470447767596703j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(1)): (9.848946068923315e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (3.2323765319520446e-18+0.020434629904071626j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (2.009541462639667e-18+0.01242347877923384j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (3.2323765319520446e-18+0.020434629904071633j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (-7.108835719077804e-18-0.027814604520934892j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(4)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(3)): (3.888213024638892e-18+0.024704477675967035j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(2)): (3.888213024638892e-18+0.02470447767596703j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(1)): (5.752959814809534e-19+0.005787446605193542j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(7)): (-3.0717401042308052e-18-0.013160211428937793j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(6)): (-3.0717401042308056e-18-0.013160211428937791j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(3)): (9.848946068923315e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(2)): (7.553223673386371e-18+0.048855744440523534j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(1)): (9.848946068923315e-19+0.00898896585615586j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(7)): (-3.0717401042308064e-18-0.0131602114289378j)
