Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (-9.576889301045263e-19-0.008417539722716574j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(3)): (-5.576231853467885e-19-0.005034823913275707j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(2)): (-5.576231853467885e-19-0.005034823913275707j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(1)): (-9.576889301045263e-19-0.008417539722716574j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(7)): (6.785373523366443e-19+0.002792817579388384j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(6)): (6.785373523366444e-19+0.002792817579388384j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (-5.576231853467885e-19-0.005034823913275708j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-3.854974305542776e-19-0.0035870557698251464j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (-5.576231853467885e-19-0.005034823913275708j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (2.183221265820641e-19+0.0009147387890677904j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(2)): (-5.576231853467885e-19-0.005034823913275707j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(1)): (-5.576231853467885e-19-0.0050348239132757076j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(7)): (1.8820004162095265e-19+0.0008149323027755002j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(6)): (1.1323582954052845e-19+0.0004883896360857331j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(5)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(4)): (1.8820004162095265e-19+0.0008149323027755002j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(1)): (-9.576889301045263e-19-0.008417539722716574j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(7)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(6)): (8.982439796136232e-20+0.00039308057265081655j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(5)): (7.163335317007838e-20+0.0003125998943700137j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(4)): (8.982439796136232e-20+0.00039308057265081655j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(3)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(7)): (2.890669940682136e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(6)): (1.1323582954052845e-19+0.0004883896360857331j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(5)): (7.163335317007838e-20+0.0003125998943700137j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(4)): (7.163335317007837e-20+0.00031259989437001364j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(3)): (1.1323582954052848e-19+0.0004883896360857331j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(7), np.int64(2)): (2.890669940682136e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (6.785373523366443e-19+0.0027928175793883844j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(6)): (2.1832212658206417e-19+0.0009147387890677905j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(5)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(4), np.int64(4)): (8.982439796136232e-20+0.00039308057265081655j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(5), np.int64(3)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(6), np.int64(2)): (2.1832212658206417e-19+0.0009147387890677905j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(7), np.int64(1)): (6.785373523366443e-19+0.0027928175793883844j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(1), np.int64(6)): (6.785373523366444e-19+0.002792817579388384j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(2), np.int64(5)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(3), np.int64(4)): (1.8820004162095265e-19+0.0008149323027755002j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(4), np.int64(3)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(5), np.int64(2)): (2.890669940682136e-19+0.001218242406120703j)
(np.int64(1), np.int64(1), np.int64(7), np.int64(6), np.int64(1)): (6.785373523366444e-19+0.002792817579388384j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(1), np.int64(3)): (-5.576231853467885e-19-0.0050348239132757076j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(2), np.int64(2)): (-3.8549743055427756e-19-0.0035870557698251472j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(3), np.int64(1)): (-5.576231853467884e-19-0.0050348239132757076j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(5), np.int64(7)): (2.890669940682136e-19+0.0012182424061207033j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(6), np.int64(6)): (2.1832212658206417e-19+0.0009147387890677907j)
(np.int64(1), np.int64(2), np.int64(1), np.int64(7), np.int64(5)): (2.890669940682136e-19+0.0012182424061207033j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(1), np.int64(2)): (-3.8549743055427756e-19-0.0035870557698251472j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(2), np.int64(1)): (-3.854974305542777e-19-0.0035870557698251472j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(4), np.int64(7)): (1.2863900765858752e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(5), np.int64(6)): (8.228041565234134e-20+0.0003576033462572409j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(6), np.int64(5)): (8.228041565234134e-20+0.00035760334625724094j)
(np.int64(1), np.int64(2), np.int64(2), np.int64(7), np.int64(4)): (1.286390076585875e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(1), np.int64(1)): (-5.576231853467885e-19-0.005034823913275708j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(3), np.int64(7)): (9.472481388707096e-20+0.0004669771791507067j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6)): (4.429566319014853e-20+0.0002125617444351338j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(5)): (3.6960536291094513e-20+0.00016774922861299566j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(6), np.int64(4)): (4.429566319014853e-20+0.0002125617444351338j)
(np.int64(1), np.int64(2), np.int64(3), np.int64(7), np.int64(3)): (9.472481388707096e-20+0.0004669771791507067j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(2), np.int64(7)): (1.2863900765858752e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(3), np.int64(6)): (4.429566319014852e-20+0.00021256174443513374j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(5)): (2.6119935807701688e-20+0.0001257565839114504j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(4)): (2.6119935807701688e-20+0.0001257565839114504j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(6), np.int64(3)): (4.4295663190148515e-20+0.00021256174443513374j)
(np.int64(1), np.int64(2), np.int64(4), np.int64(7), np.int64(2)): (1.2863900765858755e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(1), np.int64(7)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(2), np.int64(6)): (8.228041565234134e-20+0.0003576033462572409j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(3), np.int64(5)): (3.6960536291094513e-20+0.00016774922861299564j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(4), np.int64(4)): (2.6119935807701688e-20+0.0001257565839114504j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(5), np.int64(3)): (3.6960536291094513e-20+0.00016774922861299564j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(6), np.int64(2)): (8.228041565234134e-20+0.0003576033462572409j)
(np.int64(1), np.int64(2), np.int64(5), np.int64(7), np.int64(1)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(1), np.int64(6)): (2.1832212658206417e-19+0.0009147387890677907j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(2), np.int64(5)): (8.228041565234134e-20+0.00035760334625724094j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(3), np.int64(4)): (4.429566319014853e-20+0.00021256174443513374j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(4), np.int64(3)): (4.4295663190148515e-20+0.00021256174443513374j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(5), np.int64(2)): (8.228041565234134e-20+0.00035760334625724094j)
(np.int64(1), np.int64(2), np.int64(6), np.int64(6), np.int64(1)): (2.183221265820641e-19+0.0009147387890677907j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(1), np.int64(5)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(2), np.int64(4)): (1.286390076585875e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(3), np.int64(3)): (9.472481388707095e-20+0.0004669771791507067j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(4), np.int64(2)): (1.2863900765858752e-19+0.0005960510283388345j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(5), np.int64(1)): (2.8906699406821358e-19+0.001218242406120703j)
(np.int64(1), np.int64(2), np.int64(7), np.int64(7), np.int64(7)): (-2.0740389536228355e-18-0.005636328552852284j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(1), np.int64(2)): (-5.576231853467884e-19-0.005034823913275707j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(2), np.int64(1)): (-5.576231853467884e-19-0.005034823913275707j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(4), np.int64(7)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(5), np.int64(6)): (1.1323582954052845e-19+0.0004883896360857331j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(6), np.int64(5)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(3), np.int64(1), np.int64(7), np.int64(4)): (1.8820004162095265e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(1), np.int64(1)): (-5.576231853467885e-19-0.005034823913275707j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(3), np.int64(7)): (9.472481388707097e-20+0.00046697717915070673j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(4), np.int64(6)): (4.4295663190148515e-20+0.0002125617444351337j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(5), np.int64(5)): (3.6960536291094495e-20+0.0001677492286129956j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(6), np.int64(4)): (4.4295663190148515e-20+0.0002125617444351337j)
(np.int64(1), np.int64(3), np.int64(2), np.int64(7), np.int64(3)): (9.472481388707096e-20+0.00046697717915070673j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(2), np.int64(7)): (9.472481388707095e-20+0.0004669771791507067j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(3), np.int64(6)): (2.692553356663676e-20+0.00015475803673995964j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(4), np.int64(5)): (1.8478389687237764e-20+8.695064148883492e-05j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(5), np.int64(4)): (1.8478389687237764e-20+8.695064148883494e-05j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(6), np.int64(3)): (2.6925533566636755e-20+0.0001547580367399596j)
(np.int64(1), np.int64(3), np.int64(3), np.int64(7), np.int64(2)): (9.472481388707095e-20+0.0004669771791507066j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(1), np.int64(7)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(2), np.int64(6)): (4.4295663190148515e-20+0.0002125617444351337j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(3), np.int64(5)): (1.8478389687237764e-20+8.695064148883492e-05j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(4), np.int64(4)): (1.4701338647952522e-20+6.0022770068023585e-05j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(3)): (1.8478389687237764e-20+8.695064148883494e-05j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(6), np.int64(2)): (4.4295663190148515e-20+0.0002125617444351337j)
(np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(1)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(1), np.int64(6)): (1.1323582954052845e-19+0.0004883896360857331j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(2), np.int64(5)): (3.6960536291094495e-20+0.00016774922861299558j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(3), np.int64(4)): (1.8478389687237764e-20+8.695064148883494e-05j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(4), np.int64(3)): (1.8478389687237764e-20+8.695064148883494e-05j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(5), np.int64(2)): (3.696053629109449e-20+0.00016774922861299558j)
(np.int64(1), np.int64(3), np.int64(5), np.int64(6), np.int64(1)): (1.1323582954052845e-19+0.0004883896360857331j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(1), np.int64(5)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(2), np.int64(4)): (4.4295663190148515e-20+0.00021256174443513365j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(3), np.int64(3)): (2.6925533566636746e-20+0.00015475803673995953j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(4), np.int64(2)): (4.4295663190148515e-20+0.0002125617444351337j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(5), np.int64(1)): (1.1323582954052848e-19+0.0004883896360857332j)
(np.int64(1), np.int64(3), np.int64(6), np.int64(7), np.int64(7)): (-1.0082027851240531e-18-0.00273184381255185j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(1), np.int64(4)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(2), np.int64(3)): (9.472481388707095e-20+0.00046697717915070673j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(3), np.int64(2)): (9.472481388707095e-20+0.0004669771791507066j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(4), np.int64(1)): (1.882000416209526e-19+0.0008149323027755004j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(6), np.int64(7)): (-1.0082027851240531e-18-0.00273184381255185j)
(np.int64(1), np.int64(3), np.int64(7), np.int64(7), np.int64(6)): (-1.0082027851240531e-18-0.00273184381255185j)
