Shape: (8, 8, 8, 8)
(np.int64(1), np.int64(7), np.int64(6), np.int64(4)): (-0.003217971264527914+7.881756417704541e-19j)
(np.int64(1), np.int64(7), np.int64(7), np.int64(3)): (-0.0022754493028111374+5.573243410619472e-19j)
(np.int64(2), np.int64(1), np.int64(2), np.int64(7)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(2), np.int64(1), np.int64(3), np.int64(6)): (0.004204482076268572-5.149005516774725e-19j)
(np.int64(2), np.int64(1), np.int64(4), np.int64(5)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(1), np.int64(5), np.int64(4)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(1), np.int64(6), np.int64(3)): (0.004204482076268572-5.149005516774725e-19j)
(np.int64(2), np.int64(1), np.int64(7), np.int64(2)): (0.0027059805007309855-3.313870358775354e-19j)
(np.int64(2), np.int64(2), np.int64(1), np.int64(7)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(2), np.int64(2), np.int64(2), np.int64(6)): (0.005-6.123233995736766e-19j)
(np.int64(2), np.int64(2), np.int64(3), np.int64(5)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(2), np.int64(2), np.int64(4), np.int64(4)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(2), np.int64(2), np.int64(5), np.int64(3)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(2), np.int64(2), np.int64(6), np.int64(2)): (0.005-6.123233995736766e-19j)
(np.int64(2), np.int64(2), np.int64(7), np.int64(1)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(2), np.int64(3), np.int64(1), np.int64(6)): (0.004204482076268572-5.149005516774725e-19j)
(np.int64(2), np.int64(3), np.int64(2), np.int64(5)): (0.006532814824381882-8.00039076410165e-19j)
(np.int64(2), np.int64(3), np.int64(3), np.int64(4)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(2), np.int64(3), np.int64(4), np.int64(3)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(2), np.int64(3), np.int64(5), np.int64(2)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(2), np.int64(3), np.int64(6), np.int64(1)): (0.004204482076268572-5.149005516774725e-19j)
(np.int64(2), np.int64(4), np.int64(1), np.int64(5)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(4), np.int64(2), np.int64(4)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(2), np.int64(4), np.int64(3), np.int64(3)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(2), np.int64(4), np.int64(4), np.int64(2)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(2), np.int64(4), np.int64(5), np.int64(1)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(4), np.int64(7), np.int64(7)): (-0.0032179712645279144+7.881756417704542e-19j)
(np.int64(2), np.int64(5), np.int64(1), np.int64(4)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(5), np.int64(2), np.int64(3)): (0.006532814824381882-8.00039076410165e-19j)
(np.int64(2), np.int64(5), np.int64(3), np.int64(2)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(2), np.int64(5), np.int64(4), np.int64(1)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(2), np.int64(5), np.int64(6), np.int64(7)): (-0.004204482076268573+1.0298011033549453e-18j)
(np.int64(2), np.int64(5), np.int64(7), np.int64(6)): (-0.004204482076268574+1.0298011033549453e-18j)
(np.int64(2), np.int64(6), np.int64(1), np.int64(3)): (0.004204482076268572-5.149005516774726e-19j)
(np.int64(2), np.int64(6), np.int64(2), np.int64(2)): (0.005-6.123233995736766e-19j)
(np.int64(2), np.int64(6), np.int64(3), np.int64(1)): (0.004204482076268573-5.149005516774726e-19j)
(np.int64(2), np.int64(6), np.int64(5), np.int64(7)): (-0.004204482076268574+1.0298011033549455e-18j)
(np.int64(2), np.int64(6), np.int64(6), np.int64(6)): (-0.005000000000000001+1.2246467991473534e-18j)
(np.int64(2), np.int64(6), np.int64(7), np.int64(5)): (-0.004204482076268574+1.0298011033549453e-18j)
(np.int64(2), np.int64(7), np.int64(1), np.int64(2)): (0.002705980500730986-3.313870358775354e-19j)
(np.int64(2), np.int64(7), np.int64(2), np.int64(1)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(2), np.int64(7), np.int64(4), np.int64(7)): (-0.0032179712645279144+7.881756417704542e-19j)
(np.int64(2), np.int64(7), np.int64(5), np.int64(6)): (-0.004204482076268574+1.0298011033549453e-18j)
(np.int64(2), np.int64(7), np.int64(6), np.int64(5)): (-0.004204482076268573+1.0298011033549453e-18j)
(np.int64(2), np.int64(7), np.int64(7), np.int64(4)): (-0.0032179712645279144+7.881756417704542e-19j)
(np.int64(3), np.int64(1), np.int64(1), np.int64(1)): (-0.002275449302811136+0j)
(np.int64(3), np.int64(1), np.int64(3), np.int64(7)): (0.0035355339059327385-4.329780281177467e-19j)
(np.int64(3), np.int64(1), np.int64(4), np.int64(6)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(1), np.int64(5), np.int64(5)): (0.005493420567339049-6.727499914162004e-19j)
(np.int64(3), np.int64(1), np.int64(6), np.int64(4)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(1), np.int64(7), np.int64(3)): (0.003535533905932738-4.329780281177467e-19j)
(np.int64(3), np.int64(2), np.int64(2), np.int64(7)): (0.004204482076268573-5.149005516774727e-19j)
(np.int64(3), np.int64(2), np.int64(3), np.int64(6)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(3), np.int64(2), np.int64(4), np.int64(5)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(3), np.int64(2), np.int64(5), np.int64(4)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(3), np.int64(2), np.int64(6), np.int64(3)): (0.006532814824381882-8.000390764101651e-19j)
(np.int64(3), np.int64(2), np.int64(7), np.int64(2)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(3), np.int64(3), np.int64(1), np.int64(7)): (0.0035355339059327377-4.3297802811774666e-19j)
(np.int64(3), np.int64(3), np.int64(2), np.int64(6)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(3), np.int64(3), np.int64(3), np.int64(5)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(3), np.int64(3), np.int64(4), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(3), np.int64(3), np.int64(5), np.int64(3)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(3), np.int64(3), np.int64(6), np.int64(2)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(3), np.int64(3), np.int64(7), np.int64(1)): (0.0035355339059327385-4.3297802811774676e-19j)
(np.int64(3), np.int64(4), np.int64(1), np.int64(6)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(4), np.int64(2), np.int64(5)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(3), np.int64(4), np.int64(3), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(3), np.int64(4), np.int64(4), np.int64(3)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(3), np.int64(4), np.int64(5), np.int64(2)): (0.007768869870150186-9.514121619471738e-19j)
(np.int64(3), np.int64(4), np.int64(6), np.int64(1)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(5), np.int64(1), np.int64(5)): (0.005493420567339049-6.727499914162004e-19j)
(np.int64(3), np.int64(5), np.int64(2), np.int64(4)): (0.007768869870150186-9.514121619471738e-19j)
(np.int64(3), np.int64(5), np.int64(3), np.int64(3)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(3), np.int64(5), np.int64(4), np.int64(2)): (0.007768869870150186-9.514121619471738e-19j)
(np.int64(3), np.int64(5), np.int64(5), np.int64(1)): (0.005493420567339049-6.727499914162004e-19j)
(np.int64(3), np.int64(5), np.int64(7), np.int64(7)): (-0.003535533905932739+8.659560562354936e-19j)
(np.int64(3), np.int64(6), np.int64(1), np.int64(4)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(6), np.int64(2), np.int64(3)): (0.006532814824381882-8.000390764101651e-19j)
(np.int64(3), np.int64(6), np.int64(3), np.int64(2)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(3), np.int64(6), np.int64(4), np.int64(1)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(3), np.int64(6), np.int64(6), np.int64(7)): (-0.004204482076268574+1.0298011033549453e-18j)
(np.int64(3), np.int64(6), np.int64(7), np.int64(6)): (-0.004204482076268574+1.0298011033549453e-18j)
(np.int64(3), np.int64(7), np.int64(1), np.int64(3)): (0.003535533905932738-4.329780281177467e-19j)
(np.int64(3), np.int64(7), np.int64(2), np.int64(2)): (0.004204482076268573-5.149005516774727e-19j)
(np.int64(3), np.int64(7), np.int64(3), np.int64(1)): (0.0035355339059327385-4.3297802811774676e-19j)
(np.int64(3), np.int64(7), np.int64(5), np.int64(7)): (-0.003535533905932739+8.659560562354936e-19j)
(np.int64(3), np.int64(7), np.int64(6), np.int64(6)): (-0.004204482076268575+1.0298011033549457e-18j)
(np.int64(3), np.int64(7), np.int64(7), np.int64(5)): (-0.0035355339059327385+8.659560562354936e-19j)
(np.int64(4), np.int64(1), np.int64(1), np.int64(2)): (-0.003217971264527913+0j)
(np.int64(4), np.int64(1), np.int64(2), np.int64(1)): (-0.0032179712645279135+0j)
(np.int64(4), np.int64(1), np.int64(4), np.int64(7)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(1), np.int64(5), np.int64(6)): (0.005-6.123233995736767e-19j)
(np.int64(4), np.int64(1), np.int64(6), np.int64(5)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(4), np.int64(1), np.int64(7), np.int64(4)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(2), np.int64(1), np.int64(1)): (-0.0032179712645279135+0j)
(np.int64(4), np.int64(2), np.int64(3), np.int64(7)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(4), np.int64(2), np.int64(4), np.int64(6)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(2), np.int64(5), np.int64(5)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(4), np.int64(2), np.int64(6), np.int64(4)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(2), np.int64(7), np.int64(3)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(4), np.int64(3), np.int64(2), np.int64(7)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(4), np.int64(3), np.int64(3), np.int64(6)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(4), np.int64(3), np.int64(4), np.int64(5)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(3), np.int64(5), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(3), np.int64(6), np.int64(3)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(4), np.int64(3), np.int64(7), np.int64(2)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(4), np.int64(4), np.int64(1), np.int64(7)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(4), np.int64(2), np.int64(6)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(4), np.int64(3), np.int64(5)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(4), np.int64(4), np.int64(4)): (0.01-1.2246467991473532e-18j)
(np.int64(4), np.int64(4), np.int64(5), np.int64(3)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(4), np.int64(6), np.int64(2)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(4), np.int64(7), np.int64(1)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(5), np.int64(1), np.int64(6)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(4), np.int64(5), np.int64(2), np.int64(5)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(4), np.int64(5), np.int64(3), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(5), np.int64(4), np.int64(3)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(4), np.int64(5), np.int64(5), np.int64(2)): (0.007768869870150186-9.514121619471738e-19j)
(np.int64(4), np.int64(5), np.int64(6), np.int64(1)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(4), np.int64(6), np.int64(1), np.int64(5)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(4), np.int64(6), np.int64(2), np.int64(4)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(6), np.int64(3), np.int64(3)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(4), np.int64(6), np.int64(4), np.int64(2)): (0.0070710678118654745-8.659560562354932e-19j)
(np.int64(4), np.int64(6), np.int64(5), np.int64(1)): (0.005000000000000001-6.123233995736766e-19j)
(np.int64(4), np.int64(6), np.int64(7), np.int64(7)): (-0.0032179712645279144+7.88175641770454e-19j)
(np.int64(4), np.int64(7), np.int64(1), np.int64(4)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(7), np.int64(2), np.int64(3)): (0.005000000000000001-6.123233995736768e-19j)
(np.int64(4), np.int64(7), np.int64(3), np.int64(2)): (0.005000000000000001-6.123233995736768e-19j)
(np.int64(4), np.int64(7), np.int64(4), np.int64(1)): (0.0038268343236508985-4.686520405326299e-19j)
(np.int64(4), np.int64(7), np.int64(6), np.int64(7)): (-0.0032179712645279144+7.88175641770454e-19j)
(np.int64(4), np.int64(7), np.int64(7), np.int64(6)): (-0.003217971264527915+7.881756417704543e-19j)
(np.int64(5), np.int64(1), np.int64(1), np.int64(3)): (-0.0035355339059327372+0j)
(np.int64(5), np.int64(1), np.int64(2), np.int64(2)): (-0.004204482076268572+0j)
(np.int64(5), np.int64(1), np.int64(3), np.int64(1)): (-0.0035355339059327372+0j)
(np.int64(5), np.int64(1), np.int64(5), np.int64(7)): (0.0035355339059327385-4.329780281177467e-19j)
(np.int64(5), np.int64(1), np.int64(6), np.int64(6)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(5), np.int64(1), np.int64(7), np.int64(5)): (0.003535533905932738-4.329780281177467e-19j)
(np.int64(5), np.int64(2), np.int64(1), np.int64(2)): (-0.004204482076268574+0j)
(np.int64(5), np.int64(2), np.int64(2), np.int64(1)): (-0.004204482076268573+0j)
(np.int64(5), np.int64(2), np.int64(4), np.int64(7)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(2), np.int64(5), np.int64(6)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(5), np.int64(2), np.int64(6), np.int64(5)): (0.006532814824381882-8.000390764101651e-19j)
(np.int64(5), np.int64(2), np.int64(7), np.int64(4)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(3), np.int64(1), np.int64(1)): (-0.0035355339059327372+0j)
(np.int64(5), np.int64(3), np.int64(3), np.int64(7)): (0.0054934205673390505-6.727499914162006e-19j)
(np.int64(5), np.int64(3), np.int64(4), np.int64(6)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(5), np.int64(3), np.int64(5), np.int64(5)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(5), np.int64(3), np.int64(6), np.int64(4)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(5), np.int64(3), np.int64(7), np.int64(3)): (0.0054934205673390505-6.727499914162005e-19j)
(np.int64(5), np.int64(4), np.int64(2), np.int64(7)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(4), np.int64(3), np.int64(6)): (0.007768869870150187-9.51412161947174e-19j)
(np.int64(5), np.int64(4), np.int64(4), np.int64(5)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(5), np.int64(4), np.int64(5), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(5), np.int64(4), np.int64(6), np.int64(3)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(5), np.int64(4), np.int64(7), np.int64(2)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(5), np.int64(1), np.int64(7)): (0.0035355339059327377-4.3297802811774666e-19j)
(np.int64(5), np.int64(5), np.int64(2), np.int64(6)): (0.006532814824381883-8.000390764101651e-19j)
(np.int64(5), np.int64(5), np.int64(3), np.int64(5)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(5), np.int64(5), np.int64(4), np.int64(4)): (0.009238795325112868-1.1314261122877004e-18j)
(np.int64(5), np.int64(5), np.int64(5), np.int64(3)): (0.008535533905932738-1.0453014276914232e-18j)
(np.int64(5), np.int64(5), np.int64(6), np.int64(2)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(5), np.int64(5), np.int64(7), np.int64(1)): (0.0035355339059327385-4.3297802811774676e-19j)
(np.int64(5), np.int64(6), np.int64(1), np.int64(6)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(5), np.int64(6), np.int64(2), np.int64(5)): (0.006532814824381882-8.000390764101651e-19j)
(np.int64(5), np.int64(6), np.int64(3), np.int64(4)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(5), np.int64(6), np.int64(4), np.int64(3)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(5), np.int64(6), np.int64(5), np.int64(2)): (0.006532814824381884-8.000390764101652e-19j)
(np.int64(5), np.int64(6), np.int64(6), np.int64(1)): (0.004204482076268573-5.149005516774728e-19j)
(np.int64(5), np.int64(7), np.int64(1), np.int64(5)): (0.003535533905932738-4.329780281177467e-19j)
(np.int64(5), np.int64(7), np.int64(2), np.int64(4)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(7), np.int64(3), np.int64(3)): (0.0054934205673390505-6.727499914162005e-19j)
(np.int64(5), np.int64(7), np.int64(4), np.int64(2)): (0.005000000000000002-6.123233995736768e-19j)
(np.int64(5), np.int64(7), np.int64(5), np.int64(1)): (0.0035355339059327385-4.3297802811774676e-19j)
(np.int64(5), np.int64(7), np.int64(7), np.int64(7)): (-0.002275449302811138+5.573243410619472e-19j)
(np.int64(6), np.int64(1), np.int64(1), np.int64(4)): (-0.0032179712645279135+0j)
(np.int64(6), np.int64(1), np.int64(2), np.int64(3)): (-0.004204482076268573+0j)
(np.int64(6), np.int64(1), np.int64(3), np.int64(2)): (-0.004204482076268573+0j)
(np.int64(6), np.int64(1), np.int64(4), np.int64(1)): (-0.0032179712645279135+0j)
(np.int64(6), np.int64(1), np.int64(6), np.int64(7)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(6), np.int64(1), np.int64(7), np.int64(6)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(6), np.int64(2), np.int64(1), np.int64(3)): (-0.004204482076268572+0j)
(np.int64(6), np.int64(2), np.int64(2), np.int64(2)): (-0.005+0j)
(np.int64(6), np.int64(2), np.int64(3), np.int64(1)): (-0.004204482076268573+0j)
(np.int64(6), np.int64(2), np.int64(5), np.int64(7)): (0.004204482076268574-5.149005516774728e-19j)
(np.int64(6), np.int64(2), np.int64(6), np.int64(6)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(2), np.int64(7), np.int64(5)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(6), np.int64(3), np.int64(1), np.int64(2)): (-0.004204482076268573+0j)
(np.int64(6), np.int64(3), np.int64(2), np.int64(1)): (-0.004204482076268573+0j)
(np.int64(6), np.int64(3), np.int64(4), np.int64(7)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(3), np.int64(5), np.int64(6)): (0.0065328148243818844-8.000390764101652e-19j)
(np.int64(6), np.int64(3), np.int64(6), np.int64(5)): (0.0065328148243818844-8.000390764101651e-19j)
(np.int64(6), np.int64(3), np.int64(7), np.int64(4)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(4), np.int64(1), np.int64(1)): (-0.0032179712645279135+0j)
(np.int64(6), np.int64(4), np.int64(3), np.int64(7)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(4), np.int64(4), np.int64(6)): (0.007071067811865476-8.659560562354933e-19j)
(np.int64(6), np.int64(4), np.int64(5), np.int64(5)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(6), np.int64(4), np.int64(6), np.int64(4)): (0.007071067811865476-8.659560562354933e-19j)
(np.int64(6), np.int64(4), np.int64(7), np.int64(3)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(5), np.int64(2), np.int64(7)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(6), np.int64(5), np.int64(3), np.int64(6)): (0.0065328148243818844-8.000390764101652e-19j)
(np.int64(6), np.int64(5), np.int64(4), np.int64(5)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(6), np.int64(5), np.int64(5), np.int64(4)): (0.007768869870150187-9.514121619471738e-19j)
(np.int64(6), np.int64(5), np.int64(6), np.int64(3)): (0.0065328148243818844-8.000390764101651e-19j)
(np.int64(6), np.int64(5), np.int64(7), np.int64(2)): (0.004204482076268573-5.149005516774726e-19j)
(np.int64(6), np.int64(6), np.int64(1), np.int64(7)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(6), np.int64(6), np.int64(2), np.int64(6)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(6), np.int64(3), np.int64(5)): (0.0065328148243818844-8.000390764101652e-19j)
(np.int64(6), np.int64(6), np.int64(4), np.int64(4)): (0.007071067811865476-8.659560562354933e-19j)
(np.int64(6), np.int64(6), np.int64(5), np.int64(3)): (0.0065328148243818844-8.000390764101652e-19j)
(np.int64(6), np.int64(6), np.int64(6), np.int64(2)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(6), np.int64(7), np.int64(1)): (0.0027059805007309855-3.3138703587753535e-19j)
(np.int64(6), np.int64(7), np.int64(1), np.int64(6)): (0.0027059805007309855-3.313870358775353e-19j)
(np.int64(6), np.int64(7), np.int64(2), np.int64(5)): (0.004204482076268574-5.149005516774727e-19j)
(np.int64(6), np.int64(7), np.int64(3), np.int64(4)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(7), np.int64(4), np.int64(3)): (0.005000000000000001-6.123233995736767e-19j)
(np.int64(6), np.int64(7), np.int64(5), np.int64(2)): (0.004204482076268573-5.149005516774726e-19j)
(np.int64(6), np.int64(7), np.int64(6), np.int64(1)): (0.0027059805007309855-3.313870358775353e-19j)
(np.int64(7), np.int64(1), np.int64(1), np.int64(5)): (-0.002275449302811137+0j)
(np.int64(7), np.int64(1), np.int64(2), np.int64(4)): (-0.003217971264527914+0j)
(np.int64(7), np.int64(1), np.int64(3), np.int64(3)): (-0.0035355339059327377+0j)
(np.int64(7), np.int64(1), np.int64(4), np.int64(2)): (-0.003217971264527914+0j)
(np.int64(7), np.int64(1), np.int64(5), np.int64(1)): (-0.002275449302811137+0j)
(np.int64(7), np.int64(1), np.int64(7), np.int64(7)): (0.0014644660940672633-1.7934537145593006e-19j)
