Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(6)): (9.748445511775468e-19+0.008565996683109431j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (4.179031573938094e-19+0.0037701782950723137j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(4)): (2.9049195695393296e-19+0.0026360802711939946j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(3)): (2.90491956953933e-19+0.002636080271193994j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(2)): (4.179031573938094e-19+0.0037701782950723137j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(1)): (9.748445511775468e-19+0.008565996683109431j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (4.179031573938094e-19+0.003770178295072314j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(4)): (1.9390553460857338e-19+0.001801011595271705j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(3)): (1.5486819930230063e-19+0.0014393946755466036j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(4), np.int64(2)): (1.9390553460857338e-19+0.0018010115952717051j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(1)): (4.179031573938094e-19+0.0037701782950723137j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(7)): (-1.0358659468077696e-18-0.004244476860644343j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (2.9049195695393296e-19+0.002636080271193994j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (1.5486819930230063e-19+0.0014393946755466036j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (1.5486819930230063e-19+0.0014393946755466036j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (2.90491956953933e-19+0.0026360802711939946j)
