Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(4)): (7.021996527109841e-18+0.011641286731707164j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(5)): (3.2077263595131508e-18+0.012452154048661273j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(3), np.int64(6)): (2.2117782662025754e-19+0.005732129162558499j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (3.830666070247195e-18+0.015489980181106507j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(1)): (-1.7236786112416581e-18-0.014966588182666574j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(2)): (7.588997942648918e-19+0.0040747640265632575j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(5)): (3.2077263595131504e-18+0.012452154048661271j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(6)): (1.4289183015364566e-18+0.007474435877994258j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(7)): (1.7102546516337482e-18+0.007966126907004845j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(1)): (-2.463309464979591e-18-0.020174188390692304j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(2)): (1.7182619377995358e-18+0.01090223308866332j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(3)): (1.6258625947588305e-18+0.006043272069983939j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(6)): (2.2117782662025754e-19+0.005732129162558501j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(7)): (1.710254651633748e-18+0.007966126907004845j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (-1.325074452773548e-18-0.01121545860607835j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(5), np.int64(2)): (4.034497369774576e-18+0.02252547471048241j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(3)): (1.4215098404553367e-18+0.006360170624895582j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(4)): (2.257086903370438e-18+0.007431048331468548j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(7)): (3.830666070247196e-18+0.015489980181106512j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(1)): (-1.3250744527735478e-18-0.01121545860607835j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (3.546523507563612e-18+0.02001709527577844j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(3)): (1.6578124880461758e-18+0.008353611239362043j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(6), np.int64(4)): (1.5860456033042965e-18+0.005902624898681184j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(5)): (3.233962229331576e-18+0.009789556106366247j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(1)): (-2.4633094649795915e-18-0.020174188390692304j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(2)): (4.034497369774576e-18+0.02252547471048241j)
