Shape: (8, 8, 8, 8, 8)
Non-zero entries (indices: value):
(np.int64(1), np.int64(1), np.int64(1), np.int64(1), np.int64(2)): (-6.854909833224746e-17-1.6755723008760615j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(2), np.int64(1)): (-6.854909833224747e-17-1.6755723008760608j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(4), np.int64(7)): (-1.500318415538181e-18-0.025656050898436117j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(5), np.int64(6)): (-7.411647211102817e-19-0.016178435519971644j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(6), np.int64(5)): (-7.411647211102825e-19-0.016178435519971644j)
(np.int64(1), np.int64(1), np.int64(1), np.int64(7), np.int64(4)): (-1.5003184155381825e-18-0.02565605089843613j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(1), np.int64(3)): (1.8489171774245546e-17+0.1130027637209118j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(2), np.int64(2)): (-9.993896906016856e-18-0.1518489731715288j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(3), np.int64(1)): (1.8489171774245546e-17+0.11300276372091184j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(5), np.int64(7)): (-1.1228544411436584e-17-0.05015908998332851j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(6), np.int64(6)): (7.688564653379573e-17+0.36994205373612676j)
(np.int64(1), np.int64(1), np.int64(2), np.int64(7), np.int64(5)): (-1.1228544411436587e-17-0.05015908998332852j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(1), np.int64(4)): (8.151894004170236e-18+0.03931329595565552j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(2), np.int64(3)): (5.3974757314847775e-17+0.43214311799353866j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(3), np.int64(2)): (5.3974757314847775e-17+0.43214311799353866j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(4), np.int64(1)): (8.151894004170236e-18+0.03931329595565552j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(6), np.int64(7)): (-6.270121340756494e-18-0.02735685199513336j)
(np.int64(1), np.int64(1), np.int64(3), np.int64(7), np.int64(6)): (-6.270121340756492e-18-0.02735685199513336j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(1), np.int64(5)): (5.0560522604338166e-18+0.02238902993234604j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(2), np.int64(4)): (4.984018921224641e-17+0.26804385703590955j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(3), np.int64(3)): (-7.145116901023214e-17-0.3571469749215982j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(4), np.int64(2)): (4.984018921224641e-17+0.2680438570359094j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(5), np.int64(1)): (5.0560522604338166e-18+0.02238902993234604j)
(np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(7)): (2.4954650906420274e-18+0.006019759660942153j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(1), np.int64(6)): (3.614463256898004e-18+0.01532843756605987j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(2), np.int64(5)): (4.483632788337625e-17+0.20991730860084973j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(3), np.int64(4)): (-3.092142917985009e-17-0.14517941334753887j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(4), np.int64(3)): (-3.092142917985009e-17-0.1451794133475389j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(5), np.int64(2)): (4.483632788337625e-17+0.20991730860084976j)
(np.int64(1), np.int64(1), np.int64(5), np.int64(6), np.int64(1)): (3.614463256898003e-18+0.01532843756605987j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(1), np.int64(7)): (3.0511068759408493e-18+0.0125743187124775j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(2), np.int64(6)): (3.4401127434464926e-17+0.15046207000667536j)
(np.int64(1), np.int64(1), np.int64(6), np.int64(3), np.int64(5)): (-2.1760430891483227e-17-0.09528555961477328j)
